"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",1,5,4,50,"1","5","1-2-3-4-5","Convolution","LocalResponseNormalization","Convolution-BatchNormalization-Elementwise-Pooling-LocalResponseNormalization",1748.,2045.9,7637.,"{7637., 3558., 3499., 3491., 3516., 3529., 3509., 3533., 3535., 3497., 3484., 3510., 3569., 3494., 2564., 1831., 1808., 1784., 1812., 1805., 1759., 1774., 1756., 1789., 1811., 1792., 1774., 1786., 1758., 1752., 1814., 1768., 1778., 1768., 1817., 1805., 1787., 1761., 1793., 1756., 1765., 1818., 1769., 1796., 1756., 1786., 1779., 1803., 1763., 1748.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",6,10,4,50,"6","10","6-7-8-9-10","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",754.,766.2333,1824.,"{1824., 798., 775., 767., 803., 775., 763., 759., 762., 759., 846., 762., 775., 758., 759., 778., 761., 759., 759., 759., 789., 759., 796., 773., 754., 806., 762., 762., 759., 758., 789., 762., 760., 759., 759., 846., 762., 771., 763., 764., 791., 762., 762., 762., 762., 792., 766., 762., 818., 757.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",11,15,4,50,"11","14/1/2","11-12-13-14/1/1-14/1/2","Elementwise","BatchNormalization","Elementwise-LocalResponseNormalization-Pooling-Convolution-BatchNormalization",2671.,2746.9333,2954.,"{2954., 2734., 2751., 2749., 2736., 2754., 2723., 2733., 2753., 2749., 2751., 2802., 2742., 2741., 2746., 2753., 2757., 2671., 2748., 2767., 2712., 2776., 2751., 2746., 2748., 2773., 2766., 2718., 2758., 2789., 2735., 2742., 2707., 2740., 2746., 2761., 2727., 2764., 2736., 2754., 2743., 2752., 2739., 2694., 2753., 2755., 2723., 2746., 2782., 2729.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",16,20,4,50,"14/1/3","14/6","14/1/3-14/1/4-14/1/5-14/1/6-14/6","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Elementwise-Elementwise",282.,285.7333,518.,"{518., 301., 290., 289., 287., 286., 286., 288., 285., 282., 286., 317., 288., 286., 284., 284., 282., 284., 310., 283., 287., 285., 286., 284., 307., 286., 287., 286., 286., 299., 284., 284., 287., 286., 283., 286., 286., 303., 288., 283., 295., 285., 286., 284., 285., 283., 284., 284., 284., 284.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",21,25,4,50,"14/2/1","14/2/5","14/2/1-14/2/2-14/2/3-14/2/4-14/2/5","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",136.,138.3667,236.,"{236., 141., 139., 140., 139., 139., 138., 138., 138., 139., 138., 138., 138., 138., 137., 138., 139., 136., 138., 137., 200., 141., 139., 137., 138., 137., 137., 139., 138., 138., 138., 137., 138., 138., 139., 138., 139., 137., 138., 139., 137., 138., 139., 139., 144., 138., 158., 141., 138., 139.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",26,26,0,50,"14/2/6","14/2/6","14/2/6","Elementwise","Elementwise","Elementwise",28.,28.633300000000002,55.,"{55., 31., 29., 28., 29., 29., 28., 29., 28., 28., 28., 28., 28., 29., 28., 28., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 28., 28., 29., 29., 28., 28., 28., 28., 29., 29., 28., 29., 29., 28., 29., 28., 29., 28., 28., 28., 29., 29., 29.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",27,27,0,50,"14/7","14/7","14/7","Elementwise","Elementwise","Elementwise",28.,29.,78.,"{78., 31., 29., 29., 29., 29., 29., 30., 29., 29., 29., 29., 28., 29., 28., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 28., 29., 29., 30., 29., 29., 29., 29., 29., 30., 29., 29., 29., 29., 29., 29.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",28,32,4,50,"14/3/1","14/8","14/3/1-14/3/2-14/3/3-14/3/4-14/8","Pooling","Padding","Pooling-Convolution-BatchNormalization-Elementwise-Padding",157.,159.26670000000001,246.,"{246., 165., 159., 159., 159., 158., 160., 180., 163., 157., 159., 158., 158., 158., 160., 159., 159., 159., 158., 160., 159., 161., 159., 158., 162., 157., 159., 159., 160., 158., 159., 201., 166., 174., 160., 161., 158., 159., 157., 158., 159., 160., 159., 161., 161., 160., 160., 158., 159., 158.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.2xlarge",33,33,0,50,"14/4/1","14/4/1","14/4/1","Convolution","Convolution","Convolution",57.,57.8333,115.,"{115., 60., 58., 59., 58., 57., 57., 58., 57., 57., 58., 57., 58., 58., 58., 58., 57., 58., 58., 58., 59., 58., 57., 57., 58., 58., 57., 58., 64., 68., 59., 59., 59., 70., 58., 57., 59., 58., 58., 58., 57., 57., 57., 58., 57., 58., 57., 58., 57., 58.}"
