"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",1,7,6,50,"1/1","1/7","1/1-1/2-1/3-1/4-1/5-1/6-1/7","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution",33107.,33616.2667,56409.,"{56409., 33837., 33973., 34053., 34101., 33790., 33657., 33715., 33725., 33769., 33740., 33818., 33521., 33496., 33375., 33289., 33481., 33420., 33269., 33652., 33733., 33324., 33435., 33437., 33111., 33545., 33725., 33512., 33806., 33832., 33738., 33493., 33352., 33271., 33689., 33564., 33107., 33731., 33940., 33320., 33449., 33444., 33205., 33334., 33637., 33577., 33918., 33814., 34244., 34152.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",8,14,6,50,"1/8","1/14","1/8-1/9-1/10-1/11-1/12-1/13-1/14","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",30630.,30825.366700000002,38228.,"{38228., 31081., 30897., 31010., 30875., 31044., 31113., 30731., 30838., 30927., 31092., 30899., 30854., 30737., 30923., 30654., 30814., 30926., 30741., 30853., 30748., 30748., 30784., 30630., 30681., 30832., 30698., 30786., 30851., 31108., 30988., 30889., 30888., 30857., 30732., 30740., 30714., 30773., 30773., 30750., 30773., 30729., 30917., 30788., 30760., 30821., 31062., 30919., 30732., 30744.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",15,15,0,50,"1/15","1/15","1/15","Convolution","Convolution","Convolution",9553.,9663.5,16991.,"{16991., 9850., 9889., 9725., 9662., 9752., 9671., 9677., 9594., 9700., 9649., 9594., 9642., 9640., 9605., 9711., 9631., 9593., 9695., 9690., 9675., 9626., 9654., 9675., 9657., 9636., 9679., 9553., 9573., 9570., 9600., 9613., 9705., 9717., 9675., 9762., 9670., 9798., 9655., 9643., 9648., 9624., 9588., 9667., 9632., 9620., 9679., 9860., 9794., 9757.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",16,16,0,50,"1/16","1/16","1/16","Elementwise","Elementwise","Elementwise",98.,98.83330000000001,148.,"{148., 106., 100., 99., 98., 98., 98., 98., 100., 99., 98., 99., 98., 98., 98., 98., 99., 99., 99., 98., 99., 99., 98., 99., 98., 98., 113., 99., 99., 98., 99., 98., 99., 100., 100., 99., 98., 99., 99., 100., 99., 99., 98., 99., 99., 99., 100., 135., 102., 100.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",17,23,6,50,"2/1","2/7","2/1-2/2-2/3-2/4-2/5-2/6-2/7","Resize","Elementwise","Resize-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",24590.,24919.4333,39856.,"{39856., 25088., 25151., 24858., 24918., 25028., 25010., 24929., 25000., 25493., 24738., 25001., 24834., 25033., 24969., 24900., 24764., 25120., 24983., 25064., 24771., 24758., 24958., 24756., 25066., 24799., 24961., 24750., 24821., 24745., 24946., 24804., 25338., 24673., 24916., 24590., 24646., 24830., 25019., 24921., 24842., 24815., 25206., 25019., 24741., 24875., 24971., 25024., 24867., 24994.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",24,30,6,50,"2/8","2/14","2/8-2/9-2/10-2/11-2/12-2/13-2/14","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution",28917.,29132.9667,30145.,"{30145., 29463., 29214., 29305., 29057., 28974., 29073., 29005., 29115., 29033., 29165., 29087., 29062., 29073., 28933., 29014., 29071., 29061., 29287., 29320., 29141., 29150., 29134., 29160., 29049., 29452., 29093., 29152., 29119., 29179., 29275., 29132., 29205., 29368., 29309., 29131., 29045., 29311., 29167., 29340., 29200., 29124., 29143., 28974., 28917., 29179., 28948., 28979., 29003., 29233.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",31,37,6,50,"2/15","2/21","2/15-2/16-2/17-2/18-2/19-2/20-2/21","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",8325.,8401.9667,8616.,"{8593., 8453., 8415., 8348., 8397., 8616., 8543., 8437., 8377., 8416., 8349., 8400., 8420., 8390., 8365., 8398., 8424., 8514., 8431., 8355., 8382., 8416., 8347., 8378., 8418., 8372., 8450., 8481., 8418., 8348., 8546., 8360., 8362., 8389., 8425., 8428., 8410., 8370., 8383., 8387., 8391., 8456., 8457., 8352., 8332., 8415., 8408., 8325., 8430., 8369.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",38,44,6,50,"2/22","2/28","2/22-2/23-2/24-2/25-2/26-2/27-2/28","Flatten","Elementwise","Flatten-Linear-Elementwise-Linear-Elementwise-Linear-Elementwise",4090.,4197.6667,4628.,"{4628., 4428., 4399., 4417., 4347., 4352., 4317., 4313., 4288., 4271., 4356., 4327., 4265., 4228., 4236., 4212., 4218., 4222., 4223., 4256., 4202., 4237., 4205., 4196., 4258., 4182., 4201., 4179., 4175., 4183., 4159., 4157., 4137., 4138., 4113., 4191., 4130., 4104., 4127., 4118., 4153., 4169., 4118., 4116., 4132., 4121., 4090., 4095., 4120., 4104.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",45,45,0,50,"2/29","2/29","2/29","Replicate","Replicate","Replicate",5852.,5867.933300000001,5928.,"{5908., 5898., 5865., 5870., 5853., 5928., 5858., 5867., 5852., 5867., 5859., 5875., 5872., 5852., 5894., 5863., 5859., 5882., 5863., 5861., 5869., 5853., 5867., 5900., 5871., 5853., 5860., 5866., 5872., 5871., 5852., 5867., 5885., 5900., 5883., 5873., 5869., 5873., 5862., 5879., 5866., 5875., 5858., 5867., 5871., 5857., 5872., 5862., 5874., 5869.}"
"ColorNet Image Colorization Trained on ImageNet Competition Data","c5.xlarge",46,52,6,50,"3","4/6","3-4/1-4/2-4/3-4/4-4/5-4/6","Catenate","Convolution","Catenate-Convolution-Elementwise-Convolution-Elementwise-Resize-Convolution",12771.,12877.9667,14348.,"{14348., 13586., 13375., 13000., 12998., 12882., 12873., 12992., 12828., 12838., 13102., 12979., 12904., 12879., 12923., 12846., 13037., 13054., 12802., 12791., 12821., 12787., 12910., 12861., 12819., 12876., 12771., 12857., 12874., 12778., 12814., 12817., 12828., 12912., 12913., 12927., 12917., 12808., 12862., 12847., 12865., 12879., 12803., 12859., 13042., 12859., 12937., 12943., 12803., 12821.}"
