"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",1,7,6,50,"Conv/conv32/1","Conv/conv64/4","Conv/conv32/1-Conv/conv32/2-Conv/conv32/3-Conv/conv64/1-Conv/conv64/2-Conv/conv64/3-Conv/conv64/4","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization",65700.,66362.7,112952.,"{112952., 66853., 66283., 66105., 66157., 66645., 66152., 66198., 66356., 66064., 66286., 65700., 66266., 66740., 66092., 66800., 66184., 66507., 66325., 66157., 66384., 67380., 66109., 67412., 67181., 66771., 70233., 65896., 65981., 66009., 66652., 66414., 69047., 66481., 67085., 66725., 65897., 66113., 66076., 66405., 66262., 66370., 66821., 66420., 66240., 66677., 65834., 65877., 66022., 66405.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",8,14,6,50,"Conv/conv64/5","Conv/conv128/6","Conv/conv64/5-Conv/conv128/1-Conv/conv128/2-Conv/conv128/3-Conv/conv128/4-Conv/conv128/5-Conv/conv128/6","Elementwise","Convolution","Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution",29861.,30440.300000000003,51924.,"{51924., 30590., 30421., 30375., 30400., 30284., 30270., 30667., 30159., 30417., 30144., 29876., 30248., 30699., 30059., 29861., 30327., 30509., 30429., 30620., 30651., 30133., 30226., 29894., 30752., 30446., 31467., 30121., 30201., 31950., 30609., 30450., 30702., 30887., 30316., 31417., 30302., 30187., 30387., 30574., 30473., 30653., 30554., 30378., 30747., 30637., 30617., 30338., 30319., 30389.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",15,21,6,50,"Conv/conv128/7","Conv/conv256/2","Conv/conv128/7-Conv/conv128/8-Conv/conv128/9-Conv/conv128/10-Conv/conv128/11-Conv/conv256/1-Conv/conv256/2","BatchNormalization","Pooling","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Padding-Pooling",20084.,20557.1333,32378.,"{32378., 20711., 20624., 20685., 20610., 20566., 20705., 20522., 20615., 20532., 20572., 20723., 20574., 20688., 20527., 20490., 20588., 20476., 20526., 20544., 20580., 20536., 20425., 20496., 20480., 20406., 20614., 20488., 20603., 20872., 20727., 20638., 20592., 20610., 20626., 20686., 20688., 20501., 20529., 20507., 20563., 20585., 20438., 20282., 20122., 20145., 20149., 20168., 20084., 20103.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",22,28,6,50,"Conv/conv256/3","Conv/conv256/9","Conv/conv256/3-Conv/conv256/4-Conv/conv256/5-Conv/conv256/6-Conv/conv256/7-Conv/conv256/8-Conv/conv256/9","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",20705.,20884.1333,23721.,"{23207., 21132., 20936., 20956., 23721., 20926., 21009., 20807., 21010., 20842., 20910., 20814., 20780., 20890., 20871., 20787., 20869., 20992., 20971., 20965., 20839., 20919., 20745., 20815., 20950., 21187., 20945., 20899., 20875., 20861., 20848., 20950., 20873., 20816., 20826., 20758., 20749., 20908., 21001., 21006., 20884., 20923., 20805., 20799., 20864., 20706., 20712., 20829., 20705., 20914.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",29,35,6,50,"Conv/conv256/10","Conv/conv512/5","Conv/conv256/10-Conv/conv256/11-Conv/conv512/1-Conv/conv512/2-Conv/conv512/3-Conv/conv512/4-Conv/conv512/5","BatchNormalization","Elementwise","BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise",11085.,11200.133300000001,12142.,"{12142., 11467., 11266., 11234., 11174., 11279., 11199., 11190., 11216., 11226., 11259., 11207., 11140., 11141., 11208., 11103., 11306., 11295., 11226., 11233., 11192., 11135., 11136., 11248., 11271., 11173., 11294., 11420., 11259., 11167., 11104., 11086., 11142., 11241., 11113., 11145., 11178., 11231., 11240., 11230., 11194., 11227., 11196., 11104., 11165., 11246., 11121., 11085., 11090., 11117.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",36,42,6,50,"Conv/conv512/6","Conv/conv512/12","Conv/conv512/6-Conv/conv512/7-Conv/conv512/8-Conv/conv512/9-Conv/conv512/10-Conv/conv512/11-Conv/conv512/12","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",10035.,10115.633300000001,11665.,"{11665., 10354., 10205., 10173., 10090., 10131., 10086., 10067., 10150., 10117., 10099., 10052., 10054., 10144., 10091., 10091., 10091., 10123., 10076., 10110., 10062., 10067., 10231., 10235., 10042., 10118., 10043., 10067., 10048., 10086., 10092., 10083., 10036., 10071., 10068., 10315., 10414., 10253., 10131., 10199., 10137., 10099., 10248., 10035., 10096., 10057., 10289., 10375., 10194., 10184.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",43,49,6,50,"Conv/conv512/13","Conv/conv_final_2/2","Conv/conv512/13-Conv/conv512/14-Conv/conv512/15-Conv/conv512/16-Conv/conv512/17-Conv/conv_final_2/1-Conv/conv_final_2/2","BatchNormalization","BatchNormalization","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",8722.,8832.533300000001,9997.,"{9997., 9211., 8920., 8831., 8845., 8775., 8818., 8809., 8832., 8888., 8862., 8834., 8875., 8828., 8848., 8814., 8842., 8764., 8793., 8799., 8807., 8828., 8840., 8986., 8881., 8830., 8792., 8854., 8819., 8809., 8792., 8807., 8775., 8770., 8722., 8869., 8835., 8896., 8834., 8941., 8840., 8798., 8821., 8841., 8818., 8864., 8863., 8877., 8835., 8782.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",50,50,0,50,"Conv/conv_final_2/3","Conv/conv_final_2/3","Conv/conv_final_2/3","Elementwise","Elementwise","Elementwise",84.,84.36670000000001,126.,"{126., 86., 85., 84., 113., 99., 85., 84., 84., 84., 84., 85., 84., 85., 84., 85., 84., 84., 85., 85., 84., 84., 84., 84., 84., 85., 84., 85., 84., 85., 84., 84., 85., 84., 84., 85., 84., 84., 85., 84., 84., 85., 84., 85., 84., 84., 84., 85., 84., 97.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",51,51,0,50,"Conv/reshape/1","Conv/reshape/1","Conv/reshape/1","Reshape","Reshape","Reshape",28.,29.,71.,"{71., 31., 29., 29., 29., 29., 28., 30., 29., 29., 43., 29., 29., 29., 28., 29., 29., 29., 28., 30., 29., 29., 29., 29., 28., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 29., 28., 29., 29., 29., 29., 28., 29., 28., 29., 29., 29., 28., 28., 29.}"
"YOLO V2 Trained on MS-COCO Data","c5.xlarge",52,52,0,50,"Conv/reshape/2","Conv/reshape/2","Conv/reshape/2","Transpose","Transpose","Transpose",447.,451.3,489.,"{489., 452., 451., 450., 450., 450., 450., 458., 453., 453., 448., 448., 448., 447., 456., 449., 453., 450., 449., 489., 450., 454., 453., 452., 451., 468., 453., 452., 453., 454., 454., 453., 452., 461., 450., 450., 457., 450., 450., 449., 450., 450., 462., 461., 450., 449., 450., 450., 449., 450.}"
