"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",1,4,3,50,"1","4","1-2-3-4","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",131081.,131495.7333,155577.,"{155577., 131596., 131517., 131509., 131229., 131081., 131610., 131574., 131546., 131446., 131503., 131411., 131491., 131495., 131582., 131547., 131871., 131534., 131535., 131500., 131530., 131489., 131603., 131380., 131174., 131698., 131511., 131460., 131536., 131481., 131448., 131575., 131130., 131456., 131496., 131446., 131415., 131271., 131624., 131424., 131431., 131521., 131336., 131619., 132106., 131551., 131152., 131405., 131340., 131494.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",5,8,3,50,"5","8","5-6-7-8","Elementwise","Elementwise","Elementwise-Convolution-Normalization-Elementwise",72184.,72437.6667,80688.,"{80688., 72313., 72461., 72352., 72319., 72504., 72327., 72317., 72184., 72373., 72606., 72344., 72329., 72537., 72513., 72259., 72388., 72381., 72320., 72432., 72299., 72444., 72758., 72569., 72388., 72376., 72478., 72285., 72324., 72402., 72504., 72665., 72963., 72926., 72963., 72218., 72508., 72489., 72262., 72235., 72411., 72399., 72716., 72231., 72678., 73043., 72644., 72548., 72460., 72838.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",9,12,3,50,"9","12/1/1","9-10-11-12/1/1","Convolution","Padding","Convolution-Normalization-Elementwise-Padding",35606.,35743.5333,39859.,"{39859., 35889., 35807., 35853., 35769., 35813., 35880., 35831., 35670., 35873., 35941., 35891., 35696., 35723., 35992., 35909., 36001., 35876., 35790., 35721., 35710., 35695., 35691., 35646., 35676., 35606., 35651., 35644., 35697., 35617., 35730., 35674., 35614., 35650., 35631., 35645., 35640., 35691., 35851., 35833., 35736., 35791., 35786., 35761., 35749., 35888., 35667., 35707., 35664., 35627.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",13,16,3,50,"12/1/2","12/1/5","12/1/2-12/1/3-12/1/4-12/1/5","Convolution","Padding","Convolution-Normalization-Elementwise-Padding",42757.,42923.5,51124.,"{51124., 42898., 43006., 43411., 42929., 42948., 42954., 42923., 42792., 42914., 43022., 42926., 42896., 43379., 42993., 42919., 42970., 43044., 42940., 42824., 42955., 42949., 42932., 42909., 42757., 42785., 42866., 42871., 42916., 42853., 42908., 42808., 42829., 42883., 42952., 43070., 42879., 42940., 42884., 42778., 43385., 43049., 42932., 42958., 43050., 42804., 42871., 42974., 42795., 42916.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",17,17,0,50,"12/1/6","12/1/6","12/1/6","Convolution","Convolution","Convolution",14059.,14168.4667,14703.,"{14441., 14181., 14146., 14161., 14144., 14129., 14116., 14162., 14213., 14064., 14145., 14059., 14110., 14075., 14137., 14157., 14268., 14147., 14097., 14060., 14210., 14106., 14619., 14342., 14703., 14340., 14293., 14353., 14132., 14152., 14156., 14210., 14224., 14149., 14140., 14103., 14085., 14137., 14123., 14146., 14259., 14588., 14124., 14205., 14135., 14211., 14107., 14235., 14366., 14359.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",18,18,0,50,"12/1/7","12/1/7","12/1/7","Normalization","Normalization","Normalization",27342.,27408.9,27575.,"{27571., 27558., 27542., 27554., 27546., 27526., 27488., 27455., 27487., 27485., 27458., 27474., 27477., 27575., 27483., 27411., 27430., 27404., 27432., 27407., 27433., 27430., 27409., 27430., 27386., 27383., 27351., 27374., 27373., 27376., 27346., 27415., 27376., 27342., 27359., 27407., 27378., 27353., 27374., 27375., 27365., 27350., 27379., 27388., 27369., 27375., 27381., 27360., 27343., 27394.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",19,22,3,50,"12/2","13/1/3","12/2-13/1/1-13/1/2-13/1/3","Total","Normalization","Total-Padding-Convolution-Normalization",42127.,42265.2333,42688.,"{42372., 42342., 42337., 42286., 42262., 42277., 42254., 42286., 42297., 42334., 42284., 42355., 42322., 42213., 42225., 42247., 42328., 42266., 42370., 42231., 42290., 42330., 42197., 42246., 42240., 42244., 42127., 42160., 42253., 42688., 42330., 42190., 42193., 42140., 42316., 42213., 42202., 42179., 42234., 42221., 42245., 42178., 42234., 42277., 42303., 42264., 42398., 42254., 42276., 42282.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",23,26,3,50,"13/1/4","13/1/7","13/1/4-13/1/5-13/1/6-13/1/7","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",45560.,45889.3667,54548.,"{54548., 45689., 46317., 46791., 45923., 45913., 45777., 46489., 46060., 45690., 45967., 45789., 45779., 45802., 45791., 45852., 45835., 45731., 45821., 45711., 45859., 46469., 45828., 47291., 46680., 45996., 46307., 45754., 45986., 47186., 45975., 45914., 45589., 45697., 45727., 46593., 45757., 45795., 45950., 45830., 45999., 45560., 45853., 45765., 45804., 46180., 46029., 45927., 45925., 45684.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",27,30,3,50,"13/2","14/1/3","13/2-14/1/1-14/1/2-14/1/3","Total","Normalization","Total-Padding-Convolution-Normalization",42857.,43054.1333,43643.,"{43070., 43434., 43511., 43071., 42938., 43052., 42978., 42955., 42991., 43204., 43189., 42996., 43143., 43021., 43054., 43056., 43017., 43592., 43165., 43156., 43156., 43108., 43062., 43643., 43102., 42992., 43041., 43108., 43028., 42927., 42980., 43043., 42932., 42873., 43025., 43055., 42857., 42985., 43008., 42940., 42978., 43132., 42941., 43095., 43085., 43468., 43379., 43124., 43006., 43018.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",31,34,3,50,"14/1/4","14/1/7","14/1/4-14/1/5-14/1/6-14/1/7","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",42576.,42751.933300000004,43244.,"{42662., 42741., 42858., 42740., 42718., 42733., 42576., 42660., 42711., 42790., 42797., 42652., 42672., 43140., 42882., 42671., 42805., 42729., 42727., 43244., 42726., 42885., 43100., 42698., 42667., 42737., 42674., 42681., 42588., 42763., 42705., 42773., 42790., 42754., 42785., 42683., 42744., 42883., 42969., 43060., 42748., 42749., 42764., 42806., 42744., 42787., 42835., 42795., 42851., 42664.}"
