"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",1,5,4,50,"encoder_content/1","encoder_content/5","encoder_content/1-encoder_content/2-encoder_content/3-encoder_content/4-encoder_content/5","Padding","Convolution","Padding-Convolution-Elementwise-Padding-Convolution",728263.,729778.3333,1.037484e6,"{1.037484*^6, 728263., 729800., 729998., 730753., 728765., 728841., 730151., 730696., 729001., 728879., 729726., 729038., 729613., 728357., 729491., 729069., 729624., 730427., 728396., 728358., 729780., 729672., 732523., 732206., 732304., 733775., 732131., 730166., 729137., 729556., 730661., 728936., 728332., 728785., 729705., 730063., 728906., 729248., 731029., 732647., 728271., 735170., 730686., 730269., 729775., 730426., 730098., 734072., 728641.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",6,10,4,50,"encoder_content/6","encoder_content/10","encoder_content/6-encoder_content/7-encoder_content/8-encoder_content/9-encoder_content/10","Elementwise","Elementwise","Elementwise-Pooling-Padding-Convolution-Elementwise",231356.,232026.80000000002,329434.,"{329434., 231982., 232202., 231866., 232176., 232114., 232037., 232021., 232195., 232161., 231832., 231870., 231996., 232065., 231593., 231855., 231823., 231560., 231356., 231401., 231977., 231980., 231815., 231567., 232209., 232154., 232051., 232182., 232040., 232173., 232152., 232115., 232954., 232310., 231879., 231841., 231770., 231828., 231656., 231850., 232478., 232275., 232234., 231958., 232276., 232243., 232020., 232214., 232011., 232049.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",11,15,4,50,"encoder_content/11","encoder_content/15","encoder_content/11-encoder_content/12-encoder_content/13-encoder_content/14-encoder_content/15","Padding","Padding","Padding-Convolution-Elementwise-Pooling-Padding",385076.,386423.5,530086.,"{530086., 386827., 385733., 386140., 386048., 386660., 386332., 386017., 385917., 387576., 388598., 387317., 386506., 386944., 385076., 386221., 385535., 386437., 385860., 385720., 386504., 386870., 388168., 387047., 386888., 386715., 386257., 385337., 385761., 386426., 386985., 386189., 386305., 386560., 386696., 386906., 387293., 388028., 386039., 387019., 386077., 386136., 385953., 385619., 385720., 385593., 388149., 386563., 386727., 385607.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",16,20,4,50,"encoder_content/16","encoder_content/20","encoder_content/16-encoder_content/17-encoder_content/18-encoder_content/19-encoder_content/20","Convolution","Elementwise","Convolution-Elementwise-Padding-Convolution-Elementwise",357570.,358652.60000000003,466511.,"{466511., 358571., 358369., 358627., 359108., 358234., 358594., 358138., 359844., 358602., 357932., 358026., 358166., 358247., 358486., 359961., 358916., 358177., 357812., 358504., 360031., 358211., 357570., 358167., 358362., 358879., 359603., 360916., 360481., 359437., 358335., 359194., 359217., 358641., 358763., 358056., 358670., 359969., 358006., 358966., 358860., 359691., 360477., 360437., 358942., 358592., 357735., 357984., 358113., 358082.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",21,25,4,50,"encoder_content/21","encoder_content/25","encoder_content/21-encoder_content/22-encoder_content/23-encoder_content/24-encoder_content/25","Padding","Convolution","Padding-Convolution-Elementwise-Padding-Convolution",479239.,480688.2,487580.,"{487580., 480199., 480080., 479593., 480471., 480120., 479935., 480031., 479573., 480044., 479823., 480017., 481024., 480827., 480839., 480967., 481376., 480459., 482490., 482564., 482289., 481934., 481855., 482711., 482678., 479382., 480070., 480464., 481070., 480895., 481921., 483469., 480284., 479239., 479688., 479995., 480578., 479780., 479719., 479964., 479772., 480394., 480707., 481941., 482697., 481418., 480526., 482176., 481426., 480691.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",26,30,4,50,"encoder_content/26","encoder_content/30","encoder_content/26-encoder_content/27-encoder_content/28-encoder_content/29-encoder_content/30","Elementwise","Elementwise","Elementwise-Pooling-Padding-Convolution-Elementwise",91889.,92131.53330000001,95884.,"{95884., 92149., 92344., 92184., 92267., 92336., 92486., 92161., 92255., 92101., 92036., 92004., 91963., 92206., 92012., 91982., 92255., 92260., 92129., 92060., 92179., 92224., 92265., 92061., 92437., 92278., 92559., 92257., 92080., 91945., 91977., 92075., 92008., 92022., 92289., 92183., 92221., 92079., 92145., 92118., 91999., 92027., 92119., 91889., 91997., 91984., 92035., 92040., 91948., 92308.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",31,35,4,50,"encoder_style/1","encoder_style/5","encoder_style/1-encoder_style/2-encoder_style/3-encoder_style/4-encoder_style/5","Padding","Convolution","Padding-Convolution-Elementwise-Padding-Convolution",691969.,693511.0667000001,990746.,"{990746., 694578., 693193., 696296., 692470., 692382., 692924., 692592., 692616., 693177., 697674., 693600., 693659., 693701., 694360., 696321., 696027., 696125., 695771., 694291., 699106., 694642., 695268., 694364., 692398., 692862., 693081., 693945., 695096., 693021., 693338., 693583., 693227., 695932., 692821., 693336., 695495., 692159., 692001., 692192., 691969., 693036., 692246., 692305., 692700., 693908., 692613., 692896., 692478., 692904.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",36,40,4,50,"encoder_style/6","encoder_style/10","encoder_style/6-encoder_style/7-encoder_style/8-encoder_style/9-encoder_style/10","Elementwise","Elementwise","Elementwise-Pooling-Padding-Convolution-Elementwise",233855.,234937.3333,317585.,"{269196., 234687., 234732., 234615., 235066., 235354., 234993., 235394., 235220., 235444., 235450., 235219., 317585., 234554., 234072., 234742., 234484., 234012., 234169., 234823., 235680., 236242., 234837., 236772., 235256., 234451., 235030., 234577., 234450., 235954., 235817., 235106., 234093., 234629., 233975., 234682., 235935., 235052., 235054., 233856., 235291., 234273., 234388., 235564., 235668., 235560., 234378., 234623., 233855., 234745.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",41,45,4,50,"encoder_style/11","encoder_style/15","encoder_style/11-encoder_style/12-encoder_style/13-encoder_style/14-encoder_style/15","Padding","Padding","Padding-Convolution-Elementwise-Pooling-Padding",397170.,398576.63330000004,419577.,"{419577., 397988., 398495., 398651., 397795., 398885., 398089., 397834., 398850., 399951., 398085., 397170., 398910., 401283., 397917., 397934., 397221., 397669., 397598., 398724., 398439., 398579., 398558., 398350., 398338., 398410., 399588., 399142., 398772., 399188., 398531., 398411., 398337., 398878., 401848., 399707., 399134., 397829., 398587., 398827., 400525., 398788., 398536., 398578., 399690., 398285., 398191., 398202., 398737., 399299.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c4.xlarge",46,50,4,50,"encoder_style/16","encoder_style/20","encoder_style/16-encoder_style/17-encoder_style/18-encoder_style/19-encoder_style/20","Convolution","Elementwise","Convolution-Elementwise-Padding-Convolution-Elementwise",353693.,354346.93330000003,362779.,"{362779., 354705., 355225., 353769., 354567., 354424., 354019., 354449., 354658., 354465., 354972., 354853., 354988., 354407., 354115., 354033., 354120., 354209., 354538., 354526., 355156., 353693., 354560., 353818., 354044., 355186., 354437., 355048., 354650., 353824., 353863., 353732., 354205., 353933., 355832., 354149., 353855., 354250., 353907., 354102., 354497., 355584., 354122., 354093., 353842., 355018., 354250., 353825., 355772., 354056.}"
