"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",1,8,7,50,"56","38","56-50-41-43-45-34-36-38","Elementwise","Normalization","Elementwise-Convolution-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization",61298.,61836.200000000004,90390.,"{90390., 63476., 63152., 63170., 62761., 61376., 61345., 61298., 61587., 63030., 63108., 61525., 61575., 61523., 61461., 61512., 61728., 62157., 62031., 61834., 62152., 61947., 61971., 61714., 61777., 61686., 61654., 61581., 61514., 61443., 61384., 61352., 62025., 63481., 63565., 63696., 63790., 62748., 61986., 61780., 61770., 61692., 61913., 61643., 61427., 61645., 61951., 61659., 61557., 61455.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",9,16,7,50,"27","14","27-29-31-20-22-24-12-14","Elementwise","Convolution","Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution",17986.,18043.0333,29744.,"{29744., 22534., 18069., 18053., 18099., 18039., 18059., 18031., 18125., 18014., 18029., 18012., 18037., 17993., 18062., 18038., 18031., 18306., 18010., 18055., 17994., 18070., 18009., 18062., 18016., 18056., 17994., 18070., 18082., 18036., 18010., 18011., 17986., 18026., 18074., 17987., 18028., 18028., 18042., 18010., 18027., 18036., 18033., 18001., 18065., 18272., 18384., 18317., 18280., 18277.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",17,24,7,50,"16","5","16-4-6-8-1-2-3-5","Normalization","Deconvolution","Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Elementwise-Deconvolution",3012.,3080.1667,3519.,"{3519., 3058., 3026., 3115., 3147., 3085., 3133., 3075., 3301., 3453., 3334., 3274., 3149., 3154., 3133., 3123., 3179., 3171., 3131., 3102., 3028., 3061., 3068., 3064., 3014., 3050., 3064., 3093., 3023., 3012., 3083., 3109., 3062., 3043., 3108., 3088., 3090., 3071., 3042., 3046., 3035., 3039., 3025., 3051., 3037., 3067., 3022., 3044., 3088., 3058.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",25,25,0,50,"7","7","7","Normalization","Normalization","Normalization",190.,191.5,232.,"{232., 197., 194., 193., 228., 197., 192., 192., 193., 191., 191., 191., 191., 192., 191., 192., 192., 191., 191., 191., 191., 191., 190., 191., 208., 195., 192., 192., 191., 191., 191., 191., 191., 191., 191., 190., 203., 193., 191., 191., 191., 190., 191., 216., 197., 192., 192., 190., 190., 191.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",26,26,0,50,"9","9","9","Dropout","Dropout","Dropout",58.,59.2333,110.,"{110., 64., 61., 60., 59., 59., 59., 60., 59., 60., 61., 59., 59., 59., 58., 59., 59., 59., 59., 59., 59., 58., 58., 59., 60., 61., 59., 59., 60., 60., 58., 59., 58., 66., 61., 60., 58., 60., 59., 59., 59., 59., 61., 60., 58., 59., 59., 58., 59., 59.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",27,27,0,50,"10","10","10","Catenate","Catenate","Catenate",69.,73.7,121.,"{121., 79., 76., 75., 74., 74., 74., 75., 74., 74., 74., 74., 74., 74., 69., 75., 73., 73., 74., 73., 73., 73., 73., 74., 73., 73., 73., 73., 73., 74., 73., 74., 73., 75., 74., 73., 74., 73., 74., 74., 74., 73., 74., 73., 74., 74., 74., 74., 73., 75.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",28,28,0,50,"11","11","11","Elementwise","Elementwise","Elementwise",59.,59.900000000000006,114.,"{114., 70., 63., 62., 60., 61., 61., 60., 60., 60., 60., 61., 60., 60., 60., 60., 64., 60., 60., 61., 60., 60., 60., 60., 60., 60., 60., 59., 60., 59., 59., 59., 59., 60., 59., 60., 60., 60., 59., 59., 60., 60., 60., 59., 60., 59., 60., 59., 59., 59.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",29,29,0,50,"13","13","13","Deconvolution","Deconvolution","Deconvolution",10271.,10342.9667,10682.,"{10682., 10566., 10548., 10566., 10495., 10390., 10337., 10271., 10311., 10283., 10342., 10376., 10451., 10454., 10328., 10362., 10334., 10277., 10319., 10317., 10322., 10316., 10358., 10336., 10322., 10369., 10342., 10353., 10382., 10317., 10354., 10281., 10353., 10311., 10289., 10376., 10306., 10329., 10349., 10329., 10404., 10323., 10316., 10288., 10304., 10323., 10324., 10391., 10472., 10551.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",30,30,0,50,"15","15","15","Normalization","Normalization","Normalization",497.,500.6,535.,"{532., 504., 500., 499., 498., 533., 503., 502., 499., 498., 498., 498., 497., 527., 503., 500., 499., 498., 498., 499., 518., 505., 498., 499., 498., 498., 498., 497., 527., 503., 498., 498., 498., 498., 498., 498., 535., 507., 503., 503., 503., 502., 502., 502., 524., 503., 505., 502., 503., 501.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",31,31,0,50,"17","17","17","Dropout","Dropout","Dropout",60.,61.666700000000006,81.,"{81., 67., 64., 64., 63., 62., 62., 63., 62., 62., 63., 62., 61., 62., 62., 62., 62., 62., 61., 61., 61., 62., 60., 62., 61., 63., 62., 62., 62., 60., 61., 62., 61., 62., 60., 63., 60., 62., 60., 62., 61., 61., 60., 62., 61., 61., 61., 61., 61., 62.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",32,32,0,50,"18","18","18","Catenate","Catenate","Catenate",79.,79.8,114.,"{98., 84., 81., 81., 80., 79., 114., 81., 80., 80., 79., 80., 80., 79., 81., 80., 80., 80., 79., 80., 81., 80., 79., 80., 79., 80., 80., 79., 79., 80., 80., 80., 80., 79., 80., 80., 79., 81., 79., 79., 80., 79., 79., 80., 79., 79., 80., 80., 80., 86.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",33,33,0,50,"19","19","19","Elementwise","Elementwise","Elementwise",59.,60.666700000000006,87.,"{82., 65., 63., 62., 61., 62., 61., 62., 61., 61., 60., 60., 60., 61., 60., 60., 60., 62., 60., 60., 61., 60., 60., 61., 61., 60., 62., 61., 61., 60., 60., 60., 61., 60., 61., 59., 62., 61., 60., 61., 60., 61., 60., 61., 61., 61., 60., 60., 87., 64.}"
"Pix2pix Photo-to-Street-Map Translation","c4.2xlarge",34,34,0,50,"21","21","21","Deconvolution","Deconvolution","Deconvolution",16369.,20736.100000000002,29086.,"{29086., 28808., 28837., 28892., 29065., 29064., 28256., 26684., 26722., 26647., 26580., 26675., 26633., 26542., 28630., 29041., 28961., 28698., 29016., 28903., 28594., 24571., 16534., 16470., 16447., 16473., 16439., 16382., 16388., 16404., 16423., 16412., 16445., 16369., 16452., 16466., 16422., 16483., 16421., 16404., 16401., 16407., 16399., 16414., 16417., 16532., 16449., 16668., 16649., 16661.}"
