"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",1,17,16,50,"1/1/blockNet4/conv1a/1","1/1/blockNet4/pool3","1/1/blockNet4/conv1a/1-1/1/blockNet4/conv1a/2-1/1/blockNet4/conv1b/1-1/1/blockNet4/conv1b/2-1/1/blockNet4/pool1-1/1/blockNet4/conv2a/1-1/1/blockNet4/conv2a/2-1/1/blockNet4/conv2b/1-1/1/blockNet4/conv2b/2-1/1/blockNet4/pool2-1/1/blockNet4/conv3a/1-1/1/blockNet4/conv3a/2-1/1/blockNet4/conv3b/1-1/1/blockNet4/conv3b/2-1/1/blockNet4/conv3c/1-1/1/blockNet4/conv3c/2-1/1/blockNet4/pool3","Convolution","Pooling","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling",626547.,630104.2333000001,994908.,"{994908., 629713., 628344., 628077., 627721., 628865., 628645., 630239., 626547., 628238., 628370., 628467., 631414., 636142., 631115., 634886., 628086., 633662., 632690., 631994., 631756., 631776., 628582., 627906., 633726., 628879., 628567., 632789., 629174., 629960., 628245., 629162., 630750., 632560., 633444., 630567., 632081., 630362., 629534., 631283., 628328., 630973., 630572., 630037., 631028., 630249., 632609., 628926., 628418., 630039.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",18,34,16,50,"1/1/blockNet4/conv4a/1","1/1/blockNet7/conv7/1","1/1/blockNet4/conv4a/1-1/1/blockNet4/conv4a/2-1/1/blockNet4/conv4b/1-1/1/blockNet4/conv4b/2-1/1/blockNet4/conv4c/1-1/1/blockNet4/conv4c/2-1/1/blockNet7/pool4-1/1/blockNet7/conv5a/1-1/1/blockNet7/conv5a/2-1/1/blockNet7/conv5b/1-1/1/blockNet7/conv5b/2-1/1/blockNet7/conv5c/1-1/1/blockNet7/conv5c/2-1/1/blockNet7/pool5-1/1/blockNet7/conv6/1-1/1/blockNet7/conv6/2-1/1/blockNet7/conv7/1","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution",212925.,214414.2667,269300.,"{269300., 213945., 215923., 216390., 216758., 216725., 216729., 214294., 212925., 212931., 213060., 213072., 213113., 213238., 213113., 213118., 213002., 213883., 214319., 213671., 213539., 213357., 214144., 216752., 216999., 218170., 221404., 217478., 218531., 217059., 216621., 214065., 213941., 214203., 213988., 213874., 213708., 213891., 214405., 215969., 213996., 213612., 213934., 213738., 214175., 213944., 213726., 214885., 213818., 215102.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",35,35,0,50,"1/1/blockNet7/conv7/2","1/1/blockNet7/conv7/2","1/1/blockNet7/conv7/2","Elementwise","Elementwise","Elementwise",410.,411.23330000000004,2322.,"{2322., 573., 459., 423., 428., 413., 410., 421., 411., 411., 410., 411., 411., 429., 411., 410., 411., 410., 410., 410., 411., 411., 410., 425., 411., 411., 410., 411., 411., 411., 420., 411., 426., 411., 412., 411., 411., 411., 411., 410., 411., 427., 410., 410., 410., 410., 410., 411., 411., 410.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",36,36,0,50,"1/1/blockNet8/conv8a/1","1/1/blockNet8/conv8a/1","1/1/blockNet8/conv8a/1","Convolution","Convolution","Convolution",1113.,1127.8333,1608.,"{1608., 1174., 1130., 1122., 1140., 1127., 1164., 1118., 1139., 1120., 1115., 1136., 1117., 1140., 1153., 1155., 1116., 1114., 1138., 1116., 1115., 1113., 1138., 1169., 1113., 1140., 1122., 1119., 1118., 1138., 1119., 1122., 1187., 1121., 1119., 1120., 1139., 1119., 1117., 1140., 1136., 1139., 1117., 1140., 1120., 1119., 1144., 1119., 1118., 1159.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",37,37,0,50,"1/1/blockNet8/conv8a/2","1/1/blockNet8/conv8a/2","1/1/blockNet8/conv8a/2","Elementwise","Elementwise","Elementwise",130.,131.6,161.,"{161., 137., 133., 132., 132., 131., 131., 132., 132., 131., 154., 133., 131., 131., 132., 132., 132., 132., 131., 139., 131., 131., 130., 131., 131., 131., 131., 131., 131., 131., 131., 131., 132., 131., 132., 132., 132., 131., 150., 133., 132., 131., 131., 132., 132., 132., 132., 132., 132., 132.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",38,38,0,50,"1/1/blockNet8/conv8b/1","1/1/blockNet8/conv8b/1","1/1/blockNet8/conv8b/1","Convolution","Convolution","Convolution",1782.,1808.6333000000002,1891.,"{1891., 1841., 1797., 1835., 1861., 1829., 1802., 1810., 1782., 1872., 1786., 1791., 1821., 1792., 1819., 1861., 1803., 1790., 1806., 1786., 1876., 1782., 1798., 1812., 1791., 1858., 1808., 1805., 1809., 1803., 1806., 1876., 1785., 1783., 1804., 1794., 1870., 1815., 1827., 1786., 1811., 1824., 1891., 1786., 1810., 1786., 1792., 1857., 1799., 1805.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",39,39,0,50,"1/1/blockNet8/conv8b/2","1/1/blockNet8/conv8b/2","1/1/blockNet8/conv8b/2","Elementwise","Elementwise","Elementwise",77.,78.1667,107.,"{107., 83., 81., 88., 79., 78., 79., 78., 79., 78., 78., 78., 99., 81., 79., 78., 79., 79., 79., 78., 78., 78., 78., 78., 78., 78., 77., 79., 78., 78., 78., 78., 78., 77., 78., 78., 78., 78., 78., 78., 78., 79., 78., 78., 78., 78., 78., 77., 78., 78.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",40,40,0,50,"1/1/blockNet9/conv9a/1","1/1/blockNet9/conv9a/1","1/1/blockNet9/conv9a/1","Convolution","Convolution","Convolution",145.,146.3333,264.,"{264., 156., 150., 148., 147., 147., 147., 146., 146., 146., 146., 145., 146., 146., 146., 169., 150., 148., 147., 146., 147., 146., 146., 146., 146., 146., 154., 147., 147., 146., 147., 146., 146., 146., 147., 145., 146., 146., 146., 146., 165., 151., 147., 145., 146., 145., 146., 146., 145., 145.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",41,41,0,50,"1/1/blockNet9/conv9a/2","1/1/blockNet9/conv9a/2","1/1/blockNet9/conv9a/2","Elementwise","Elementwise","Elementwise",37.,38.1333,60.,"{55., 42., 39., 38., 38., 39., 39., 39., 38., 38., 38., 38., 38., 39., 39., 38., 38., 38., 38., 38., 38., 39., 38., 38., 38., 38., 39., 38., 39., 38., 38., 38., 39., 38., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 60., 39., 38., 38., 38., 38.}"
