"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",1,11,10,50,"1","11","1-2-3-4-5-6-7-8-9-10-11","Elementwise","Elementwise","Elementwise-Padding-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise",236729.,237999.,262617.,"{262617., 238376., 237913., 238497., 238181., 237557., 238437., 237922., 238857., 237936., 239164., 238434., 237559., 238918., 238427., 238227., 238313., 238334., 238073., 238413., 237606., 237449., 238228., 238869., 238390., 238377., 238308., 238402., 238479., 237546., 237897., 237388., 237869., 237980., 237525., 237819., 236886., 237469., 238107., 237258., 236729., 237424., 237131., 237650., 238050., 239527., 237077., 237516., 237406., 237209.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",12,12,0,50,"12/1/1","12/1/1","12/1/1","Padding","Padding","Padding",849.,867.4000000000001,914.,"{906., 914., 863., 851., 852., 887., 876., 851., 864., 849., 893., 857., 850., 850., 877., 881., 876., 889., 872., 895., 892., 873., 872., 903., 876., 855., 855., 859., 901., 871., 852., 873., 885., 872., 853., 855., 851., 890., 862., 856., 874., 889., 871., 853., 852., 852., 888., 855., 856., 855.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",13,13,0,50,"12/1/2","12/1/2","12/1/2","Convolution","Convolution","Convolution",16196.,16395.4333,25470.,"{25470., 16487., 16312., 16480., 16255., 16386., 16346., 16391., 16375., 16789., 16249., 16387., 16317., 16496., 16338., 16196., 16260., 16293., 16381., 16372., 16299., 16222., 17034., 16393., 16365., 16393., 16555., 16262., 16320., 16352., 16366., 16318., 16661., 16414., 16388., 16415., 16256., 17608., 16518., 16384., 16470., 16559., 16417., 16430., 16363., 16376., 16513., 16430., 17333., 16898.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",14,14,0,50,"12/1/3","12/1/3","12/1/3","Normalization","Normalization","Normalization",27424.,27459.2,27676.,"{27537., 27516., 27510., 27489., 27540., 27530., 27505., 27453., 27472., 27475., 27438., 27448., 27558., 27480., 27459., 27459., 27676., 27500., 27453., 27451., 27500., 27432., 27444., 27467., 27457., 27461., 27460., 27440., 27454., 27430., 27455., 27441., 27452., 27445., 27426., 27465., 27429., 27462., 27442., 27456., 27457., 27472., 27429., 27447., 27448., 27443., 27450., 27436., 27590., 27424.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",15,15,0,50,"12/1/4","12/1/4","12/1/4","Elementwise","Elementwise","Elementwise",230.,232.5667,297.,"{297., 235., 236., 232., 232., 231., 269., 236., 232., 231., 231., 236., 236., 232., 232., 233., 255., 237., 233., 233., 233., 232., 265., 238., 233., 232., 232., 232., 233., 231., 233., 232., 232., 232., 231., 232., 232., 231., 231., 263., 234., 232., 231., 241., 232., 231., 231., 231., 230., 231.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",16,16,0,50,"12/1/5","12/1/5","12/1/5","Padding","Padding","Padding",827.,848.6,869.,"{844., 851., 836., 833., 852., 833., 828., 827., 860., 835., 837., 844., 828., 854., 859., 836., 833., 848., 854., 851., 848., 848., 854., 850., 851., 851., 838., 857., 863., 852., 849., 848., 867., 853., 849., 848., 853., 864., 856., 835., 847., 869., 851., 832., 848., 848., 853., 851., 851., 855.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",17,17,0,50,"12/1/6","12/1/6","12/1/6","Convolution","Convolution","Convolution",13422.,13602.566700000001,21831.,"{21831., 13509., 13486., 13459., 13834., 13515., 13500., 13504., 13544., 13573., 13481., 13496., 13563., 13422., 13557., 13535., 13518., 13502., 13558., 13502., 13453., 13630., 13804., 13670., 13549., 13578., 13542., 13585., 13493., 13523., 13529., 13504., 13509., 13675., 13624., 13562., 14067., 13891., 13864., 13860., 13857., 14032., 14201., 13926., 13780., 13774., 13701., 13750., 14009., 13578.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",18,18,0,50,"12/1/7","12/1/7","12/1/7","Normalization","Normalization","Normalization",27444.,27472.033300000003,27608.,"{27574., 27497., 27531., 27504., 27519., 27503., 27497., 27449., 27458., 27462., 27473., 27453., 27481., 27478., 27460., 27450., 27472., 27465., 27469., 27486., 27465., 27490., 27476., 27496., 27461., 27481., 27448., 27464., 27480., 27456., 27457., 27450., 27472., 27481., 27447., 27492., 27474., 27468., 27450., 27444., 27471., 27480., 27457., 27460., 27468., 27452., 27608., 27493., 27490., 27470.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",19,19,0,50,"12/2","12/2","12/2","Total","Total","Total",367.,370.9667,452.,"{452., 373., 390., 369., 369., 372., 367., 367., 399., 377., 371., 370., 370., 370., 395., 370., 371., 371., 405., 371., 371., 370., 370., 370., 370., 370., 371., 369., 423., 372., 370., 375., 370., 370., 369., 371., 370., 370., 371., 409., 379., 372., 370., 370., 370., 369., 370., 370., 405., 406.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",20,20,0,50,"13/1/1","13/1/1","13/1/1","Padding","Padding","Padding",828.,851.0667000000001,893.,"{852., 849., 873., 838., 829., 828., 876., 869., 830., 829., 846., 874., 853., 861., 848., 847., 838., 850., 849., 862., 875., 834., 849., 849., 849., 892., 845., 857., 832., 859., 850., 868., 849., 848., 877., 832., 849., 855., 850., 865., 849., 849., 849., 893., 849., 848., 849., 848., 868., 838.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",21,21,0,50,"13/1/2","13/1/2","13/1/2","Convolution","Convolution","Convolution",13612.,13680.8667,14118.,"{13867., 13682., 13710., 13636., 13672., 13720., 13672., 13787., 13648., 14023., 14118., 13838., 13679., 13763., 13669., 13798., 13666., 13703., 13878., 13898., 13839., 13865., 14060., 13827., 13669., 13639., 13625., 13642., 13653., 13636., 13636., 13670., 13665., 13625., 13638., 13653., 13660., 13658., 13649., 13616., 13696., 13673., 13650., 13669., 13641., 13650., 13652., 13680., 13612., 13668.}"
"CycleGAN Apple-to-Orange Translation Trained on ImageNet Competition Data","c4.xlarge",22,22,0,50,"13/1/3","13/1/3","13/1/3","Normalization","Normalization","Normalization",27438.,27467.333300000002,27551.,"{27551., 27534., 27498., 27506., 27482., 27535., 27482., 27465., 27460., 27485., 27458., 27446., 27464., 27502., 27456., 27494., 27484., 27469., 27459., 27456., 27472., 27474., 27457., 27478., 27465., 27454., 27457., 27470., 27464., 27469., 27464., 27469., 27455., 27468., 27466., 27447., 27486., 27469., 27463., 27452., 27458., 27472., 27449., 27438., 27475., 27452., 27461., 27468., 27468., 27474.}"
