"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",1,10,9,50,"56","29","56-50-41-43-45-34-36-38-27-29","Elementwise","Convolution","Elementwise-Convolution-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution",65301.,65882.90000000001,81524.,"{81524., 66456., 66139., 66054., 66377., 66367., 66057., 65858., 65820., 66321., 65834., 65959., 65768., 65830., 65506., 65437., 66240., 65710., 65851., 65870., 65776., 65955., 65655., 65301., 66056., 65828., 65857., 65828., 65777., 65649., 66024., 65671., 65773., 66160., 65840., 65779., 65866., 65747., 66100., 65546., 65843., 65613., 66033., 65895., 66050., 66059., 65847., 65817., 65976., 65766.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",11,20,9,50,"31","8","31-20-22-24-12-14-16-4-6-8","Normalization","Normalization","Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization",15649.,15826.300000000001,16194.,"{16194., 15862., 15865., 15843., 15841., 15845., 15846., 15848., 15945., 15900., 15766., 15872., 15821., 15893., 15837., 15777., 15901., 15783., 15659., 15827., 15649., 15916., 15866., 15843., 15677., 15759., 15826., 15791., 15841., 15807., 15778., 15748., 15909., 15715., 15775., 15851., 15844., 15770., 15989., 15947., 15685., 15800., 15826., 15856., 15787., 15958., 15755., 15791., 15870., 15736.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",21,21,0,50,"1","1","1","Elementwise","Elementwise","Elementwise",23.,24.,52.,"{52., 27., 25., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 23., 23., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",22,22,0,50,"2","2","2","Convolution","Convolution","Convolution",501.,507.86670000000004,812.,"{812., 631., 535., 509., 507., 503., 504., 524., 506., 505., 575., 511., 503., 504., 503., 538., 525., 504., 502., 503., 502., 502., 521., 505., 508., 504., 504., 505., 506., 547., 524., 508., 503., 504., 520., 530., 504., 519., 505., 502., 501., 501., 503., 501., 501., 525., 507., 503., 541., 502.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",23,23,0,50,"3","3","3","Elementwise","Elementwise","Elementwise",22.,22.2333,47.,"{42., 26., 23., 22., 22., 22., 23., 22., 23., 22., 22., 22., 31., 22., 22., 23., 22., 23., 22., 23., 22., 22., 23., 22., 22., 23., 22., 22., 22., 23., 22., 22., 47., 22., 22., 23., 22., 22., 23., 22., 22., 23., 22., 22., 22., 22., 22., 23., 22., 22.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",24,24,0,50,"5","5","5","Deconvolution","Deconvolution","Deconvolution",1107.,1132.4,1254.,"{1254., 1196., 1175., 1137., 1133., 1124., 1178., 1126., 1121., 1143., 1123., 1120., 1107., 1142., 1126., 1142., 1144., 1115., 1120., 1127., 1148., 1115., 1122., 1153., 1124., 1119., 1120., 1142., 1157., 1114., 1134., 1127., 1135., 1124., 1137., 1121., 1124., 1145., 1116., 1139., 1115., 1160., 1129., 1124., 1147., 1144., 1139., 1139., 1151., 1135.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",25,25,0,50,"7","7","7","Normalization","Normalization","Normalization",143.,144.0667,212.,"{173., 150., 146., 147., 146., 147., 147., 147., 144., 144., 144., 144., 144., 143., 144., 144., 144., 144., 144., 143., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 212., 147., 155., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144., 144.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",26,26,0,50,"9","9","9","Dropout","Dropout","Dropout",19.,20.900000000000002,59.,"{59., 22., 21., 20., 20., 20., 20., 20., 20., 20., 20., 19., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 19., 19., 20., 20., 21., 23., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 21., 22., 22., 22., 22., 21., 21., 22.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",27,27,0,50,"10","10","10","Catenate","Catenate","Catenate",31.,31.8667,64.,"{64., 34., 33., 32., 32., 32., 32., 32., 32., 32., 31., 32., 32., 31., 32., 32., 31., 32., 32., 31., 32., 31., 32., 32., 32., 32., 32., 31., 32., 32., 31., 32., 32., 32., 31., 32., 31., 32., 31., 32., 31., 33., 32., 31., 32., 32., 32., 31., 32., 31.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",28,28,0,50,"11","11","11","Elementwise","Elementwise","Elementwise",21.,21.4667,39.,"{39., 24., 22., 22., 21., 22., 22., 22., 21., 22., 21., 22., 22., 21., 21., 22., 22., 21., 22., 21., 21., 22., 21., 22., 22., 21., 21., 22., 22., 21., 21., 21., 21., 22., 22., 21., 21., 21., 22., 22., 21., 21., 21., 22., 22., 21., 21., 21., 21., 21.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",29,29,0,50,"13","13","13","Deconvolution","Deconvolution","Deconvolution",8400.,8656.066700000001,9302.,"{9302., 8530., 8484., 8400., 8486., 8540., 8526., 8538., 8627., 8762., 8714., 8711., 8697., 8683., 8723., 8618., 8672., 8747., 8632., 8571., 8640., 8661., 8764., 8639., 8649., 8700., 8693., 8858., 8830., 8680., 8620., 8706., 8564., 8771., 8866., 8567., 8570., 8573., 8528., 8656., 8681., 8690., 8579., 8676., 8702., 8740., 8762., 8693., 8586., 8640.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",30,30,0,50,"15","15","15","Normalization","Normalization","Normalization",436.,437.3,469.,"{469., 441., 439., 453., 439., 437., 437., 456., 438., 436., 436., 437., 437., 436., 469., 439., 454., 437., 437., 436., 437., 437., 436., 437., 436., 455., 437., 438., 437., 437., 436., 437., 437., 437., 446., 438., 437., 437., 437., 437., 437., 437., 437., 446., 437., 436., 437., 436., 445., 437.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",31,31,0,50,"17","17","17","Dropout","Dropout","Dropout",20.,21.8333,41.,"{41., 23., 21., 21., 20., 20., 21., 21., 21., 21., 21., 20., 21., 21., 20., 21., 21., 20., 21., 20., 21., 21., 20., 20., 21., 24., 22., 23., 23., 22., 23., 22., 23., 22., 23., 22., 23., 23., 22., 22., 23., 22., 23., 22., 23., 23., 23., 23., 37., 24.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",32,32,0,50,"18","18","18","Catenate","Catenate","Catenate",34.,35.,52.,"{52., 37., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 34., 35., 35., 35., 36., 34., 36., 35., 34., 35., 35., 35., 35., 35., 35., 34., 35., 35., 35., 35., 35., 35., 35., 35., 35., 34., 35., 35., 35., 34., 35., 35., 35., 35., 35., 35., 35., 35.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",33,33,0,50,"19","19","19","Elementwise","Elementwise","Elementwise",23.,24.,43.,"{43., 26., 25., 24., 24., 24., 24., 24., 23., 24., 24., 24., 24., 24., 24., 24., 24., 24., 23., 24., 24., 23., 24., 23., 24., 24., 24., 24., 23., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 23., 24., 24., 23., 24., 24., 23., 24., 23., 24.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",34,34,0,50,"21","21","21","Deconvolution","Deconvolution","Deconvolution",13944.,14289.166700000002,14865.,"{14865., 14104., 14079., 14094., 13972., 14025., 14300., 14407., 14330., 14410., 14353., 14267., 14169., 14117., 14241., 14339., 14284., 14320., 14271., 14350., 14404., 14388., 14373., 14434., 14337., 14255., 13988., 14009., 13948., 13944., 14069., 14266., 14502., 14201., 14420., 14445., 14448., 14270., 14202., 14477., 14234., 14316., 14307., 14432., 14391., 14326., 14068., 14350., 14398., 14212.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",35,35,0,50,"23","23","23","Normalization","Normalization","Normalization",1640.,1656.5667,1704.,"{1675., 1689., 1652., 1660., 1650., 1650., 1661., 1659., 1672., 1652., 1704., 1677., 1650., 1666., 1650., 1661., 1649., 1649., 1657., 1656., 1662., 1651., 1657., 1650., 1649., 1661., 1643., 1650., 1641., 1640., 1701., 1659., 1660., 1653., 1670., 1654., 1651., 1697., 1654., 1665., 1652., 1685., 1665., 1660., 1666., 1650., 1657., 1649., 1650., 1662.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",36,36,0,50,"25","25","25","Dropout","Dropout","Dropout",25.,25.5333,54.,"{54., 28., 27., 27., 26., 26., 26., 25., 26., 26., 25., 26., 25., 26., 25., 26., 26., 25., 25., 25., 25., 26., 25., 26., 25., 26., 25., 26., 25., 25., 26., 26., 25., 26., 25., 26., 25., 25., 26., 25., 26., 25., 26., 25., 25., 25., 25., 27., 26., 25.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",37,37,0,50,"26","26","26","Catenate","Catenate","Catenate",44.,44.8333,78.,"{78., 50., 63., 47., 45., 45., 45., 45., 44., 44., 45., 45., 44., 45., 46., 45., 45., 44., 45., 44., 45., 44., 45., 45., 44., 45., 44., 45., 45., 44., 45., 44., 45., 45., 45., 45., 45., 45., 45., 44., 45., 44., 45., 45., 44., 45., 44., 45., 44., 45.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",38,38,0,50,"28","28","28","Elementwise","Elementwise","Elementwise",35.,35.2,77.,"{77., 40., 36., 35., 35., 36., 35., 35., 35., 35., 35., 35., 35., 35., 35., 36., 35., 35., 35., 35., 35., 35., 35., 35., 35., 56., 42., 35., 36., 35., 46., 40., 36., 35., 35., 36., 35., 35., 36., 35., 35., 35., 36., 35., 35., 35., 36., 36., 35., 35.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",39,39,0,50,"30","30","30","Deconvolution","Deconvolution","Deconvolution",38767.,38936.6,39387.,"{39387., 38915., 38990., 38918., 38937., 38898., 38889., 38808., 39165., 38873., 38884., 39051., 38886., 38876., 38940., 38767., 38992., 38996., 38953., 39069., 38845., 39067., 38904., 38798., 39221., 38978., 38975., 38964., 38917., 38895., 38886., 38898., 38955., 38923., 38896., 38889., 39050., 39200., 39181., 38930., 38970., 38877., 38870., 39078., 39004., 39182., 38890., 38942., 38918., 38884.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",40,40,0,50,"32","32","32","Normalization","Normalization","Normalization",6517.,6559.1,6672.,"{6610., 6672., 6528., 6578., 6586., 6556., 6572., 6517., 6533., 6544., 6544., 6592., 6592., 6551., 6532., 6530., 6564., 6568., 6544., 6529., 6588., 6584., 6575., 6545., 6529., 6551., 6562., 6563., 6578., 6570., 6539., 6567., 6603., 6570., 6529., 6555., 6569., 6561., 6560., 6557., 6570., 6542., 6527., 6569., 6546., 6530., 6560., 6570., 6565., 6564.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",41,41,0,50,"33","33","33","Catenate","Catenate","Catenate",116.,116.6333,201.,"{201., 149., 116., 132., 122., 119., 118., 118., 142., 116., 116., 117., 116., 116., 116., 116., 116., 117., 124., 118., 116., 117., 116., 116., 116., 116., 116., 117., 116., 116., 116., 116., 117., 116., 116., 116., 116., 116., 116., 117., 139., 117., 117., 118., 117., 117., 117., 119., 117., 117.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",42,42,0,50,"35","35","35","Elementwise","Elementwise","Elementwise",116.,117.4333,150.,"{150., 122., 118., 132., 119., 118., 118., 118., 118., 117., 119., 117., 117., 119., 117., 118., 118., 118., 118., 117., 118., 118., 118., 119., 117., 119., 118., 117., 118., 118., 118., 118., 116., 116., 116., 130., 116., 117., 116., 116., 117., 116., 116., 116., 117., 116., 117., 116., 116., 116.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",43,43,0,50,"37","37","37","Deconvolution","Deconvolution","Deconvolution",73579.,73797.53330000001,74416.,"{74416., 73825., 73800., 73931., 73684., 73806., 73810., 73802., 73891., 73788., 73729., 73660., 73905., 73953., 73855., 73816., 73645., 73653., 73859., 73921., 73780., 73670., 73856., 73600., 74014., 73881., 73867., 73706., 73800., 73770., 73784., 73756., 73650., 73827., 73766., 73846., 73888., 73579., 73700., 73688., 73680., 73811., 73903., 73701., 73745., 73770., 73779., 73803., 73905., 74028.}"
"Pix2pix Photo-to-Street-Map Translation","c5.xlarge",44,44,0,50,"39","39","39","Normalization","Normalization","Normalization",13022.,13078.2667,13178.,"{13136., 13096., 13178., 13085., 13062., 13102., 13114., 13129., 13141., 13164., 13127., 13069., 13155., 13143., 13072., 13096., 13042., 13052., 13076., 13073., 13085., 13086., 13096., 13048., 13059., 13077., 13082., 13040., 13022., 13082., 13080., 13074., 13082., 13052., 13062., 13099., 13076., 13081., 13094., 13050., 13057., 13081., 13033., 13073., 13028., 13079., 13044., 13060., 13116., 13048.}"
