"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",1,2,1,50,"7","11/1","7-11/1","Elementwise","Convolution","Elementwise-Convolution",5091.,5147.1,15229.,"{15229., 9828., 9611., 5176., 5141., 5153., 5180., 5184., 5222., 5161., 5145., 5129., 5138., 5140., 5212., 5162., 5180., 5212., 5178., 5166., 5135., 5131., 5131., 5116., 5141., 5134., 5136., 5127., 5119., 5140., 5123., 5091., 5095., 5113., 5110., 5092., 5127., 5116., 5120., 5130., 5150., 5177., 5252., 5278., 5198., 5163., 5163., 5136., 5100., 5108.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",3,4,1,50,"11/2","11/3","11/2-11/3","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1034.,1044.2333,2946.,"{2946., 1059., 1038., 1037., 1052., 1041., 1042., 1070., 1039., 1037., 1034., 1084., 1042., 1040., 1040., 1060., 1044., 1041., 1040., 1058., 1040., 1041., 1061., 1045., 1040., 1049., 1071., 1040., 1042., 1038., 1080., 1041., 1040., 1039., 1057., 1042., 1040., 1046., 1044., 1041., 1043., 1068., 1039., 1039., 1058., 1079., 1040., 1039., 1039., 1060.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",5,6,1,50,"11/4/1/1/1","11/4/1/1/2","11/4/1/1/1-11/4/1/1/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1035.,1044.8,1234.,"{1234., 1047., 1039., 1072., 1038., 1036., 1036., 1080., 1060., 1035., 1035., 1062., 1037., 1037., 1035., 1068., 1037., 1038., 1071., 1041., 1040., 1040., 1073., 1041., 1041., 1039., 1057., 1044., 1040., 1038., 1057., 1041., 1044., 1061., 1042., 1057., 1057., 1076., 1041., 1040., 1039., 1082., 1041., 1040., 1040., 1060., 1043., 1040., 1052., 1043.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",7,8,1,50,"11/4/1/1/3","11/4/1/1/4/1","11/4/1/1/3-11/4/1/1/4/1","Convolution","Elementwise","Convolution-Elementwise",19176.,19249.8,35418.,"{35418., 19363., 19448., 19389., 19349., 19262., 19273., 19265., 19315., 20042., 19374., 19298., 19275., 19241., 19248., 19220., 19211., 19212., 19213., 19232., 19273., 19264., 19220., 19244., 19230., 19176., 19255., 19257., 19232., 19218., 19197., 19199., 19224., 19209., 19231., 19223., 19223., 19324., 19295., 19259., 19254., 19258., 19219., 19249., 19230., 19275., 19247., 19222., 19250., 19283.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",9,10,1,50,"11/4/1/1/4/2/1/1","11/4/1/1/4/2/1/2","11/4/1/1/4/2/1/1-11/4/1/1/4/2/1/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1032.,1041.8667,1277.,"{1277., 1072., 1035., 1032., 1074., 1039., 1035., 1035., 1076., 1036., 1034., 1061., 1060., 1036., 1036., 1035., 1059., 1034., 1035., 1060., 1042., 1034., 1034., 1077., 1040., 1039., 1039., 1078., 1039., 1039., 1042., 1068., 1040., 1039., 1041., 1038., 1038., 1038., 1064., 1051., 1039., 1038., 1072., 1039., 1038., 1038., 1056., 1038., 1038., 1041.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",11,12,1,50,"11/4/1/1/4/2/1/3","11/4/1/1/4/2/2/1","11/4/1/1/4/2/1/3-11/4/1/1/4/2/2/1","Convolution","Elementwise","Convolution-Elementwise",14022.,14133.7333,30585.,"{30585., 14282., 14220., 14252., 14259., 14240., 14389., 14335., 14304., 14179., 14256., 14231., 14222., 14168., 14080., 14066., 14031., 14034., 14022., 14033., 14031., 14111., 14087., 14101., 14089., 14114., 14090., 14093., 14093., 14099., 14103., 14133., 14209., 14159., 14092., 14156., 14162., 14135., 14154., 14125., 14156., 14125., 14164., 14128., 14129., 14123., 14093., 14065., 14075., 14042.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",13,14,1,50,"11/4/1/1/4/2/2/2/1","11/4/1/1/4/2/2/2/2","11/4/1/1/4/2/2/2/1-11/4/1/1/4/2/2/2/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",560.,563.6667,660.,"{660., 567., 563., 562., 562., 595., 564., 561., 561., 561., 565., 562., 595., 562., 562., 562., 561., 560., 561., 595., 563., 561., 562., 562., 560., 560., 597., 562., 560., 560., 561., 561., 561., 594., 569., 566., 567., 567., 565., 565., 582., 565., 565., 565., 564., 567., 566., 568., 566., 565.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",15,15,0,50,"11/4/1/1/4/2/2/2/3","11/4/1/1/4/2/2/2/3","11/4/1/1/4/2/2/2/3","Convolution","Convolution","Convolution",6488.,6523.666700000001,14780.,"{14780., 6571., 6551., 6499., 6492., 6501., 6515., 6518., 6523., 6510., 6514., 6498., 6493., 6502., 6523., 6533., 6511., 6546., 6488., 6529., 6491., 6520., 6527., 6501., 6520., 6520., 6525., 6543., 6542., 6518., 6537., 6509., 6525., 6537., 6505., 6508., 6535., 6513., 6542., 6514., 6502., 6555., 6537., 6555., 6590., 6513., 6544., 6552., 6630., 6562.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",16,16,0,50,"11/4/1/1/4/2/2/3","11/4/1/1/4/2/2/3","11/4/1/1/4/2/2/3","Catenate","Catenate","Catenate",418.,536.5333,766.,"{703., 443., 421., 420., 423., 422., 456., 422., 423., 420., 420., 420., 418., 418., 418., 446., 421., 419., 419., 419., 420., 766., 588., 626., 637., 622., 610., 602., 592., 619., 592., 587., 586., 585., 586., 586., 609., 603., 591., 588., 586., 587., 586., 610., 598., 589., 590., 589., 588., 612.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",17,17,0,50,"11/4/1/1/4/3","11/4/1/1/4/3","11/4/1/1/4/3","Catenate","Catenate","Catenate",884.,983.6667,3387.,"{3387., 1165., 1026., 928., 899., 890., 887., 936., 956., 920., 926., 999., 952., 922., 897., 921., 936., 908., 891., 942., 894., 884., 887., 991., 1028., 1014., 1031., 1064., 1004., 993., 988., 1067., 1091., 1069., 1027., 1111., 1041., 992., 1035., 980., 960., 958., 1041., 1017., 1019., 1018., 1055., 1025., 1017., 969.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",18,19,1,50,"11/4/1/2/1","11/4/1/2/2","11/4/1/2/1-11/4/1/2/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1010.,1250.5,2397.,"{2397., 2206., 2158., 2179., 2154., 2174., 2161., 2180., 2152., 2174., 2153., 2178., 2184., 2157., 2169., 2158., 1026., 1032., 1013., 1011., 1012., 1027., 1011., 1011., 1019., 1017., 1012., 1021., 1033., 1014., 1011., 1010., 1038., 1015., 1012., 1014., 1043., 1036., 1012., 1011., 1047., 1013., 1012., 1012., 1026., 1015., 1013., 1046., 1035., 1016.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",20,20,0,50,"11/4/1/2/3","11/4/1/2/3","11/4/1/2/3","Convolution","Convolution","Convolution",1742.,1770.2667000000001,2900.,"{2900., 2579., 2546., 2501., 2524., 2498., 2475., 2210., 1833., 1790., 1745., 1782., 1748., 1775., 1765., 1758., 1784., 1746., 1763., 1761., 1801., 1748., 1764., 1748., 1742., 1787., 1760., 1777., 1742., 1778., 1757., 1780., 1770., 1747., 1780., 1748., 1780., 1763., 1805., 1753., 1772., 1745., 1750., 1767., 1746., 1773., 1744., 1788., 1767., 1767.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c4.2xlarge",21,22,1,50,"11/4/1/3","11/5","11/4/1/3-11/5","Total","Pooling","Total-Pooling",6420.,6468.8,6857.,"{6857., 6555., 6572., 6526., 6553., 6532., 6526., 6510., 6536., 6520., 6514., 6541., 6508., 6527., 6534., 6561., 6542., 6523., 6477., 6449., 6450., 6464., 6468., 6447., 6453., 6452., 6441., 6427., 6420., 6438., 6448., 6434., 6447., 6424., 6431., 6436., 6428., 6449., 6479., 6421., 6441., 6435., 6424., 6460., 6431., 6445., 6429., 6441., 6456., 6427.}"
