"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",1,2,1,50,"1/1/blockNet4/conv1a/1","1/1/blockNet4/conv1a/2","1/1/blockNet4/conv1a/1-1/1/blockNet4/conv1a/2","Convolution","Elementwise","Convolution-Elementwise",10643.,10977.033300000001,24251.,"{24251., 11061., 10931., 10951., 11360., 11098., 11061., 10786., 10839., 10705., 10858., 11141., 11113., 11343., 10923., 10786., 11021., 11109., 10942., 10893., 11100., 10643., 10835., 11359., 11268., 11162., 10790., 10743., 10837., 11032., 10834., 10939., 11076., 10854., 11025., 11326., 11232., 11050., 10729., 10725., 10822., 10995., 10983., 11080., 11148., 10875., 10752., 11661., 11033., 10802.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",3,4,1,50,"1/1/blockNet4/conv1b/1","1/1/blockNet4/conv1b/2","1/1/blockNet4/conv1b/1-1/1/blockNet4/conv1b/2","Convolution","Elementwise","Convolution-Elementwise",85527.,86100.9667,180810.,"{180810., 86161., 85823., 86101., 85969., 86248., 85772., 86147., 86695., 86831., 85976., 85794., 86267., 86246., 86093., 86183., 86114., 86389., 86364., 86001., 85794., 85989., 85527., 86073., 85686., 86042., 86250., 86331., 86366., 86486., 86583., 86001., 85847., 85838., 86416., 85935., 86113., 85831., 85984., 86204., 86188., 86076., 85975., 85988., 85855., 86098., 86880., 86092., 86223., 85961.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",5,6,1,50,"1/1/blockNet4/pool1","1/1/blockNet4/conv2a/1","1/1/blockNet4/pool1-1/1/blockNet4/conv2a/1","Pooling","Convolution","Pooling-Convolution",34336.,34579.8333,57779.,"{57779., 35281., 34744., 34874., 34561., 35012., 34443., 34554., 34412., 34471., 34587., 34681., 34597., 34460., 34524., 34733., 34773., 34541., 34718., 34379., 34456., 34469., 34431., 34693., 34451., 34431., 34423., 34581., 34389., 34642., 34561., 34526., 34700., 34336., 35017., 34404., 34986., 34563., 34934., 34389., 34767., 34541., 34647., 34513., 34739., 34458., 34537., 34639., 34508., 34789.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",7,8,1,50,"1/1/blockNet4/conv2a/2","1/1/blockNet4/conv2b/1","1/1/blockNet4/conv2a/2-1/1/blockNet4/conv2b/1","Elementwise","Convolution","Elementwise-Convolution",51321.,51714.833300000006,97673.,"{97673., 52149., 51814., 52021., 51867., 51718., 51605., 51843., 51675., 51835., 51321., 51403., 51787., 52183., 51761., 51639., 51453., 51654., 51890., 51882., 51561., 51588., 51649., 51654., 51843., 51567., 51990., 51695., 51458., 51549., 51853., 51704., 51781., 51526., 51784., 51720., 51878., 51747., 51620., 51395., 51713., 51790., 51529., 51668., 51800., 51535., 51578., 51765., 51654., 51794.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",9,10,1,50,"1/1/blockNet4/conv2b/2","1/1/blockNet4/pool2","1/1/blockNet4/conv2b/2-1/1/blockNet4/pool2","Elementwise","Pooling","Elementwise-Pooling",4816.,4896.6333,5796.,"{5796., 5366., 5089., 4898., 4960., 4858., 4925., 4842., 4914., 4835., 4918., 4926., 5003., 4881., 4958., 4878., 4947., 4856., 4912., 4825., 4905., 4831., 4938., 4842., 4912., 4881., 5007., 4888., 4941., 4898., 4969., 4859., 4922., 4852., 4919., 4826., 4896., 4877., 4935., 4921., 4924., 4894., 4904., 4868., 4866., 4842., 4816., 4856., 4817., 4870.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",11,12,1,50,"1/1/blockNet4/conv3a/1","1/1/blockNet4/conv3a/2","1/1/blockNet4/conv3a/1-1/1/blockNet4/conv3a/2","Convolution","Elementwise","Convolution-Elementwise",18588.,18919.1333,32419.,"{32419., 18937., 19012., 18761., 18739., 18866., 19133., 18890., 18589., 18750., 18903., 18677., 18715., 18809., 18936., 18860., 18747., 18802., 18660., 18783., 18721., 18704., 18734., 19065., 18791., 18588., 18732., 18933., 18915., 18591., 18863., 18932., 18770., 18812., 18745., 18664., 19338., 20226., 20291., 20288., 20142., 20108., 19847., 19444., 19365., 19335., 19105., 19184., 19215., 19247.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",13,14,1,50,"1/1/blockNet4/conv3b/1","1/1/blockNet4/conv3b/2","1/1/blockNet4/conv3b/1-1/1/blockNet4/conv3b/2","Convolution","Elementwise","Convolution-Elementwise",37170.,37549.8,38939.,"{38032., 37376., 37346., 37556., 38000., 37478., 37528., 37787., 37517., 37422., 37770., 37700., 37593., 37264., 37661., 37779., 37975., 37309., 37170., 37997., 38939., 38622., 37970., 37409., 37359., 37663., 37308., 37501., 37234., 37500., 37231., 37412., 37852., 38072., 37580., 37371., 37614., 37740., 37991., 37442., 37211., 37458., 37904., 37311., 37455., 37430., 37673., 37357., 37511., 37228.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",15,16,1,50,"1/1/blockNet4/conv3c/1","1/1/blockNet4/conv3c/2","1/1/blockNet4/conv3c/1-1/1/blockNet4/conv3c/2","Convolution","Elementwise","Convolution-Elementwise",37084.,37500.466700000004,38156.,"{37979., 37410., 37188., 37610., 37730., 37659., 37331., 37415., 37569., 37355., 37233., 37601., 37770., 37518., 37380., 37420., 37917., 37942., 37595., 37793., 38156., 37929., 37750., 37945., 37631., 37451., 37479., 37346., 37268., 37452., 37381., 37242., 37174., 37665., 37147., 37369., 37334., 37606., 37586., 37084., 37545., 37525., 37360., 37115., 37794., 37493., 37113., 37299., 37621., 37577.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",17,18,1,50,"1/1/blockNet4/pool3/1","1/1/blockNet4/pool3/2","1/1/blockNet4/pool3/1-1/1/blockNet4/pool3/2","Padding","Pooling","Padding-Pooling",3162.,3222.9,3350.,"{3350., 3265., 3327., 3172., 3175., 3276., 3205., 3184., 3262., 3215., 3185., 3256., 3230., 3163., 3240., 3239., 3187., 3180., 3285., 3167., 3182., 3298., 3188., 3176., 3282., 3183., 3189., 3292., 3190., 3162., 3331., 3188., 3180., 3303., 3173., 3192., 3287., 3217., 3193., 3275., 3229., 3200., 3248., 3287., 3181., 3229., 3298., 3208., 3265., 3316.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","g4dn.xlarge",19,20,1,50,"1/1/blockNet4/conv4a/1","1/1/blockNet4/conv4a/2","1/1/blockNet4/conv4a/1-1/1/blockNet4/conv4a/2","Convolution","Elementwise","Convolution-Elementwise",14171.,14330.7,15484.,"{15484., 14680., 14346., 14428., 14356., 14455., 14367., 14277., 14423., 14171., 14299., 14316., 14465., 14363., 14306., 14287., 14317., 14330., 14310., 14279., 14259., 14335., 14317., 14322., 14249., 14341., 14498., 14235., 14511., 14330., 14315., 14280., 14322., 14288., 14364., 14462., 14315., 14193., 14220., 14331., 14415., 14334., 14388., 14263., 14320., 14348., 14298., 14390., 14276., 14386.}"
