"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",1,2,1,50,"conv_conv2d","conv_batchnorm","conv_conv2d-conv_batchnorm","Convolution","BatchNormalization","Convolution-BatchNormalization",1129.,1184.8,7033.,"{7033., 1391., 1398., 1275., 1162., 1175., 1153., 1168., 1150., 1151., 1274., 1284., 1155., 1197., 1200., 1184., 1183., 1184., 1215., 1299., 1184., 1172., 1168., 1169., 1172., 1183., 1167., 1328., 1216., 1150., 1192., 1157., 1196., 1184., 1164., 1301., 1325., 1197., 1160., 1153., 1179., 1175., 1153., 1240., 1276., 1155., 1168., 1159., 1133., 1129.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",3,4,1,50,"conv_relu","conv_1_conv2d","conv_relu-conv_1_conv2d","Elementwise","Convolution","Elementwise-Convolution",7843.,8038.700000000001,19371.,"{19371., 8136., 8218., 8052., 7998., 8069., 7843., 8066., 8124., 8299., 8089., 8104., 8014., 7949., 8023., 8118., 8132., 7902., 8041., 7878., 8009., 8168., 7911., 8186., 8001., 8061., 8069., 7857., 8048., 7954., 8008., 8158., 7937., 8057., 7932., 8154., 8095., 7862., 7882., 7987., 8025., 8112., 7981., 8159., 7978., 7900., 8010., 8004., 8064., 8051.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",5,6,1,50,"conv_1_batchnorm","conv_1_relu","conv_1_batchnorm-conv_1_relu","BatchNormalization","Elementwise","BatchNormalization-Elementwise",727.,734.7667,942.,"{942., 756., 736., 788., 764., 732., 731., 730., 756., 736., 730., 729., 728., 729., 743., 728., 758., 750., 745., 745., 734., 729., 729., 727., 743., 727., 728., 729., 729., 729., 783., 755., 728., 728., 728., 749., 732., 729., 727., 727., 743., 730., 728., 764., 748., 778., 741., 728., 728., 729.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",7,8,1,50,"conv_2_conv2d","conv_2_batchnorm","conv_2_conv2d-conv_2_batchnorm","Convolution","BatchNormalization","Convolution-BatchNormalization",9371.,9686.1,23890.,"{23890., 9917., 9825., 9581., 9562., 9510., 9900., 9575., 9480., 9428., 9403., 9479., 9371., 9521., 9630., 9493., 9723., 9789., 9771., 9816., 9922., 9907., 9981., 9812., 9838., 9964., 9929., 9856., 9740., 9967., 9838., 9772., 9872., 9780., 9622., 9756., 9588., 9542., 9653., 9456., 9511., 9664., 9553., 9482., 9473., 9577., 9713., 9553., 9550., 9977.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",9,10,1,50,"conv_2_relu","pool","conv_2_relu-pool","Elementwise","Pooling","Elementwise-Pooling",3246.,3330.5667000000003,4102.,"{3764., 3476., 4102., 3519., 3466., 3362., 3400., 3362., 3288., 3360., 3319., 3275., 3341., 3340., 3258., 3335., 3328., 3290., 3354., 3325., 3253., 3346., 3326., 3278., 3354., 3339., 3263., 3343., 3331., 3278., 3351., 3317., 3246., 3336., 3314., 3268., 3340., 3332., 3257., 3349., 3339., 3295., 3355., 3325., 3247., 3333., 3331., 3310., 3367., 3331.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",11,12,1,50,"conv_3_conv2d","conv_3_batchnorm","conv_3_conv2d-conv_3_batchnorm","Convolution","BatchNormalization","Convolution-BatchNormalization",482.,490.93330000000003,687.,"{687., 513., 495., 492., 489., 499., 490., 487., 488., 604., 601., 528., 499., 482., 486., 486., 484., 484., 485., 523., 493., 485., 488., 488., 487., 487., 484., 487., 573., 601., 554., 487., 486., 486., 487., 485., 502., 488., 519., 486., 486., 487., 484., 487., 487., 484., 486., 485., 611., 597.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",13,14,1,50,"conv_3_relu","conv_4_conv2d","conv_3_relu-conv_4_conv2d","Elementwise","Convolution","Elementwise-Convolution",8666.,8910.9333,14931.,"{14931., 9157., 9143., 9030., 9161., 9147., 8841., 8914., 8811., 8822., 8738., 9216., 9053., 9146., 9139., 9134., 8794., 8969., 8911., 8774., 8813., 9132., 9053., 8891., 8922., 8893., 8786., 8734., 8685., 8791., 8965., 8929., 8843., 9000., 8848., 8749., 8750., 8843., 8726., 8922., 8993., 8935., 9047., 8760., 8673., 8666., 8774., 8800., 9067., 9068.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",15,16,1,50,"conv_4_batchnorm","conv_4_relu","conv_4_batchnorm-conv_4_relu","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1016.,1030.5333,1269.,"{1269., 1155., 1086., 1061., 1030., 1026., 1027., 1048., 1025., 1022., 1021., 1128., 1050., 1020., 1019., 1035., 1020., 1021., 1035., 1022., 1053., 1109., 1044., 1023., 1016., 1020., 1036., 1019., 1018., 1020., 1214., 1054., 1024., 1023., 1040., 1022., 1020., 1037., 1021., 1053., 1110., 1045., 1021., 1018., 1019., 1032., 1020., 1020., 1020., 1128.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",17,18,1,50,"pool1","Inception1/mixed_conv_conv2d","pool1-Inception1/mixed_conv_conv2d","Pooling","Convolution","Pooling-Convolution",2180.,2214.5667000000003,2412.,"{2259., 2204., 2300., 2182., 2200., 2185., 2289., 2405., 2188., 2193., 2180., 2320., 2198., 2184., 2213., 2268., 2359., 2187., 2194., 2181., 2371., 2215., 2184., 2203., 2280., 2300., 2183., 2189., 2185., 2412., 2210., 2182., 2216., 2301., 2190., 2191., 2191., 2228., 2401., 2216., 2183., 2202., 2272., 2199., 2181., 2180., 2268., 2383., 2220., 2182.}"
"Inception V3 Trained on ImageNet Competition Data","g4dn.xlarge",19,20,1,50,"Inception1/mixed_conv_batchnorm","Inception1/mixed_conv_relu","Inception1/mixed_conv_batchnorm-Inception1/mixed_conv_relu","BatchNormalization","Elementwise","BatchNormalization-Elementwise",106.,108.5,145.,"{145., 118., 110., 109., 110., 109., 109., 110., 108., 109., 108., 109., 109., 109., 109., 109., 109., 108., 109., 108., 109., 109., 108., 117., 109., 109., 109., 109., 109., 109., 109., 108., 109., 108., 110., 107., 107., 106., 106., 109., 106., 107., 107., 107., 107., 107., 107., 107., 107., 106.}"
