"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CapsNet Trained on MNIST Data","c4.xlarge",1,2,1,50,"ReLUConv1/1","ReLUConv1/2","ReLUConv1/1-ReLUConv1/2","Convolution","Elementwise","Convolution-Elementwise",549.,561.1333000000001,630.,"{630., 561., 555., 552., 553., 579., 590., 585., 554., 554., 554., 551., 549., 585., 557., 550., 550., 549., 551., 550., 587., 563., 562., 560., 556., 560., 582., 600., 565., 563., 561., 561., 562., 560., 564., 565., 562., 561., 562., 560., 566., 568., 565., 565., 561., 565., 561., 561., 563., 565.}"
"CapsNet Trained on MNIST Data","c4.xlarge",3,4,1,50,"PrimaryCaps/1","PrimaryCaps/2","PrimaryCaps/1-PrimaryCaps/2","Convolution","Transpose","Convolution-Transpose",10097.,10205.566700000001,10790.,"{10790., 10223., 10305., 10322., 10173., 10223., 10182., 10267., 10209., 10266., 10148., 10097., 10133., 10151., 10214., 10137., 10178., 10153., 10235., 10152., 10221., 10181., 10141., 10138., 10120., 10234., 10293., 10242., 10137., 10213., 10127., 10146., 10232., 10180., 10208., 10416., 10588., 10273., 10177., 10247., 10176., 10252., 10265., 10242., 10190., 10143., 10339., 10224., 10297., 10176.}"
"CapsNet Trained on MNIST Data","c4.xlarge",5,6,1,50,"PrimaryCaps/3","PrimaryCaps/4/1","PrimaryCaps/3-PrimaryCaps/4/1","Reshape","Elementwise","Reshape-Elementwise",60.,63.6,118.,"{118., 69., 65., 65., 64., 64., 64., 64., 64., 65., 63., 64., 64., 65., 64., 64., 64., 67., 65., 66., 65., 66., 65., 65., 64., 65., 64., 72., 73., 64., 63., 62., 61., 62., 61., 61., 61., 61., 61., 60., 88., 68., 62., 61., 61., 61., 60., 61., 60., 60.}"
"CapsNet Trained on MNIST Data","c4.xlarge",7,8,1,50,"PrimaryCaps/4/2","PrimaryCaps/4/3","PrimaryCaps/4/2-PrimaryCaps/4/3","Aggregation","Elementwise","Aggregation-Elementwise",271.,276.6333,1262.,"{1262., 282., 275., 273., 307., 278., 276., 272., 273., 273., 272., 271., 272., 313., 297., 276., 273., 272., 290., 278., 277., 276., 290., 303., 278., 276., 277., 276., 276., 276., 276., 309., 282., 277., 274., 275., 275., 276., 284., 276., 276., 276., 275., 276., 277., 287., 277., 276., 276., 276.}"
"CapsNet Trained on MNIST Data","c4.xlarge",9,9,0,50,"PrimaryCaps/4/4","PrimaryCaps/4/4","PrimaryCaps/4/4","Replicate","Replicate","Replicate",339.,342.3,403.,"{403., 345., 340., 340., 340., 374., 354., 342., 339., 339., 349., 349., 340., 340., 339., 341., 376., 350., 341., 339., 339., 340., 339., 340., 339., 339., 339., 375., 363., 343., 342., 340., 342., 342., 341., 342., 341., 340., 385., 354., 343., 359., 349., 342., 341., 341., 341., 341., 341., 368.}"
"CapsNet Trained on MNIST Data","c4.xlarge",10,10,0,50,"PrimaryCaps/4/5","PrimaryCaps/4/5","PrimaryCaps/4/5","Threading","Threading","Threading",40.,41.4,94.,"{87., 49., 43., 42., 41., 66., 45., 42., 94., 76., 46., 43., 42., 41., 41., 41., 41., 42., 41., 41., 41., 41., 42., 41., 41., 41., 40., 42., 41., 41., 42., 42., 42., 41., 47., 42., 41., 41., 41., 41., 41., 41., 41., 42., 41., 41., 41., 41., 42., 41.}"
"CapsNet Trained on MNIST Data","c4.xlarge",11,11,0,50,"PrimaryPredVects/2","PrimaryPredVects/2","PrimaryPredVects/2","ConstantArray","ConstantArray","ConstantArray",17744.,17843.0333,18099.,"{18099., 17848., 17830., 17934., 18006., 17902., 17938., 17774., 17779., 17744., 17839., 17883., 17751., 17795., 17835., 17826., 17796., 17785., 17776., 17849., 17886., 17822., 17995., 18004., 17809., 17844., 17834., 17838., 17926., 17800., 17811., 17754., 17842., 17757., 17779., 17959., 17791., 17943., 17888., 17825., 17867., 17904., 17864., 17930., 17916., 17920., 17790., 17776., 17830., 17807.}"
"CapsNet Trained on MNIST Data","c4.xlarge",12,12,0,50,"PrimaryPredVects/1","PrimaryPredVects/1","PrimaryPredVects/1","Replicate","Replicate","Replicate",52212.,52294.866700000006,52367.,"{52266., 52351., 52237., 52233., 52347., 52284., 52329., 52260., 52346., 52227., 52270., 52312., 52336., 52364., 52279., 52318., 52304., 52236., 52219., 52367., 52327., 52306., 52356., 52253., 52271., 52293., 52328., 52291., 52228., 52342., 52274., 52241., 52278., 52328., 52266., 52329., 52243., 52280., 52266., 52286., 52319., 52335., 52234., 52300., 52305., 52351., 52212., 52313., 52314., 52297.}"
"CapsNet Trained on MNIST Data","c4.xlarge",13,14,1,50,"PrimaryPredVects/3","PrimaryPredVects/4","PrimaryPredVects/3-PrimaryPredVects/4","Threading","Aggregation","Threading-Aggregation",31883.,32043.100000000002,32326.,"{32326., 32201., 32184., 32096., 32099., 32123., 32169., 32217., 32150., 32087., 32056., 32067., 32261., 32111., 32061., 32037., 32192., 32213., 32103., 32053., 32043., 32040., 32109., 31963., 31930., 31930., 31883., 31961., 31928., 31919., 31919., 31995., 31950., 31955., 31925., 31912., 31954., 31992., 31991., 32120., 31963., 32006., 31972., 31937., 31985., 32174., 32182., 32048., 32084., 32069.}"
"CapsNet Trained on MNIST Data","c4.xlarge",15,15,0,50,"DynamicRouting/1","DynamicRouting/1","DynamicRouting/1","Replicate","Replicate","Replicate",11207.,11232.2,11368.,"{11257., 11232., 11229., 11218., 11239., 11229., 11210., 11236., 11219., 11224., 11238., 11227., 11246., 11236., 11231., 11225., 11217., 11230., 11219., 11235., 11216., 11212., 11272., 11225., 11226., 11229., 11225., 11219., 11226., 11225., 11219., 11236., 11207., 11222., 11235., 11234., 11226., 11368., 11258., 11261., 11258., 11246., 11246., 11231., 11245., 11249., 11251., 11248., 11232., 11257.}"
