"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",1,12,11,50,"1","12","1-2-3-4-5-6-7-8-9-10-11-12","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization-Elementwise-Padding-Convolution-Normalization-Elementwise-Padding-Convolution-Normalization",227076.,227829.46670000002,262466.,"{262466., 228547., 228490., 228191., 227613., 227633., 227552., 227076., 227439., 229141., 227570., 228111., 227556., 227829., 227453., 227600., 228203., 227625., 229968., 227766., 227451., 228059., 227691., 228727., 227475., 227781., 228225., 228522., 227331., 227530., 227381., 227441., 227923., 227147., 227229., 228764., 228227., 227514., 227514., 227580., 227767., 227939., 227697., 227422., 229089., 228403., 227989., 228299., 228394., 228031.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",13,13,0,50,"13","13","13","Elementwise","Elementwise","Elementwise",257.,258.7333,342.,"{342., 264., 287., 261., 259., 260., 259., 258., 258., 258., 259., 258., 258., 258., 259., 259., 260., 272., 260., 259., 259., 258., 259., 258., 258., 259., 258., 258., 258., 259., 257., 276., 259., 259., 258., 260., 258., 258., 259., 258., 258., 258., 258., 257., 259., 258., 289., 267., 265., 267.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",14,14,0,50,"14/1/1","14/1/1","14/1/1","Padding","Padding","Padding",852.,871.3000000000001,922.,"{881., 893., 859., 858., 854., 856., 870., 864., 864., 852., 885., 873., 858., 856., 855., 892., 872., 871., 853., 922., 865., 871., 856., 864., 894., 873., 872., 872., 899., 872., 862., 872., 873., 891., 872., 867., 881., 888., 879., 871., 878., 877., 886., 871., 876., 859., 891., 871., 877., 869.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",15,15,0,50,"14/1/2","14/1/2","14/1/2","Convolution","Convolution","Convolution",9170.,9224.9,17459.,"{17459., 9258., 9192., 9220., 9175., 9224., 9288., 9238., 9234., 9201., 9205., 9173., 9181., 9218., 9202., 9170., 9182., 9204., 9184., 9259., 9267., 9385., 9286., 9316., 9272., 9199., 9203., 10042., 9395., 9254., 9229., 9181., 9204., 9227., 9446., 9306., 9209., 9223., 9226., 9228., 9222., 9218., 9221., 9220., 9227., 9197., 9238., 9227., 9228., 9213.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",16,16,0,50,"14/1/3","14/1/3","14/1/3","Normalization","Normalization","Normalization",27315.,27355.2,27632.,"{27437., 27346., 27585., 27515., 27579., 27521., 27525., 27557., 27632., 27536., 27492., 27458., 27440., 27426., 27355., 27325., 27338., 27319., 27325., 27321., 27321., 27317., 27324., 27338., 27319., 27327., 27334., 27321., 27323., 27320., 27315., 27332., 27325., 27320., 27323., 27371., 27321., 27322., 27345., 27331., 27337., 27354., 27387., 27406., 27390., 27359., 27347., 27447., 27319., 27316.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",17,17,0,50,"14/1/4","14/1/4","14/1/4","Elementwise","Elementwise","Elementwise",258.,259.4667,313.,"{313., 263., 261., 260., 268., 260., 260., 259., 260., 259., 259., 260., 259., 259., 261., 258., 259., 258., 287., 261., 259., 259., 260., 259., 260., 259., 260., 260., 259., 259., 259., 259., 258., 270., 261., 259., 259., 259., 259., 260., 260., 260., 260., 259., 259., 259., 259., 270., 260., 259.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",18,18,0,50,"14/1/5","14/1/5","14/1/5","Padding","Padding","Padding",851.,859.3000000000001,889.,"{873., 884., 867., 854., 852., 853., 889., 858., 852., 851., 851., 885., 853., 853., 852., 883., 862., 857., 857., 856., 875., 857., 860., 856., 875., 858., 859., 861., 860., 876., 857., 857., 856., 863., 860., 859., 860., 857., 875., 860., 860., 856., 859., 875., 857., 855., 856., 876., 861., 860.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",19,19,0,50,"14/1/6","14/1/6","14/1/6","Convolution","Convolution","Convolution",9051.,9098.566700000001,17413.,"{17413., 9142., 9127., 9080., 9102., 9112., 9098., 9097., 9090., 9114., 9122., 9094., 9108., 9090., 9106., 9095., 9078., 9112., 9118., 9110., 9087., 9077., 9085., 9076., 9111., 9080., 9097., 9094., 9151., 9110., 9122., 9086., 9087., 9051., 9062., 9116., 9091., 9088., 9099., 9097., 9097., 9119., 9119., 9066., 9058., 9053., 9087., 9093., 9132., 9104.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",20,20,0,50,"14/1/7","14/1/7","14/1/7","Normalization","Normalization","Normalization",27305.,27344.6333,27613.,"{27461., 27375., 27346., 27380., 27349., 27338., 27441., 27522., 27525., 27555., 27511., 27477., 27532., 27613., 27512., 27458., 27448., 27362., 27335., 27315., 27322., 27317., 27311., 27332., 27330., 27319., 27324., 27319., 27321., 27313., 27328., 27320., 27331., 27362., 27351., 27341., 27329., 27371., 27326., 27321., 27314., 27307., 27331., 27319., 27329., 27315., 27339., 27315., 27305., 27313.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",21,21,0,50,"14/2","14/2","14/2","Total","Total","Total",398.,402.6,458.,"{458., 404., 401., 399., 400., 401., 400., 401., 428., 400., 398., 400., 399., 399., 400., 399., 398., 401., 434., 401., 401., 401., 400., 400., 398., 400., 399., 418., 406., 406., 404., 405., 404., 405., 405., 405., 404., 423., 405., 403., 404., 406., 405., 404., 403., 404., 406., 406., 403., 404.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",22,22,0,50,"15/1/1","15/1/1","15/1/1","Padding","Padding","Padding",855.,869.5667000000001,947.,"{938., 862., 857., 855., 857., 870., 858., 872., 863., 898., 872., 871., 864., 863., 882., 870., 875., 859., 893., 868., 868., 868., 867., 889., 869., 867., 868., 884., 867., 873., 867., 867., 947., 868., 874., 867., 883., 874., 873., 875., 874., 876., 860., 859., 875., 895., 867., 867., 856., 867.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",23,23,0,50,"15/1/2","15/1/2","15/1/2","Convolution","Convolution","Convolution",9084.,9122.1667,9311.,"{9311., 9143., 9156., 9129., 9133., 9094., 9132., 9122., 9103., 9084., 9105., 9158., 9127., 9153., 9131., 9249., 9205., 9171., 9127., 9109., 9110., 9156., 9110., 9128., 9123., 9097., 9120., 9119., 9128., 9101., 9085., 9139., 9117., 9129., 9103., 9131., 9116., 9086., 9119., 9086., 9100., 9100., 9109., 9116., 9122., 9098., 9112., 9166., 9178., 9156.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",24,24,0,50,"15/1/3","15/1/3","15/1/3","Normalization","Normalization","Normalization",27304.,27351.366700000002,27526.,"{27434., 27349., 27353., 27414., 27418., 27410., 27374., 27335., 27425., 27520., 27526., 27511., 27502., 27488., 27389., 27339., 27348., 27348., 27339., 27351., 27348., 27360., 27323., 27330., 27323., 27328., 27333., 27357., 27360., 27312., 27319., 27338., 27348., 27339., 27313., 27328., 27318., 27397., 27443., 27468., 27360., 27318., 27327., 27323., 27321., 27317., 27363., 27330., 27304., 27319.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",25,25,0,50,"15/1/4","15/1/4","15/1/4","Elementwise","Elementwise","Elementwise",258.,260.43330000000003,295.,"{295., 265., 261., 260., 259., 259., 260., 260., 259., 285., 262., 260., 258., 260., 260., 262., 259., 260., 260., 259., 259., 260., 258., 259., 286., 260., 259., 258., 259., 259., 259., 260., 259., 259., 259., 259., 259., 260., 272., 265., 263., 263., 263., 264., 264., 264., 263., 263., 262., 263.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",26,26,0,50,"15/1/5","15/1/5","15/1/5","Padding","Padding","Padding",853.,863.9000000000001,950.,"{876., 861., 857., 882., 857., 855., 855., 854., 887., 856., 855., 855., 882., 857., 856., 855., 870., 898., 865., 860., 863., 865., 857., 857., 856., 872., 893., 864., 863., 863., 863., 950., 853., 855., 855., 898., 863., 863., 862., 863., 868., 856., 871., 863., 903., 878., 880., 870., 878., 892.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",27,27,0,50,"15/1/6","15/1/6","15/1/6","Convolution","Convolution","Convolution",9168.,9248.9667,9419.,"{9419., 9285., 9258., 9324., 9287., 9265., 9277., 9201., 9342., 9278., 9284., 9385., 9388., 9328., 9294., 9316., 9257., 9251., 9267., 9246., 9272., 9254., 9312., 9276., 9266., 9277., 9252., 9269., 9283., 9210., 9191., 9193., 9168., 9192., 9243., 9204., 9213., 9243., 9201., 9171., 9199., 9203., 9214., 9209., 9175., 9224., 9223., 9265., 9182., 9183.}"
"CycleGAN Photo-to-Van Gogh Translation","c4.2xlarge",28,28,0,50,"15/1/7","15/1/7","15/1/7","Normalization","Normalization","Normalization",27311.,27346.100000000002,27589.,"{27446., 27343., 27347., 27342., 27350., 27376., 27316., 27316., 27322., 27324., 27325., 27455., 27589., 27503., 27521., 27517., 27538., 27520., 27531., 27467., 27461., 27428., 27433., 27347., 27325., 27317., 27315., 27313., 27333., 27315., 27325., 27319., 27318., 27322., 27346., 27356., 27352., 27332., 27325., 27332., 27336., 27328., 27379., 27324., 27315., 27311., 27315., 27327., 27319., 27320.}"
