"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",1,12,11,50,"1","12","1-2-3-4-5-6-7-8-9-10-11-12","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization-Elementwise-Padding-Convolution-Normalization-Elementwise-Padding-Convolution-Normalization",227897.,228344.56670000002,262408.,"{262408., 229341., 230343., 228388., 228345., 227938., 228041., 228068., 228024., 228185., 230667., 228836., 228009., 228899., 228773., 228357., 228023., 228987., 228543., 230929., 228972., 227981., 228075., 228077., 228069., 227901., 228099., 228157., 230684., 228031., 228286., 228303., 228496., 228009., 227897., 227927., 228916., 230315., 228329., 228220., 228114., 228234., 228050., 228163., 228732., 230101., 228228., 227955., 228853., 228470.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",13,13,0,50,"13","13","13","Elementwise","Elementwise","Elementwise",353.,357.3,460.,"{457., 358., 354., 355., 356., 358., 357., 357., 382., 360., 354., 353., 353., 353., 353., 353., 355., 353., 353., 386., 362., 359., 357., 358., 357., 357., 358., 460., 360., 385., 360., 357., 359., 363., 360., 357., 355., 356., 357., 356., 376., 360., 356., 357., 380., 359., 356., 355., 355., 357.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",14,14,0,50,"14/1/1","14/1/1","14/1/1","Padding","Padding","Padding",858.,880.1333000000001,1793.,"{1761., 1793., 1773., 1792., 1769., 1634., 891., 877., 877., 887., 884., 879., 874., 874., 907., 877., 876., 874., 876., 861., 877., 878., 873., 897., 874., 888., 872., 902., 875., 871., 871., 862., 896., 858., 873., 870., 902., 881., 871., 872., 871., 895., 865., 889., 876., 902., 863., 875., 892., 875.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",15,15,0,50,"14/1/2","14/1/2","14/1/2","Convolution","Convolution","Convolution",11342.,11605.800000000001,20227.,"{20227., 11668., 11530., 11483., 11541., 11464., 11428., 11427., 11344., 11384., 11432., 11405., 11377., 11567., 11836., 11745., 11784., 11811., 11817., 11787., 11729., 11756., 11803., 11806., 11821., 11821., 11673., 11667., 11657., 11784., 11793., 11911., 11892., 11888., 12203., 11513., 11375., 11393., 11478., 11809., 11741., 11447., 11371., 11355., 11406., 11342., 11410., 11376., 11441., 11384.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",16,16,0,50,"14/1/3","14/1/3","14/1/3","Normalization","Normalization","Normalization",27309.,27404.566700000003,27740.,"{27537., 27484., 27526., 27484., 27479., 27510., 27486., 27536., 27647., 27740., 27646., 27664., 27606., 27593., 27615., 27607., 27549., 27540., 27482., 27446., 27603., 27461., 27352., 27318., 27322., 27324., 27338., 27334., 27312., 27330., 27359., 27347., 27329., 27319., 27332., 27321., 27357., 27356., 27361., 27327., 27332., 27342., 27332., 27309., 27328., 27338., 27323., 27370., 27321., 27329.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",17,17,0,50,"14/1/4","14/1/4","14/1/4","Elementwise","Elementwise","Elementwise",228.,229.0333,271.,"{271., 233., 229., 229., 229., 228., 234., 228., 232., 232., 230., 228., 229., 233., 233., 229., 229., 228., 228., 229., 228., 229., 228., 228., 254., 234., 228., 229., 229., 229., 228., 229., 228., 229., 228., 229., 233., 228., 228., 229., 228., 254., 233., 230., 228., 229., 229., 228., 229., 229.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",18,18,0,50,"14/1/5","14/1/5","14/1/5","Padding","Padding","Padding",836.,850.9333,874.,"{871., 854., 836., 851., 847., 854., 851., 847., 852., 874., 851., 846., 846., 852., 857., 852., 856., 846., 870., 855., 849., 848., 848., 866., 852., 854., 852., 849., 853., 850., 848., 850., 859., 851., 848., 847., 849., 863., 852., 849., 849., 848., 865., 850., 849., 849., 863., 852., 849., 852.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",19,19,0,50,"14/1/6","14/1/6","14/1/6","Convolution","Convolution","Convolution",9669.,9815.4667,18057.,"{18057., 9760., 9705., 9689., 9702., 9713., 9716., 9802., 9706., 9751., 9730., 9715., 9701., 9694., 9742., 9691., 9703., 9669., 9739., 9871., 9873., 9957., 9929., 9970., 10020., 10142., 10176., 10052., 10062., 9912., 9917., 9843., 9830., 9910., 9882., 9818., 9793., 9808., 9871., 10082., 10225., 9971., 9788., 9800., 9739., 9815., 9773., 9811., 9790., 9779.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",20,20,0,50,"14/1/7","14/1/7","14/1/7","Normalization","Normalization","Normalization",27307.,27359.366700000002,44010.,"{44010., 27406., 27464., 27366., 27385., 27381., 27354., 27442., 27514., 27522., 27555., 27617., 27502., 27590., 27475., 27367., 27310., 27321., 27330., 27307., 27320., 27316., 27382., 27357., 27353., 27326., 27343., 27326., 27327., 27332., 27331., 27344., 27335., 27345., 27318., 27336., 27333., 27337., 27338., 27387., 27384., 27379., 27367., 27343., 27344., 27568., 27356., 27374., 27344., 27336.}"
"CycleGAN Photo-to-Cezanne Translation","c4.2xlarge",21,21,0,50,"14/2","14/2","14/2","Total","Total","Total",364.,366.3,435.,"{435., 371., 367., 366., 366., 366., 367., 393., 371., 367., 366., 366., 365., 366., 365., 366., 365., 366., 392., 369., 366., 366., 366., 366., 365., 369., 365., 366., 383., 370., 366., 365., 366., 364., 365., 365., 365., 365., 365., 388., 370., 365., 366., 365., 404., 367., 366., 366., 365., 375.}"
