"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",1,8,7,50,"1","8","1-2-3-4-5-6-7-8","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise-Pooling-LocalResponseNormalization-Convolution-BatchNormalization-Elementwise",1976.,2019.0667,6784.,"{6784., 2049., 2056., 2001., 2099., 2015., 2022., 1990., 2006., 2024., 2019., 2010., 2052., 1996., 2043., 1998., 2034., 1976., 2016., 2023., 2031., 2025., 1991., 1998., 2027., 2029., 2005., 2024., 1991., 2052., 2000., 2031., 1992., 2001., 2019., 2040., 2105., 2049., 2007., 2045., 2025., 2064., 2001., 2008., 2027., 2021., 2010., 2014., 1995., 2014.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",9,16,7,50,"9","14/1/3","9-10-11-12-13-14/1/1-14/1/2-14/1/3","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise-LocalResponseNormalization-Pooling-Convolution-BatchNormalization-Elementwise",3593.,3689.9,4830.,"{4830., 3748., 3711., 3659., 3692., 3734., 3672., 3713., 3670., 3696., 3650., 3645., 3628., 3735., 3681., 3704., 3682., 3692., 3683., 3641., 3673., 3703., 3643., 3701., 3729., 3627., 3705., 3690., 3680., 3699., 3643., 3696., 3703., 3696., 3725., 3694., 3641., 3738., 3654., 3690., 3713., 3593., 3711., 3678., 3677., 3729., 3694., 3704., 3707., 3645.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",17,17,0,50,"14/1/4","14/1/4","14/1/4","Convolution","Convolution","Convolution",286.,290.8,460.,"{460., 319., 295., 292., 289., 306., 294., 291., 289., 306., 292., 289., 288., 290., 332., 293., 288., 290., 290., 289., 290., 289., 308., 293., 291., 290., 288., 289., 289., 290., 289., 289., 290., 324., 304., 309., 293., 289., 302., 292., 288., 287., 286., 288., 287., 287., 287., 286., 287., 303.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",18,18,0,50,"14/1/5","14/1/5","14/1/5","BatchNormalization","BatchNormalization","BatchNormalization",25.,25.633300000000002,53.,"{53., 29., 26., 26., 26., 25., 26., 25., 40., 27., 26., 25., 26., 26., 25., 25., 26., 26., 26., 25., 25., 26., 26., 26., 26., 25., 25., 26., 25., 26., 25., 25., 25., 25., 26., 26., 25., 26., 26., 25., 26., 26., 25., 25., 43., 27., 25., 25., 26., 25.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",19,19,0,50,"14/1/6","14/1/6","14/1/6","Elementwise","Elementwise","Elementwise",19.,20.,40.,"{40., 23., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 19., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 19., 20., 20., 20., 20., 27., 20., 19., 20., 20., 20., 19., 20., 19., 20., 19., 20., 20., 19., 20., 20., 20., 20.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",20,20,0,50,"14/6","14/6","14/6","Elementwise","Elementwise","Elementwise",17.,18.,61.,"{61., 21., 18., 18., 18., 18., 18., 18., 18., 18., 17., 18., 17., 18., 18., 18., 17., 18., 18., 18., 17., 18., 18., 17., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 17., 18., 18., 18., 17., 17., 18., 18., 18., 18., 18., 18., 17., 18., 18.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",21,21,0,50,"14/2/1","14/2/1","14/2/1","Convolution","Convolution","Convolution",26.,27.466700000000003,119.,"{119., 32., 32., 27., 27., 26., 28., 27., 28., 28., 27., 28., 29., 29., 28., 27., 26., 27., 28., 27., 26., 27., 28., 28., 27., 26., 27., 26., 26., 28., 28., 27., 27., 27., 26., 27., 28., 27., 28., 27., 27., 28., 28., 29., 28., 28., 27., 28., 27., 28.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",22,22,0,50,"14/2/2","14/2/2","14/2/2","BatchNormalization","BatchNormalization","BatchNormalization",17.,17.2333,37.,"{37., 21., 18., 18., 17., 17., 18., 17., 17., 18., 18., 18., 18., 18., 17., 17., 17., 17., 18., 17., 17., 18., 18., 18., 18., 18., 17., 17., 17., 19., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",23,23,0,50,"14/2/3","14/2/3","14/2/3","Elementwise","Elementwise","Elementwise",15.,16.,32.,"{32., 19., 16., 17., 17., 16., 16., 16., 15., 16., 16., 16., 16., 17., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 17., 17., 16., 16., 16., 16., 16., 16., 16., 16., 17., 16., 16., 16., 16., 17., 17.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",24,24,0,50,"14/2/4","14/2/4","14/2/4","Convolution","Convolution","Convolution",108.,109.06670000000001,197.,"{197., 117., 110., 109., 109., 109., 110., 109., 109., 109., 109., 110., 108., 130., 111., 109., 108., 109., 109., 109., 109., 108., 108., 109., 110., 109., 109., 109., 109., 108., 109., 108., 108., 109., 109., 108., 108., 108., 109., 109., 108., 109., 109., 109., 131., 114., 111., 120., 110., 109.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",25,25,0,50,"14/2/5","14/2/5","14/2/5","BatchNormalization","BatchNormalization","BatchNormalization",18.,19.,39.,"{39., 22., 20., 19., 19., 18., 19., 18., 19., 19., 19., 19., 19., 18., 19., 19., 18., 19., 19., 19., 18., 19., 18., 19., 19., 20., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 18., 19., 18., 19., 19., 18., 19., 19., 19., 19., 18., 19.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",26,26,0,50,"14/2/6","14/2/6","14/2/6","Elementwise","Elementwise","Elementwise",16.,16.8667,52.,"{34., 19., 18., 17., 17., 17., 17., 52., 18., 17., 17., 17., 16., 17., 17., 16., 17., 17., 16., 17., 16., 17., 16., 17., 16., 17., 17., 17., 16., 17., 16., 17., 17., 16., 17., 17., 17., 17., 16., 17., 17., 16., 16., 17., 17., 16., 17., 17., 16., 17.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",27,27,0,50,"14/7","14/7","14/7","Elementwise","Elementwise","Elementwise",16.,16.4333,60.,"{60., 23., 17., 16., 16., 16., 17., 17., 16., 16., 31., 17., 16., 16., 16., 17., 16., 16., 17., 16., 16., 16., 16., 17., 17., 17., 17., 17., 16., 16., 16., 16., 16., 16., 16., 16., 17., 16., 18., 16., 16., 16., 16., 17., 17., 17., 17., 17., 17., 17.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",28,28,0,50,"14/3/1","14/3/1","14/3/1","Pooling","Pooling","Pooling",55.,55.566700000000004,75.,"{75., 58., 56., 56., 56., 55., 56., 55., 55., 56., 55., 55., 56., 56., 55., 56., 55., 56., 56., 55., 72., 56., 55., 55., 55., 56., 56., 55., 56., 55., 56., 55., 55., 56., 55., 55., 55., 55., 56., 56., 55., 56., 56., 55., 55., 55., 56., 56., 56., 56.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",29,29,0,50,"14/3/2","14/3/2","14/3/2","Convolution","Convolution","Convolution",25.,26.,117.,"{117., 32., 27., 27., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 27., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 26., 26., 26.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",30,30,0,50,"14/3/3","14/3/3","14/3/3","BatchNormalization","BatchNormalization","BatchNormalization",17.,17.3333,37.,"{37., 20., 18., 18., 17., 18., 18., 18., 18., 17., 17., 17., 17., 17., 17., 17., 17., 18., 17., 34., 19., 18., 18., 18., 17., 17., 18., 17., 18., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 17., 18., 18., 17., 17., 18., 18., 17., 17., 17., 17.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",31,31,0,50,"14/3/4","14/3/4","14/3/4","Elementwise","Elementwise","Elementwise",15.,16.,33.,"{33., 19., 16., 17., 16., 16., 16., 17., 17., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 16., 15., 16., 16., 16., 28., 17., 16., 16., 16., 16., 17., 16., 16., 16., 16., 16., 15., 16., 15., 16., 15., 16., 16., 16.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",32,32,0,50,"14/8","14/8","14/8","Padding","Padding","Padding",18.,18.933300000000003,46.,"{46., 22., 19., 19., 19., 19., 20., 19., 19., 19., 19., 19., 19., 18., 19., 18., 19., 19., 20., 19., 18., 19., 18., 19., 18., 19., 19., 19., 18., 19., 18., 19., 19., 19., 18., 19., 19., 19., 18., 19., 19., 19., 18., 19., 19., 19., 18., 19., 18., 19.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",33,33,0,50,"14/4/1","14/4/1","14/4/1","Convolution","Convolution","Convolution",46.,47.2333,156.,"{156., 74., 52., 48., 47., 48., 47., 47., 48., 46., 47., 47., 47., 47., 46., 47., 47., 47., 47., 47., 48., 48., 48., 48., 47., 48., 49., 48., 47., 47., 46., 47., 47., 48., 47., 46., 46., 47., 48., 47., 48., 47., 47., 47., 46., 48., 46., 47., 46., 47.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",34,34,0,50,"14/4/2","14/4/2","14/4/2","BatchNormalization","BatchNormalization","BatchNormalization",19.,20.,50.,"{41., 23., 20., 20., 50., 23., 20., 20., 20., 20., 19., 20., 20., 20., 20., 20., 20., 20., 20., 21., 20., 20., 21., 20., 19., 20., 20., 20., 20., 20., 20., 20., 21., 20., 20., 20., 20., 30., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",35,35,0,50,"14/4/3","14/4/3","14/4/3","Elementwise","Elementwise","Elementwise",17.,18.,36.,"{36., 20., 19., 19., 18., 18., 18., 18., 18., 18., 19., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 19., 19., 18., 18., 18., 17., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",36,36,0,50,"14/9","14/9","14/9","Elementwise","Elementwise","Elementwise",16.,17.,32.,"{32., 19., 18., 18., 17., 17., 17., 17., 17., 17., 16., 17., 17., 17., 17., 17., 16., 17., 17., 17., 17., 17., 16., 17., 17., 17., 17., 17., 17., 16., 17., 17., 17., 16., 17., 17., 16., 17., 17., 17., 17., 17., 18., 17., 17., 17., 16., 17., 16., 17.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",37,44,7,50,"14/5","15/6","14/5-15/1/1-15/1/2-15/1/3-15/1/4-15/1/5-15/1/6-15/6","Catenate","Elementwise","Catenate-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Elementwise",408.,415.1,598.,"{598., 435., 420., 466., 423., 416., 415., 413., 441., 415., 413., 413., 413., 412., 412., 412., 413., 428., 486., 441., 417., 413., 411., 410., 409., 411., 408., 461., 414., 410., 414., 412., 411., 412., 412., 413., 432., 412., 411., 414., 410., 439., 426., 426., 412., 450., 415., 412., 411., 411.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",45,45,0,50,"15/2/1","15/2/1","15/2/1","Convolution","Convolution","Convolution",41.,41.6667,128.,"{128., 48., 43., 42., 42., 41., 41., 42., 42., 41., 42., 42., 41., 42., 42., 41., 41., 42., 42., 42., 41., 41., 42., 41., 41., 42., 42., 41., 42., 41., 42., 42., 42., 42., 42., 41., 42., 42., 41., 41., 41., 42., 42., 42., 42., 41., 41., 42., 41., 41.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",46,46,0,50,"15/2/2","15/2/2","15/2/2","BatchNormalization","BatchNormalization","BatchNormalization",18.,18.166700000000002,46.,"{40., 21., 19., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 19., 19., 19., 18., 18., 18., 18., 19., 46., 22., 18., 18., 18., 18., 18., 18., 18., 18., 19., 19., 19., 18., 18., 18., 18., 18., 19., 18., 18., 18., 18., 18., 18., 18., 18., 19., 19.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",47,47,0,50,"15/2/3","15/2/3","15/2/3","Elementwise","Elementwise","Elementwise",16.,16.900000000000002,33.,"{33., 19., 18., 17., 17., 17., 17., 17., 16., 17., 17., 17., 16., 17., 16., 17., 17., 17., 16., 17., 16., 17., 17., 16., 17., 17., 17., 17., 17., 17., 17., 17., 17., 16., 17., 17., 16., 17., 17., 16., 17., 17., 16., 17., 16., 17., 16., 17., 17., 16.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",48,48,0,50,"15/2/4","15/2/4","15/2/4","Convolution","Convolution","Convolution",216.,219.13330000000002,328.,"{328., 227., 220., 219., 218., 218., 218., 218., 217., 218., 218., 217., 217., 217., 217., 240., 221., 217., 218., 217., 217., 217., 216., 216., 218., 218., 219., 255., 253., 222., 220., 218., 237., 223., 223., 220., 221., 221., 221., 220., 220., 221., 219., 221., 220., 220., 221., 218., 218., 218.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",49,49,0,50,"15/2/5","15/2/5","15/2/5","BatchNormalization","BatchNormalization","BatchNormalization",19.,20.,53.,"{43., 23., 21., 53., 22., 20., 20., 20., 20., 21., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 19., 20., 20., 20., 20., 20., 20., 19., 20., 19., 20., 21., 20., 20., 19., 20., 20., 20., 20., 21., 20., 19., 20., 19., 20., 20.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",50,50,0,50,"15/2/6","15/2/6","15/2/6","Elementwise","Elementwise","Elementwise",18.,18.,35.,"{35., 20., 19., 18., 18., 18., 18., 18., 18., 18., 18., 18., 19., 18., 19., 18., 18., 18., 18., 19., 18., 18., 18., 18., 18., 18., 18., 18., 19., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 18., 19., 18., 18.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",51,51,0,50,"15/7","15/7","15/7","Elementwise","Elementwise","Elementwise",16.,16.7333,34.,"{34., 19., 17., 16., 17., 16., 17., 16., 17., 17., 16., 17., 16., 17., 18., 16., 17., 17., 17., 17., 17., 16., 17., 17., 16., 16., 17., 17., 16., 17., 18., 17., 16., 16., 17., 17., 17., 16., 16., 17., 16., 17., 17., 17., 16., 17., 17., 17., 16., 16.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",52,59,7,50,"15/3/1","15/8","15/3/1-15/3/2-15/3/3-15/3/4-15/3/5-15/3/6-15/3/7-15/8","Elementwise","Padding","Elementwise-Pooling-Elementwise-Elementwise-Convolution-BatchNormalization-Elementwise-Padding",130.,131.4,240.,"{240., 142., 135., 133., 132., 133., 132., 131., 131., 130., 131., 131., 130., 131., 130., 183., 160., 133., 131., 132., 130., 130., 131., 146., 132., 131., 131., 132., 130., 130., 130., 130., 130., 131., 131., 130., 131., 130., 131., 130., 132., 130., 130., 134., 134., 133., 132., 134., 134., 133.}"
"OpenFace Face Recognition Net Trained on CASIA-WebFace and FaceScrub Data","c5.xlarge",60,60,0,50,"15/4/1","15/4/1","15/4/1","Convolution","Convolution","Convolution",52.,53.400000000000006,159.,"{159., 60., 55., 55., 54., 54., 67., 91., 60., 54., 75., 53., 53., 53., 53., 54., 54., 53., 53., 54., 54., 52., 53., 52., 53., 54., 53., 53., 53., 53., 53., 53., 53., 53., 54., 53., 53., 54., 52., 53., 54., 54., 54., 53., 54., 52., 53., 53., 53., 52.}"
