"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",1,3,2,50,"conv1_1","conv1_2","conv1_1-relu1_1-conv1_2","Convolution","Convolution","Convolution-Elementwise-Convolution",65725.,66001.4667,69202.,"{69202., 65915., 65973., 65885., 65815., 65801., 65976., 65892., 66463., 66490., 66569., 66642., 66426., 66463., 66451., 66347., 66481., 66165., 66157., 66002., 66376., 66008., 65990., 65965., 65966., 65988., 65985., 65828., 65838., 65774., 66015., 65864., 66071., 65904., 65939., 66091., 65873., 65792., 66068., 65725., 65870., 65956., 66010., 65744., 65927., 66233., 65928., 65838., 65970., 65975.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",4,6,2,50,"relu1_2","conv2_1","relu1_2-pool1-conv2_1","Elementwise","Convolution","Elementwise-Pooling-Convolution",26087.,26223.6667,26465.,"{26374., 26177., 26173., 26307., 26251., 26194., 26297., 26147., 26208., 26218., 26209., 26310., 26269., 26182., 26252., 26185., 26291., 26192., 26336., 26391., 26194., 26198., 26118., 26193., 26247., 26465., 26183., 26253., 26268., 26199., 26166., 26104., 26317., 26087., 26262., 26153., 26147., 26334., 26150., 26194., 26192., 26231., 26225., 26232., 26298., 26154., 26284., 26216., 26275., 26236.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",7,9,2,50,"relu2_1","relu2_2","relu2_1-conv2_2-relu2_2","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",40528.,40619.9,40904.,"{40591., 40617., 40715., 40702., 40672., 40617., 40638., 40698., 40660., 40723., 40618., 40631., 40620., 40621., 40640., 40698., 40654., 40632., 40638., 40600., 40582., 40587., 40601., 40585., 40651., 40595., 40566., 40609., 40771., 40571., 40528., 40578., 40692., 40686., 40638., 40645., 40596., 40633., 40586., 40596., 40602., 40572., 40635., 40586., 40904., 40613., 40591., 40585., 40623., 40605.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",10,12,2,50,"pool2","relu3_1","pool2-conv3_1-relu3_1","Pooling","Elementwise","Pooling-Convolution-Elementwise",17671.,17827.4667,20569.,"{17793., 17833., 17849., 17860., 17792., 17865., 18102., 17822., 17784., 17760., 17671., 17806., 18050., 18041., 18268., 17943., 18069., 17943., 17807., 17728., 17847., 17861., 17888., 17787., 17893., 17766., 18068., 17795., 17740., 17877., 17909., 17849., 17988., 17856., 17880., 17788., 17813., 17702., 17704., 20569., 17695., 17720., 17719., 17829., 17849., 17760., 17753., 17679., 17825., 17781.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",13,15,2,50,"conv3_2","conv3_3","conv3_2-relu3_2-conv3_3","Convolution","Convolution","Convolution-Elementwise-Convolution",59871.,60188.5333,63369.,"{60725., 60209., 60268., 60436., 60352., 60572., 60425., 60594., 60312., 60160., 60267., 63369., 60296., 60243., 60209., 60193., 60081., 60140., 60142., 60367., 60313., 60275., 60319., 60256., 60199., 60270., 60075., 60180., 60243., 60226., 60081., 60247., 60118., 59911., 59896., 59967., 60242., 60009., 60116., 60177., 60121., 59974., 59947., 59871., 59983., 59988., 59918., 59967., 60524., 59950.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",16,18,2,50,"relu3_3","conv4_1","relu3_3-pool3-conv4_1","Elementwise","Convolution","Elementwise-Pooling-Convolution",14755.,14933.2333,15218.,"{14875., 14809., 14894., 14958., 15208., 14926., 15065., 14850., 14903., 14857., 15015., 15070., 14896., 14872., 14874., 14899., 14903., 15024., 14906., 14846., 14953., 15168., 15017., 14920., 14945., 14874., 14814., 15218., 15020., 14980., 15020., 14962., 14961., 15023., 14951., 14845., 14952., 15022., 15142., 14884., 14935., 14858., 14755., 14808., 14843., 14800., 14784., 14977., 15032., 15010.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",19,21,2,50,"relu4_1","relu4_2","relu4_1-conv4_2-relu4_2","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",26449.,26585.833300000002,26867.,"{26676., 26613., 26592., 26528., 26654., 26643., 26626., 26662., 26593., 26657., 26759., 26695., 26713., 26728., 26666., 26536., 26503., 26614., 26585., 26625., 26717., 26490., 26488., 26563., 26562., 26652., 26541., 26491., 26584., 26488., 26553., 26609., 26620., 26578., 26715., 26449., 26564., 26572., 26581., 26496., 26508., 26508., 26494., 26867., 26527., 26564., 26558., 26488., 26593., 26580.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",22,24,2,50,"conv4_3","pool4","conv4_3-relu4_3-pool4","Convolution","Pooling","Convolution-Elementwise-Pooling",26825.,27020.033300000003,27586.,"{27586., 27290., 27083., 26881., 26880., 26881., 26874., 27160., 26934., 27050., 26910., 26982., 26980., 27053., 27017., 27117., 26981., 27102., 27064., 27102., 27084., 26890., 26884., 26960., 26911., 26825., 26923., 27077., 26988., 27095., 27100., 26985., 27041., 26967., 27001., 27052., 27086., 27151., 27173., 26880., 26842., 26984., 26915., 26978., 27211., 27083., 27099., 27151., 27110., 27026.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",25,27,2,50,"conv5_1","conv5_2","conv5_1-relu5_1-conv5_2","Convolution","Convolution","Convolution-Elementwise-Convolution",14225.,14433.6,14622.,"{14560., 14426., 14463., 14447., 14465., 14488., 14500., 14489., 14352., 14386., 14439., 14416., 14381., 14374., 14476., 14459., 14453., 14498., 14480., 14367., 14427., 14502., 14442., 14483., 14457., 14435., 14407., 14402., 14465., 14394., 14346., 14427., 14378., 14417., 14455., 14365., 14314., 14225., 14319., 14259., 14318., 14393., 14338., 14445., 14478., 14483., 14622., 14530., 14438., 14490.}"
"VGG-16 Trained on ImageNet Competition Data","c4.xlarge",28,30,2,50,"relu5_2","relu5_3","relu5_2-conv5_3-relu5_3","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",7186.,7304.,7443.,"{7387., 7275., 7368., 7271., 7248., 7240., 7333., 7312., 7267., 7309., 7443., 7361., 7325., 7360., 7348., 7364., 7406., 7348., 7284., 7354., 7288., 7284., 7278., 7202., 7269., 7289., 7234., 7321., 7342., 7186., 7247., 7302., 7239., 7305., 7374., 7298., 7256., 7299., 7335., 7370., 7302., 7389., 7346., 7287., 7276., 7294., 7303., 7257., 7255., 7276.}"
