"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",1,11,10,50,"56","31","56-50-41-43-45-34-36-38-27-29-31","Elementwise","Normalization","Elementwise-Convolution-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization",72422.,72931.8333,88638.,"{88638., 73041., 72797., 73018., 72943., 72611., 72882., 73196., 72892., 72422., 73044., 73101., 72768., 72994., 72899., 72886., 72443., 73262., 72895., 72655., 72990., 73015., 72835., 72670., 72909., 72904., 72860., 72946., 72848., 72939., 72727., 72896., 72941., 72561., 73005., 73112., 72752., 72787., 73218., 72755., 72522., 72899., 72941., 72968., 73128., 74322., 73660., 73445., 73826., 74798.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",12,22,10,50,"20","2","20-22-24-12-14-16-4-6-8-1-2","Elementwise","Convolution","Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution",8858.,9039.9333,16365.,"{16365., 9241., 9059., 9047., 8898., 8982., 9028., 9140., 9099., 9131., 8889., 9032., 9134., 9042., 8915., 8902., 8991., 9128., 9093., 9096., 8942., 8945., 9134., 9108., 9020., 8885., 8917., 9055., 9107., 9088., 9053., 8891., 8992., 9219., 9040., 8858., 8866., 9002., 9101., 9095., 9118., 8954., 8962., 9121., 9130., 8982., 9061., 8954., 9000., 9092.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",23,23,0,50,"3","3","3","Elementwise","Elementwise","Elementwise",20.,20.,49.,"{49., 22., 20., 20., 20., 20., 20., 21., 20., 20., 20., 21., 20., 20., 20., 21., 20., 20., 20., 20., 20., 20., 20., 20., 21., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 21., 20., 20., 20., 20., 20., 20., 21., 20., 20., 20., 20., 20.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",24,24,0,50,"5","5","5","Deconvolution","Deconvolution","Deconvolution",967.,1010.7333000000001,1237.,"{1208., 1118., 1016., 997., 999., 1024., 1093., 1146., 991., 1049., 1004., 988., 994., 1008., 1006., 988., 1145., 1127., 1033., 999., 987., 1012., 967., 968., 967., 1013., 1237., 995., 1033., 1001., 994., 1000., 1006., 994., 986., 1068., 1171., 996., 1033., 993., 1009., 1000., 993., 999., 1008., 1172., 1072., 1026., 1013., 967.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",25,25,0,50,"7","7","7","Normalization","Normalization","Normalization",152.,152.9,185.,"{174., 156., 153., 153., 153., 152., 152., 163., 176., 157., 157., 157., 157., 157., 174., 167., 153., 153., 152., 152., 152., 152., 152., 153., 152., 152., 185., 155., 153., 153., 152., 152., 152., 152., 152., 152., 152., 152., 152., 159., 153., 152., 152., 153., 152., 152., 152., 152., 152., 152.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",26,26,0,50,"9","9","9","Dropout","Dropout","Dropout",20.,20.400000000000002,42.,"{42., 22., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 20., 31., 39., 21., 21., 20., 21., 21., 20., 20., 21., 21., 21., 20., 20., 21., 21., 20., 20., 20., 21., 21., 20., 21., 21., 21., 21., 21., 21., 20., 20., 20., 20., 20., 21.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",27,27,0,50,"10","10","10","Catenate","Catenate","Catenate",34.,34.9333,67.,"{67., 37., 35., 35., 35., 34., 34., 35., 35., 35., 34., 35., 35., 35., 35., 35., 35., 35., 35., 35., 34., 34., 35., 35., 35., 35., 35., 35., 35., 36., 35., 34., 34., 35., 35., 34., 34., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 34., 34., 34.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",28,28,0,50,"11","11","11","Elementwise","Elementwise","Elementwise",21.,21.7333,38.,"{38., 24., 22., 22., 21., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 22., 21., 21., 21., 22., 22., 22., 22., 22., 22., 22., 22., 21., 22., 38., 22., 22., 33., 21., 22., 21., 21., 21., 21., 21., 21., 21., 21., 21., 22., 21., 21., 21.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",29,29,0,50,"13","13","13","Deconvolution","Deconvolution","Deconvolution",6268.,6408.5667,7684.,"{7684., 6460., 6552., 6469., 6361., 6530., 6520., 6304., 6504., 6425., 6327., 6416., 6298., 6360., 6466., 6289., 6445., 6445., 6328., 6500., 6524., 6289., 6448., 6420., 6338., 6467., 6268., 6371., 6409., 6300., 6440., 6450., 6298., 6444., 6557., 6317., 6439., 6358., 6329., 6475., 6288., 6363., 6434., 6296., 6625., 6515., 6303., 6449., 6538., 6278.}"
"Pix2pix Photo-to-Street-Map Translation","g4dn.xlarge",30,30,0,50,"15","15","15","Normalization","Normalization","Normalization",463.,465.3,515.,"{515., 469., 467., 465., 464., 463., 501., 467., 474., 464., 463., 463., 464., 463., 496., 479., 501., 464., 464., 464., 464., 463., 463., 464., 464., 472., 464., 486., 465., 463., 463., 463., 463., 473., 465., 494., 479., 489., 463., 463., 464., 470., 463., 463., 463., 463., 463., 463., 464., 488.}"
