"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",1,1,0,50,"conv1","conv1","conv1","Convolution","Convolution","Convolution",987.,1017.2,1524.,"{1524., 1101., 1103., 1065., 999., 1013., 1038., 1005., 1008., 1006., 1090., 992., 1071., 1050., 1025., 1002., 994., 999., 1017., 992., 1001., 1007., 1093., 1046., 995., 1003., 1033., 994., 994., 987., 1037., 994., 1057., 1039., 1011., 992., 1000., 1033., 1005., 1010., 995., 1039., 1045., 1048., 1010., 1036., 1009., 1016., 993., 1029.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",2,2,0,50,"relu_conv1","relu_conv1","relu_conv1","Elementwise","Elementwise","Elementwise",340.,344.1,559.,"{559., 471., 430., 350., 345., 390., 343., 345., 345., 343., 345., 344., 359., 344., 345., 345., 343., 343., 344., 343., 346., 346., 343., 362., 341., 341., 341., 341., 341., 343., 397., 342., 340., 367., 354., 343., 342., 341., 342., 342., 341., 342., 343., 342., 343., 369., 362., 343., 341., 342.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",3,3,0,50,"pool1","pool1","pool1","Pooling","Pooling","Pooling",1532.,1552.9,1645.,"{1600., 1613., 1591., 1539., 1534., 1551., 1533., 1559., 1622., 1539., 1550., 1535., 1554., 1535., 1645., 1603., 1537., 1573., 1535., 1534., 1563., 1604., 1539., 1557., 1534., 1549., 1534., 1592., 1584., 1537., 1562., 1535., 1534., 1569., 1606., 1580., 1536., 1535., 1556., 1550., 1612., 1539., 1534., 1554., 1534., 1532., 1603., 1587., 1557., 1535.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",4,4,0,50,"fire2/squeeze1x1","fire2/squeeze1x1","fire2/squeeze1x1","Convolution","Convolution","Convolution",70.,72.2333,211.,"{211., 87., 74., 74., 71., 72., 73., 72., 72., 73., 72., 73., 73., 72., 72., 72., 73., 72., 71., 73., 73., 72., 71., 72., 72., 73., 71., 71., 72., 70., 72., 72., 72., 72., 71., 72., 72., 73., 73., 71., 72., 72., 72., 72., 72., 91., 78., 72., 73., 72.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",5,5,0,50,"fire2/relu_squeeze1x1","fire2/relu_squeeze1x1","fire2/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",27.,27.6,75.,"{57., 32., 40., 29., 27., 28., 28., 28., 28., 28., 28., 28., 28., 27., 28., 28., 27., 28., 27., 27., 29., 27., 27., 28., 28., 27., 27., 28., 28., 28., 28., 27., 28., 27., 27., 28., 28., 75., 31., 28., 27., 27., 27., 27., 27., 27., 27., 27., 27., 27.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",6,6,0,50,"fire2/expand1x1","fire2/expand1x1","fire2/expand1x1","Convolution","Convolution","Convolution",147.,150.9,280.,"{280., 172., 155., 150., 150., 151., 150., 150., 149., 150., 149., 182., 157., 151., 150., 148., 151., 148., 148., 148., 147., 149., 150., 148., 150., 150., 167., 153., 153., 149., 151., 149., 149., 207., 173., 168., 154., 151., 195., 155., 150., 156., 152., 151., 150., 151., 150., 151., 149., 150.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",7,7,0,50,"fire2/relu_expand1x1","fire2/relu_expand1x1","fire2/relu_expand1x1","Elementwise","Elementwise","Elementwise",95.,96.53330000000001,153.,"{153., 107., 98., 97., 96., 96., 97., 116., 98., 97., 108., 99., 96., 95., 96., 96., 97., 97., 96., 96., 96., 96., 96., 143., 100., 97., 96., 97., 97., 97., 130., 101., 97., 96., 96., 96., 96., 95., 97., 96., 96., 96., 96., 96., 95., 118., 97., 96., 96., 96.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",8,8,0,50,"fire2/expand3x3","fire2/expand3x3","fire2/expand3x3","Convolution","Convolution","Convolution",731.,746.7333,835.,"{832., 770., 768., 806., 835., 736., 743., 740., 739., 759., 750., 745., 740., 740., 755., 755., 742., 794., 748., 755., 741., 738., 739., 738., 740., 759., 739., 733., 751., 737., 800., 773., 741., 738., 736., 749., 736., 734., 731., 733., 735., 768., 742., 769., 756., 740., 786., 740., 772., 742.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",9,9,0,50,"fire2/relu_expand3x3","fire2/relu_expand3x3","fire2/relu_expand3x3","Elementwise","Elementwise","Elementwise",93.,95.4667,174.,"{174., 108., 153., 99., 97., 96., 97., 128., 100., 97., 96., 96., 97., 97., 97., 96., 97., 97., 96., 96., 97., 96., 93., 95., 94., 93., 95., 96., 94., 95., 94., 94., 95., 94., 95., 94., 95., 95., 109., 94., 95., 94., 94., 94., 95., 94., 95., 94., 94., 94.}"
"SqueezeNet V1.1 Trained on ImageNet Competition Data","c5.xlarge",10,10,0,50,"fire2/concat","fire2/concat","fire2/concat","Catenate","Catenate","Catenate",167.,168.5,296.,"{296., 216., 172., 169., 169., 169., 169., 168., 169., 169., 167., 169., 169., 169., 168., 168., 168., 169., 168., 168., 169., 189., 169., 169., 168., 168., 168., 168., 168., 168., 168., 169., 168., 168., 183., 168., 169., 168., 168., 168., 168., 169., 168., 168., 185., 220., 171., 167., 197., 167.}"
