"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",1,9,8,50,"1/1/blockNet4/conv1a/1","1/1/blockNet4/conv2b/2","1/1/blockNet4/conv1a/1-1/1/blockNet4/conv1a/2-1/1/blockNet4/conv1b/1-1/1/blockNet4/conv1b/2-1/1/blockNet4/pool1-1/1/blockNet4/conv2a/1-1/1/blockNet4/conv2a/2-1/1/blockNet4/conv2b/1-1/1/blockNet4/conv2b/2","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise",450621.,472558.6667,608702.,"{608702., 472719., 451692., 472443., 473137., 472288., 459122., 472957., 473635., 474241., 473621., 452057., 473731., 473915., 475050., 460154., 472878., 474227., 472661., 473225., 451942., 473197., 472477., 473398., 456756., 472819., 472982., 472990., 474081., 451813., 473972., 473339., 474309., 453945., 473366., 473452., 473334., 474155., 451836., 472449., 472708., 473901., 452894., 472656., 472859., 473226., 472341., 450621., 472881., 472837.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",10,18,8,50,"1/1/blockNet4/pool2","1/1/blockNet4/pool3/2","1/1/blockNet4/pool2-1/1/blockNet4/conv3a/1-1/1/blockNet4/conv3a/2-1/1/blockNet4/conv3b/1-1/1/blockNet4/conv3b/2-1/1/blockNet4/conv3c/1-1/1/blockNet4/conv3c/2-1/1/blockNet4/pool3/1-1/1/blockNet4/pool3/2","Pooling","Pooling","Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Padding-Pooling",144853.,145058.1667,254830.,"{254830., 145404., 145173., 145507., 145270., 147831., 146658., 145099., 145117., 145092., 144975., 145151., 145266., 145042., 145065., 145214., 145084., 146730., 144983., 145214., 144969., 144877., 145062., 145429., 145035., 145108., 145138., 144870., 144923., 144880., 144971., 145371., 145079., 145036., 144952., 145323., 144937., 144913., 145020., 144992., 145020., 144930., 144902., 145061., 144936., 144900., 144861., 145024., 144887., 144853.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",19,27,8,50,"1/1/blockNet4/conv4a/1","1/1/blockNet7/conv5a/2","1/1/blockNet4/conv4a/1-1/1/blockNet4/conv4a/2-1/1/blockNet4/conv4b/1-1/1/blockNet4/conv4b/2-1/1/blockNet4/conv4c/1-1/1/blockNet4/conv4c/2-1/1/blockNet7/pool4-1/1/blockNet7/conv5a/1-1/1/blockNet7/conv5a/2","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise",131977.,141541.7333,270198.,"{147889., 132099., 132123., 132208., 132152., 132142., 132402., 132044., 132155., 132207., 132102., 132146., 132105., 132107., 131977., 132128., 132371., 132188., 132125., 132344., 132020., 132197., 132400., 132076., 132138., 132542., 132315., 132134., 132365., 131994., 132287., 132284., 132372., 132306., 132262., 132131., 132155., 132002., 269857., 270032., 269650., 264577., 269908., 270198., 269415., 269673., 270053., 269932., 269609., 263207.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",28,36,8,50,"1/1/blockNet7/conv5b/1","1/1/blockNet7/conv7/2","1/1/blockNet7/conv5b/1-1/1/blockNet7/conv5b/2-1/1/blockNet7/conv5c/1-1/1/blockNet7/conv5c/2-1/1/blockNet7/pool5-1/1/blockNet7/conv6/1-1/1/blockNet7/conv6/2-1/1/blockNet7/conv7/1-1/1/blockNet7/conv7/2","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise",55948.,107664.8,108573.,"{108425., 108370., 108113., 108013., 107902., 107944., 108031., 107999., 108069., 108143., 107922., 108573., 108025., 107962., 108005., 107968., 107614., 105038., 106665., 108047., 108214., 107971., 107966., 107954., 107967., 108035., 108072., 108140., 108421., 108134., 107942., 107962., 107944., 107924., 107912., 108011., 105691., 105307., 108082., 108316., 63738., 55978., 56037., 56062., 56041., 56099., 55948., 56037., 56033., 55999.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",37,45,8,50,"1/1/blockNet8/conv8a/1","1/1/blockNet9/conv9b/2","1/1/blockNet8/conv8a/1-1/1/blockNet8/conv8a/2-1/1/blockNet8/pad2-1/1/blockNet8/conv8b/1-1/1/blockNet8/conv8b/2-1/1/blockNet9/conv9a/1-1/1/blockNet9/conv9a/2-1/1/blockNet9/conv9b/1-1/1/blockNet9/conv9b/2","Convolution","Elementwise","Convolution-Elementwise-Padding-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",3982.,4007.9333,4245.,"{4245., 4046., 4006., 4024., 4042., 4013., 4031., 4004., 4005., 4007., 3987., 4013., 3993., 3992., 4030., 4010., 4032., 3994., 4003., 4011., 3989., 4006., 3989., 4010., 4001., 3999., 4009., 3992., 4074., 4050., 4008., 4025., 3989., 4008., 4012., 3982., 4013., 3991., 4006., 4014., 4007., 4031., 4006., 4007., 4017., 3988., 4000., 4009., 4004., 4012.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",46,46,0,50,"1/1/multiboxLayer4/multiboxClasses/1","1/1/multiboxLayer4/multiboxClasses/1","1/1/multiboxLayer4/multiboxClasses/1","Convolution","Convolution","Convolution",332.,338.40000000000003,424.,"{424., 348., 343., 344., 342., 343., 339., 341., 379., 339., 334., 336., 333., 335., 334., 344., 333., 332., 333., 332., 368., 341., 339., 337., 336., 338., 340., 339., 338., 338., 338., 371., 339., 338., 338., 337., 339., 338., 338., 338., 337., 337., 372., 340., 339., 337., 336., 337., 337., 338.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",47,47,0,50,"1/1/multiboxLayer4/multiboxClasses/2","1/1/multiboxLayer4/multiboxClasses/2","1/1/multiboxLayer4/multiboxClasses/2","Reshape","Reshape","Reshape",45.,45.4667,105.,"{105., 51., 46., 46., 46., 45., 45., 85., 49., 45., 45., 46., 46., 46., 45., 45., 46., 46., 45., 46., 46., 45., 46., 45., 45., 45., 45., 46., 45., 46., 46., 45., 46., 45., 46., 45., 45., 45., 46., 45., 45., 45., 45., 45., 45., 46., 46., 45., 46., 45.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",48,48,0,50,"1/1/multiboxLayer4/multiboxClasses/3","1/1/multiboxLayer4/multiboxClasses/3","1/1/multiboxLayer4/multiboxClasses/3","Softmax","Softmax","Softmax",125.,127.1667,162.,"{162., 134., 130., 128., 129., 129., 145., 131., 128., 128., 127., 127., 127., 127., 127., 127., 127., 127., 127., 127., 127., 127., 127., 127., 126., 127., 127., 127., 125., 126., 127., 126., 127., 127., 128., 138., 128., 128., 127., 127., 127., 127., 128., 127., 127., 127., 126., 127., 127., 127.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",49,49,0,50,"1/1/multiboxLayer4/multiboxClasses/4","1/1/multiboxLayer4/multiboxClasses/4","1/1/multiboxLayer4/multiboxClasses/4","Part","Part","Part",60.,61.5,102.,"{102., 68., 64., 62., 63., 62., 62., 61., 62., 62., 61., 62., 62., 61., 90., 66., 63., 62., 62., 62., 61., 62., 61., 62., 61., 61., 62., 62., 61., 61., 61., 61., 62., 61., 61., 61., 62., 61., 61., 61., 62., 61., 61., 61., 60., 61., 61., 61., 62., 61.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",50,50,0,50,"1/1/multiboxLayer4/multiboxLocs/convloc/1","1/1/multiboxLayer4/multiboxLocs/convloc/1","1/1/multiboxLayer4/multiboxLocs/convloc/1","Convolution","Convolution","Convolution",188.,190.10000000000002,257.,"{257., 194., 192., 190., 191., 189., 191., 190., 203., 191., 190., 188., 190., 189., 189., 188., 189., 190., 219., 191., 190., 188., 189., 190., 190., 191., 189., 191., 191., 189., 190., 191., 190., 190., 188., 188., 188., 232., 193., 190., 189., 199., 191., 191., 190., 189., 190., 190., 190., 190.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",51,51,0,50,"1/1/multiboxLayer4/multiboxLocs/reshape","1/1/multiboxLayer4/multiboxLocs/reshape","1/1/multiboxLayer4/multiboxLocs/reshape","Reshape","Reshape","Reshape",56.,57.7333,81.,"{77., 64., 61., 60., 59., 58., 59., 58., 58., 58., 58., 81., 62., 58., 59., 59., 58., 58., 58., 57., 58., 57., 58., 57., 58., 57., 58., 57., 57., 57., 57., 57., 57., 57., 56., 57., 58., 57., 57., 57., 57., 57., 58., 58., 59., 58., 57., 58., 58., 58.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",52,60,8,50,"1/1/multiboxLayer1/channelNorm1/1","1/1/multiboxLayer1/multiboxClasses/3","1/1/multiboxLayer1/channelNorm1/1-1/1/multiboxLayer1/channelNorm1/2-1/1/multiboxLayer1/channelNorm1/3-1/1/multiboxLayer1/channelNorm1/4-1/1/multiboxLayer1/channelNorm1/5-1/1/multiboxLayer1/channelNorm1/6-1/1/multiboxLayer1/multiboxClasses/1-1/1/multiboxLayer1/multiboxClasses/2-1/1/multiboxLayer1/multiboxClasses/3","Transpose","Softmax","Transpose-Elementwise-Softmax-Elementwise-Transpose-ConstantTimes-Convolution-Reshape-Softmax",59227.,60097.7667,69500.,"{69500., 59876., 59647., 59600., 59553., 59470., 59562., 59484., 59459., 59570., 59825., 59764., 59899., 60905., 61509., 61782., 61870., 61479., 61101., 60468., 60706., 60462., 60522., 60485., 60604., 60919., 60422., 60234., 60281., 60383., 60393., 60341., 60485., 60496., 60798., 60291., 59493., 59626., 60357., 59807., 59227., 59450., 59580., 59613., 59758., 59782., 59620., 60097., 59625., 60170.}"
"SSD-VGG-300 Trained on PASCAL VOC Data","c4.xlarge",61,61,0,50,"1/1/multiboxLayer1/multiboxClasses/4","1/1/multiboxLayer1/multiboxClasses/4","1/1/multiboxLayer1/multiboxClasses/4","Part","Part","Part",103.,104.7667,151.,"{151., 109., 107., 107., 105., 105., 107., 106., 105., 105., 105., 105., 105., 104., 105., 104., 105., 105., 105., 104., 104., 105., 105., 105., 109., 126., 109., 106., 105., 105., 104., 104., 104., 104., 105., 104., 105., 105., 105., 104., 104., 104., 105., 105., 105., 104., 104., 103., 104., 104.}"
