"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
2,"Pooling","pool1",0,0,14745600,0,0,64,320,320,64,160,160,"Max",3,3,2,2,"","",103159.,19806.,0.,12617.8333
25,"Pooling","pool2",0,0,7372800,0,0,128,160,160,128,80,80,"Max",3,3,2,2,"","",40547.,9591.,0.,6163.6333
48,"Pooling","pool3",0,0,3686400,0,0,256,80,80,256,40,40,"Max",3,3,2,2,"","",19841.,4804.,0.,3122.2333000000003
92,"Pooling","pool4",0,0,1843200,0,0,512,40,40,512,20,20,"Max",3,3,2,2,"","",9531.,2424.,0.,1601.6333000000002
115,"Pooling","pool5",0,0,921600,0,0,1024,20,20,1024,10,10,"Max",3,3,2,2,"","",4765.,1251.,0.,787.4333
5,"Pooling","pool1",0,0,3211264,0,0,64,224,224,64,112,112,"Max",2,2,2,2,"","",39751.,9392.,0.,3810.6333
10,"Pooling","pool2",0,0,1605632,0,0,128,112,112,128,56,56,"Max",2,2,2,2,"","",19420.,4712.,0.,1911.7333
17,"Pooling","pool3",0,0,802816,0,0,256,56,56,256,28,28,"Max",2,2,2,2,"","",9360.,2415.,0.,1006.4667000000001
24,"Pooling","pool4",0,0,401408,0,0,512,28,28,512,14,14,"Max",2,2,2,2,"","",4712.,1262.,0.,510.8333
31,"Pooling","pool5",0,0,100352,0,0,512,14,14,512,7,7,"Max",2,2,2,2,"","",1226.,353.,0.,302.7
5,"Pooling","pool1",0,0,3211264,0,0,64,224,224,64,112,112,"Max",2,2,2,2,"","",39497.,9310.,0.,3818.8
10,"Pooling","pool2",0,0,1605632,0,0,128,112,112,128,56,56,"Max",2,2,2,2,"","",19293.,4657.,0.,1913.2333
17,"Pooling","pool3",0,0,802816,0,0,256,56,56,256,28,28,"Max",2,2,2,2,"","",9274.,2364.,0.,1008.0667000000001
24,"Pooling","pool4",0,0,401408,0,0,512,28,28,512,14,14,"Max",2,2,2,2,"","",4656.,1227.,0.,511.73330000000004
31,"Pooling","pool5",0,0,100352,0,0,512,14,14,512,7,7,"Max",2,2,2,2,"","",1252.,371.,0.,163.76670000000001
5,"Pooling","pool1",0,0,3211264,0,0,64,224,224,64,112,112,"Max",2,2,2,2,"","",39591.,9356.,0.,3815.2333000000003
10,"Pooling","pool2",0,0,1605632,0,0,128,112,112,128,56,56,"Max",2,2,2,2,"","",19414.,4704.,0.,1914.9
17,"Pooling","pool3",0,0,802816,0,0,256,56,56,256,28,28,"Max",2,2,2,2,"","",9315.,2383.,0.,1009.4667000000001
24,"Pooling","pool4",0,0,401408,0,0,512,28,28,512,14,14,"Max",2,2,2,2,"","",4676.,1224.,0.,502.93330000000003
31,"Pooling","pool5",0,0,100352,0,0,512,14,14,512,7,7,"Max",2,2,2,2,"","",1227.,356.,0.,153.76670000000001
4,"Pooling","pool1_3x3_s2",0,0,1806336,0,0,64,113,113,64,56,56,"Max",3,3,2,2,"","",10273.,2626.,0.,1555.5667
12,"Pooling","pool2_3x3_s2",0,0,1354752,0,0,192,57,57,192,28,28,"Max",3,3,2,2,"","",7273.,1835.,0.,1185.1000000000001
23,"Pooling","inception_3a/pool",0,0,1354752,0,0,192,28,28,192,28,28,"Max",3,3,1,1,"","",1836.,1837.,0.,1215.
37,"Pooling","inception_3b/pool",0,0,1806336,0,0,256,28,28,256,28,28,"Max",3,3,1,1,"","",2410.,2407.,0.,1596.4
42,"Pooling","pool3_3x3_s2",0,0,846720,0,0,480,29,29,480,14,14,"Max",3,3,2,2,"","",4740.,1188.,0.,800.2333
53,"Pooling","inception_4a/pool",0,0,846720,0,0,480,14,14,480,14,14,"Max",3,3,1,1,"","",1179.,1178.,0.,1594.1000000000001
67,"Pooling","inception_4b/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1253.,1250.,0.,1771.3667
81,"Pooling","inception_4c/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1252.,1251.,0.,822.0667000000001
95,"Pooling","inception_4d/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1254.,1252.,0.,819.7333
109,"Pooling","inception_4e/pool",0,0,931392,0,0,528,14,14,528,14,14,"Max",3,3,1,1,"","",1290.,1291.,0.,845.3667
114,"Pooling","pool4_3x3_s2",0,0,366912,0,0,832,15,15,832,7,7,"Max",3,3,2,2,"","",2247.,565.,0.,356.3333
125,"Pooling","inception_5a/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",565.,563.,0.,311.3333
139,"Pooling","inception_5b/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",537.,533.,0.,311.8
143,"Pooling","pool5_7x7_s1",50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",643.,83.,0.,80.
4,"Pooling","pool1_3x3_s2",0,0,1806336,0,0,64,113,113,64,56,56,"Max",3,3,2,2,"","",9571.,2417.,0.,1533.1333
12,"Pooling","pool2_3x3_s2",0,0,1354752,0,0,192,57,57,192,28,28,"Max",3,3,2,2,"","",7281.,1847.,0.,1186.7
23,"Pooling","inception_3a/pool",0,0,1354752,0,0,192,28,28,192,28,28,"Max",3,3,1,1,"","",1841.,1842.,0.,1195.6000000000001
37,"Pooling","inception_3b/pool",0,0,1806336,0,0,256,28,28,256,28,28,"Max",3,3,1,1,"","",2415.,2415.,0.,1592.6000000000001
42,"Pooling","pool3_3x3_s2",0,0,846720,0,0,480,29,29,480,14,14,"Max",3,3,2,2,"","",4737.,1189.,0.,788.1333000000001
53,"Pooling","inception_4a/pool",0,0,846720,0,0,480,14,14,480,14,14,"Max",3,3,1,1,"","",1192.,1192.,0.,768.7
67,"Pooling","inception_4b/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1266.,1267.,0.,820.5
81,"Pooling","inception_4c/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1266.,1268.,0.,820.7333
95,"Pooling","inception_4d/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1232.,1229.,0.,821.2667
109,"Pooling","inception_4e/pool",0,0,931392,0,0,528,14,14,528,14,14,"Max",3,3,1,1,"","",1267.,1265.,0.,845.1333000000001
114,"Pooling","pool4_3x3_s2",0,0,366912,0,0,832,15,15,832,7,7,"Max",3,3,2,2,"","",2230.,534.,0.,358.20000000000005
125,"Pooling","inception_5a/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",534.,532.,0.,309.7
139,"Pooling","inception_5b/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",535.,533.,0.,310.40000000000003
143,"Pooling","pool5_7x7_s1",50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",642.,82.,0.,80.
4,"Pooling","pool1_3x3_s2",0,0,1806336,0,0,64,113,113,64,56,56,"Max",3,3,2,2,"","",9507.,2375.,0.,1558.3333
12,"Pooling","pool2_3x3_s2",0,0,1354752,0,0,192,57,57,192,28,28,"Max",3,3,2,2,"","",7218.,1797.,0.,1203.3667
23,"Pooling","inception_3a/pool",0,0,1354752,0,0,192,28,28,192,28,28,"Max",3,3,1,1,"","",1799.,1797.,0.,1206.7667000000001
37,"Pooling","inception_3b/pool",0,0,1806336,0,0,256,28,28,256,28,28,"Max",3,3,1,1,"","",2371.,2375.,0.,1593.1667
42,"Pooling","pool3_3x3_s2",0,0,846720,0,0,480,29,29,480,14,14,"Max",3,3,2,2,"","",4700.,1153.,0.,801.8000000000001
53,"Pooling","inception_4a/pool",0,0,846720,0,0,480,14,14,480,14,14,"Max",3,3,1,1,"","",1151.,1160.,0.,770.4333
67,"Pooling","inception_4b/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1226.,1226.,0.,821.9667000000001
81,"Pooling","inception_4c/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1223.,1226.,0.,821.8667
