"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
142,"Softmax","softmax",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",88.,88.,0.,50.2
40,"Softmax","prob",101,101,0,101,0,101,"","",101,"","","","","","","","","",64.,63.,0.,24.933300000000003
40,"Softmax","prob",101,101,0,101,0,101,"","",101,"","","","","","","","","",71.,72.,0.,24.933300000000003
17,"Softmax","DynamicRouting/2/Net/capsule/c/2",11520,11520,0,11520,0,1152,10,"",1152,10,"","","","","","","","",266.,204.,0.,224.0333
33,"Softmax","DigitCaps/c/2",11520,11520,0,11520,0,1152,10,"",1152,10,"","","","","","","","",203.,205.,0.,220.10000000000002
40,"Softmax","prob",2,2,0,2,0,2,"","",2,"","","","","","","","","",65.,66.,0.,24.
147,"Softmax","loss3_loss3",5,5,0,5,0,5,"","",5,"","","","","","","","","",65.,66.,0.,24.0333
147,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",81.,82.,0.,42.
147,"Softmax","prob",365,365,0,365,0,365,"","",365,"","","","","","","","","",76.,75.,0.,39.
311,"Softmax","softmax",1001,1001,0,1001,0,1001,"","",1001,"","","","","","","","","",80.,80.,0.,47.8333
11,"Softmax",11,10,10,0,10,0,10,"","",10,"","","","","","","","","",73.,66.,0.,30.3667
153,"Softmax","prob_softmax",1001,1001,0,1001,0,1001,"","",1001,"","","","","","","","","",81.,81.,0.,39.533300000000004
347,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",91.,92.,0.,42.033300000000004
344,"Softmax","softmax_softmax",15527,15527,0,15527,0,15527,"","",15527,"","","","","","","","","",247.,246.,0.,245.10000000000002
517,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",89.,90.,0.,43.9
177,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",90.,89.,0.,42.
69,"Softmax","probabilities",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",92.,91.,0.,42.1
40,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",82.,81.,0.,42.2
46,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",92.,90.,0.,42.133300000000006
176,"Softmax",24,1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",89.,89.,0.,42.2667
232,"Softmax","softmax",4315,4315,0,4315,0,4315,"","",4315,"","","","","","","","","",121.,119.,0.,84.1333
177,"Softmax","prob",2,2,0,2,0,2,"","",2,"","","","","","","","","",72.,73.,0.,24.
