"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
26,"Catenate","inception_3a/output",0,0,0,0,0,64,28,28,256,28,28,"","","","","","","",678.,2410.,0.,98.5
40,"Catenate","inception_3b/output",0,0,0,0,0,128,28,28,480,28,28,"","","","","","","",1261.,4412.,0.,154.
56,"Catenate","inception_4a/output",0,0,0,0,0,192,14,14,512,14,14,"","","","","","","",529.,1253.,0.,62.2
70,"Catenate","inception_4b/output",0,0,0,0,0,160,14,14,512,14,14,"","","","","","","",450.,1249.,0.,77.4333
84,"Catenate","inception_4c/output",0,0,0,0,0,128,14,14,512,14,14,"","","","","","","",372.,1250.,0.,65.5
98,"Catenate","inception_4d/output",0,0,0,0,0,112,14,14,528,14,14,"","","","","","","",337.,1289.,0.,62.4667
112,"Catenate","inception_4e/output",0,0,0,0,0,256,14,14,832,14,14,"","","","","","","",676.,1972.,0.,90.9333
128,"Catenate","inception_5a/output",0,0,0,0,0,256,7,7,832,7,7,"","","","","","","",226.,563.,0.,46.8667
142,"Catenate","inception_5b/output",0,0,0,0,0,384,7,7,1024,7,7,"","","","","","","",285.,642.,0.,51.
26,"Catenate","inception_3a/output",0,0,0,0,0,64,28,28,256,28,28,"","","","","","","",684.,2415.,0.,124.86670000000001
40,"Catenate","inception_3b/output",0,0,0,0,0,128,28,28,480,28,28,"","","","","","","",1264.,4425.,0.,161.8
56,"Catenate","inception_4a/output",0,0,0,0,0,192,14,14,512,14,14,"","","","","","","",533.,1269.,0.,60.400000000000006
70,"Catenate","inception_4b/output",0,0,0,0,0,160,14,14,512,14,14,"","","","","","","",454.,1266.,0.,61.033300000000004
84,"Catenate","inception_4c/output",0,0,0,0,0,128,14,14,512,14,14,"","","","","","","",380.,1268.,0.,61.
98,"Catenate","inception_4d/output",0,0,0,0,0,112,14,14,528,14,14,"","","","","","","",322.,1267.,0.,64.0667
112,"Catenate","inception_4e/output",0,0,0,0,0,256,14,14,832,14,14,"","","","","","","",647.,1945.,0.,88.7
128,"Catenate","inception_5a/output",0,0,0,0,0,256,7,7,832,7,7,"","","","","","","",216.,536.,0.,46.
142,"Catenate","inception_5b/output",0,0,0,0,0,384,7,7,1024,7,7,"","","","","","","",287.,646.,0.,50.9333
26,"Catenate","inception_3a/output",0,0,0,0,0,64,28,28,256,28,28,"","","","","","","",642.,2369.,0.,99.9667
40,"Catenate","inception_3b/output",0,0,0,0,0,128,28,28,480,28,28,"","","","","","","",1230.,4393.,0.,161.7333
56,"Catenate","inception_4a/output",0,0,0,0,0,192,14,14,512,14,14,"","","","","","","",497.,1222.,0.,61.666700000000006
70,"Catenate","inception_4b/output",0,0,0,0,0,160,14,14,512,14,14,"","","","","","","",429.,1223.,0.,62.066700000000004
84,"Catenate","inception_4c/output",0,0,0,0,0,128,14,14,512,14,14,"","","","","","","",355.,1223.,0.,61.566700000000004
98,"Catenate","inception_4d/output",0,0,0,0,0,112,14,14,528,14,14,"","","","","","","",329.,1284.,0.,63.
112,"Catenate","inception_4e/output",0,0,0,0,0,256,14,14,832,14,14,"","","","","","","",675.,1966.,0.,93.2
128,"Catenate","inception_5a/output",0,0,0,0,0,256,7,7,832,7,7,"","","","","","","",224.,559.,0.,46.633300000000006
142,"Catenate","inception_5b/output",0,0,0,0,0,384,7,7,1024,7,7,"","","","","","","",300.,672.,0.,51.
40,"Catenate","Inception1/ch_concat_mixed_chconcat",0,0,0,0,0,64,35,35,256,35,35,"","","","","","","",975.,3666.,0.,167.3333
63,"Catenate","Inception2/ch_concat_mixed_1_chconcat",0,0,0,0,0,64,35,35,288,35,35,"","","","","","","",970.,4113.,0.,148.4667
86,"Catenate","Inception3/ch_concat_mixed_2_chconcat",0,0,0,0,0,64,35,35,288,35,35,"","","","","","","",974.,4122.,0.,144.8667
100,"Catenate","Inception4/ch_concat_mixed_3_chconcat",0,0,0,0,0,384,17,17,768,17,17,"","","","","","","",1370.,2632.,0.,105.86670000000001
132,"Catenate","Inception5/ch_concat_mixed_4_chconcat",0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",738.,2648.,0.,103.5
164,"Catenate","Inception6/ch_concat_mixed_5_chconcat",0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",742.,2650.,0.,107.2
196,"Catenate","Inception7/ch_concat_mixed_6_chconcat",0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",701.,2606.,0.,104.2
228,"Catenate","Inception8/ch_concat_mixed_7_chconcat",0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",698.,2605.,0.,98.60000000000001
248,"Catenate","Inception9/ch_concat_mixed_8_chconcat",0,0,0,0,0,320,8,8,1280,8,8,"","","","","","","",301.,1008.,0.,68.1333
277,"Catenate","Inception10/ch_concat_mixed_9_chconcat",0,0,0,0,0,320,8,8,2048,8,8,"","","","","","","",302.,1573.,0.,90.83330000000001
306,"Catenate","Inception11/ch_concat_mixed_10_chconcat",0,0,0,0,0,320,8,8,2048,8,8,"","","","","","","",301.,1573.,0.,115.03330000000001
10,"Catenate","fire2/concat",0,0,0,0,0,64,56,56,128,56,56,"","","","","","","",2406.,4697.,0.,192.63330000000002
17,"Catenate","fire3/concat",0,0,0,0,0,64,56,56,128,56,56,"","","","","","","",2407.,4696.,0.,193.0667
26,"Catenate","fire4/concat",0,0,0,0,0,128,28,28,256,28,28,"","","","","","","",1260.,2405.,0.,95.7
33,"Catenate","fire5/concat",0,0,0,0,0,128,28,28,256,28,28,"","","","","","","",1259.,2403.,0.,118.86670000000001
42,"Catenate","fire6/concat",0,0,0,0,0,192,14,14,384,14,14,"","","","","","","",528.,974.,0.,47.1
49,"Catenate","fire7/concat",0,0,0,0,0,192,14,14,384,14,14,"","","","","","","",528.,977.,0.,62.033300000000004
56,"Catenate","fire8/concat",0,0,0,0,0,256,14,14,512,14,14,"","","","","","","",675.,1260.,0.,60.7
63,"Catenate","fire9/concat",0,0,0,0,0,256,14,14,512,14,14,"","","","","","","",677.,1258.,0.,60.800000000000004
34,"Catenate","3a/ch_concatchconcat",0,0,0,0,0,64,27,27,256,27,27,"","","","","","","",598.,2212.,0.,96.60000000000001
57,"Catenate","3b/ch_concatchconcat",0,0,0,0,0,64,27,27,320,27,27,"","","","","","","",601.,2740.,0.,108.6333
74,"Catenate","3c/ch_concatchconcat",0,0,0,0,0,160,14,14,576,14,14,"","","","","","","",425.,1361.,0.,61.300000000000004
97,"Catenate","4a/ch_concatchconcat",0,0,0,0,0,224,14,14,576,14,14,"","","","","","","",571.,1361.,0.,82.5
120,"Catenate","4b/ch_concatchconcat",0,0,0,0,0,192,14,14,576,14,14,"","","","","","","",498.,1368.,0.,67.33330000000001
143,"Catenate","4c/ch_concatchconcat",0,0,0,0,0,160,14,14,608,14,14,"","","","","","","",426.,1435.,0.,69.7333
166,"Catenate","4d/ch_concatchconcat",0,0,0,0,0,96,14,14,608,14,14,"","","","","","","",286.,1434.,0.,69.9333
183,"Catenate","4e/ch_concatchconcat",0,0,0,0,0,192,7,7,1056,7,7,"","","","","","","",178.,658.,0.,66.6333
206,"Catenate","5a/ch_concatchconcat",0,0,0,0,0,352,7,7,1024,7,7,"","","","","","","",268.,643.,0.,51.
229,"Catenate","5b/ch_concatchconcat",0,0,0,0,0,352,7,7,1024,7,7,"","","","","","","",268.,640.,0.,52.8333
