"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
140,"Aggregation","pool7",409600,409600,0,0,0,4096,10,10,4096,"","","Mean","","","","","","",4798.,124.,0.,7551.7667
7,"Aggregation","PrimaryCaps/4/2",9216,0,0,0,0,1152,8,"",1152,"","","Total","","","","","","",232.,87.,0.,216.13330000000002
14,"Aggregation","PrimaryPredVects/4",1474560,0,0,0,0,1152,10,16,1152,10,16,"Total","","","","","","",2410.,2414.,0.,29847.4333
20,"Aggregation","DynamicRouting/2/Net/capsule/s/3",184320,0,0,0,0,1152,10,16,10,16,"","Total","","","","","","",2185.,68.,0.,3490.8333000000002
22,"Aggregation","DynamicRouting/2/Net/capsule/v/2",160,0,0,0,0,10,16,"",10,"","","Total","","","","","","",66.,66.,0.,29.6
28,"Aggregation","DynamicRouting/2/Net/dots/3",184320,0,0,0,0,1152,10,16,1152,10,"","Total","","","","","","",2185.,204.,0.,3552.9333
36,"Aggregation","DigitCaps/s/3",184320,0,0,0,0,1152,10,16,10,16,"","Total","","","","","","",2186.,68.,0.,3489.4667
38,"Aggregation","DigitCaps/v/2",160,0,0,0,0,10,16,"",10,"","","Total","","","","","","",68.,65.,0.,28.3
43,"Aggregation","Norm/2",160,0,0,0,0,10,16,"",10,"","","Total","","","","","","",65.,65.,0.,28.5667
342,"Aggregation","pool1",100352,100352,0,0,0,2048,7,7,2048,"","","Mean","","","","","","",1227.,92.,0.,1882.6000000000001
67,"Aggregation","pool10",196000,196000,0,0,0,1000,14,14,1000,"","","Mean","","","","","","",2353.,89.,0.,3607.5667000000003
