"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",1,1,0,50,"contract_1/conv_1","contract_1/conv_1","contract_1/conv_1","Convolution","Convolution","Convolution",32209.,36884.966700000004,59878.,"{59878., 37148., 36953., 36750., 36632., 36338., 36300., 36308., 36181., 36489., 36861., 37273., 37169., 37427., 37242., 36998., 36882., 37309., 36997., 37006., 36913., 36995., 37248., 37197., 37103., 37304., 37198., 36576., 36862., 36530., 36278., 36189., 36520., 37101., 37225., 37080., 36666., 32435., 32551., 32209., 32238., 33172., 33275., 36893., 37823., 37712., 37698., 37135., 36840., 37184.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",2,2,0,50,"contract_1/relu_1","contract_1/relu_1","contract_1/relu_1","Elementwise","Elementwise","Elementwise",13001.,13340.1,44479.,"{44479., 13916., 13854., 13728., 13739., 13818., 13707., 13741., 13763., 13752., 13731., 13695., 13724., 13613., 13483., 13390., 13310., 13311., 13369., 13345., 13448., 13429., 13525., 13516., 13463., 13448., 13364., 13232., 13195., 13138., 13118., 13126., 13097., 13272., 13116., 13078., 13132., 13103., 13071., 13090., 13114., 13142., 13036., 13044., 13091., 13219., 13156., 13023., 13038., 13001.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",3,3,0,50,"contract_1/conv_2","contract_1/conv_2","contract_1/conv_2","Convolution","Convolution","Convolution",281952.,282493.8,716017.,"{716017., 282177., 282006., 281952., 283324., 282339., 282256., 282675., 284866., 282791., 282708., 282167., 282826., 282646., 282747., 282688., 283297., 282796., 283494., 282199., 282241., 282356., 282483., 282814., 282268., 282029., 283039., 283177., 282527., 282328., 282467., 282187., 282275., 282165., 282152., 282435., 282856., 282865., 282257., 281994., 281998., 282675., 282112., 282292., 282422., 283078., 283179., 282226., 282763., 282271.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",4,4,0,50,"contract_1/relu_2","contract_1/relu_2","contract_1/relu_2","Elementwise","Elementwise","Elementwise",12844.,13034.3667,43703.,"{43703., 13090., 13034., 12955., 12938., 12928., 12974., 12927., 13108., 13227., 13367., 13358., 13260., 13181., 13228., 13091., 13076., 12998., 12973., 12957., 12976., 12952., 12932., 12970., 12946., 12976., 13004., 12924., 12916., 12896., 12956., 12877., 12922., 12920., 12844., 12953., 12953., 13107., 13168., 13139., 13192., 13166., 13134., 13162., 13244., 13101., 13060., 13076., 13180., 13038.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",5,5,0,50,"contract_1/cropping","contract_1/cropping","contract_1/cropping","Part","Part","Part",15710.,16012.8333,52309.,"{52309., 16424., 16204., 16098., 16020., 15992., 15958., 15933., 15870., 15882., 15915., 15864., 15813., 15802., 15805., 15798., 15779., 15788., 15746., 15710., 15835., 16117., 16187., 16071., 16202., 16221., 16332., 16288., 16302., 16407., 16358., 16372., 16248., 16145., 16011., 15948., 15862., 15811., 15745., 15769., 15808., 15896., 16066., 16122., 16169., 16127., 16049., 16091., 16060., 16067.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",6,6,0,50,"contract_1/pooling","contract_1/pooling","contract_1/pooling","Pooling","Pooling","Pooling",28571.,29295.9333,38161.,"{38161., 29069., 28912., 28869., 28866., 28919., 28870., 28857., 28865., 28785., 28651., 28589., 28571., 28631., 28602., 28761., 28767., 28777., 28840., 28786., 28758., 28779., 29033., 30412., 30183., 30186., 30216., 30171., 30199., 30126., 30176., 30163., 30165., 30133., 29937., 29848., 29790., 29746., 29856., 29969., 30202., 30035., 29266., 29166., 29093., 28930., 28863., 29001., 29141., 29144.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",7,7,0,50,"contract_2/conv_1","contract_2/conv_1","contract_2/conv_1","Convolution","Convolution","Convolution",89118.,89676.4333,175533.,"{175533., 90103., 90452., 90637., 90634., 90256., 90335., 89880., 89831., 89587., 89547., 89931., 90106., 89418., 89329., 89417., 89324., 89273., 89260., 89343., 89468., 89998., 89541., 89584., 89219., 89708., 90029., 90316., 90189., 89768., 89980., 89981., 90290., 89839., 89411., 89245., 89459., 89118., 89511., 89875., 89485., 89306., 89325., 89339., 89509., 89634., 89983., 89490., 89275., 89644.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",8,8,0,50,"contract_2/relu_1","contract_2/relu_1","contract_2/relu_1","Elementwise","Elementwise","Elementwise",5999.,6116.7667,21620.,"{21620., 6192., 6055., 6088., 6004., 6051., 6061., 6047., 6042., 5999., 6074., 6040., 6043., 6074., 6072., 6125., 6126., 6153., 6341., 6129., 6171., 6133., 6080., 6135., 6070., 6157., 6176., 6166., 6172., 6106., 6105., 6193., 6186., 6174., 6148., 6136., 6131., 6187., 6206., 6255., 6192., 6213., 6215., 6075., 6106., 6068., 6010., 6050., 6038., 6034.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",9,9,0,50,"contract_2/conv_2","contract_2/conv_2","contract_2/conv_2","Convolution","Convolution","Convolution",169939.,171031.9333,331455.,"{331455., 171652., 170897., 170924., 170781., 170911., 170671., 169939., 170465., 171129., 171355., 170512., 170578., 170164., 171142., 171702., 171109., 171824., 172833., 174003., 171001., 170983., 170795., 170415., 170807., 174356., 171024., 170754., 170618., 171475., 171554., 171443., 171910., 171415., 170640., 170197., 172727., 170984., 170250., 171193., 170203., 170758., 171866., 170967., 170432., 171184., 171303., 170911., 171752., 170261.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",10,10,0,50,"contract_2/relu_2","contract_2/relu_2","contract_2/relu_2","Elementwise","Elementwise","Elementwise",5862.,5983.6,30054.,"{30054., 7874., 7577., 6098., 6102., 6061., 6033., 6066., 5996., 6032., 5974., 6037., 6024., 5996., 5994., 6057., 6032., 6037., 5975., 6016., 5961., 5994., 5980., 5991., 5917., 5974., 5977., 5907., 5894., 6001., 5958., 6003., 5997., 5953., 5972., 5960., 5972., 5968., 5884., 5958., 5912., 5983., 5863., 5965., 5908., 5930., 5924., 5893., 5939., 5862.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",11,11,0,50,"contract_2/cropping","contract_2/cropping","contract_2/cropping","Part","Part","Part",7406.,7489.666700000001,26630.,"{26630., 7848., 7703., 7763., 7625., 7588., 7562., 7537., 7512., 7582., 7530., 7534., 7495., 7464., 7534., 7954., 7628., 7582., 7520., 7471., 7464., 7497., 7469., 7461., 7499., 7486., 7455., 7437., 7436., 7487., 7470., 7449., 7439., 7416., 7438., 7451., 7441., 7406., 7436., 7430., 7522., 7455., 7410., 7407., 7447., 7446., 7447., 7489., 7580., 7516.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",12,12,0,50,"contract_2/pooling","contract_2/pooling","contract_2/pooling","Pooling","Pooling","Pooling",14672.,14944.,15384.,"{15384., 15111., 15006., 15014., 15003., 14952., 14962., 14895., 14892., 14875., 14817., 14835., 14897., 14794., 14788., 14739., 14787., 14776., 14727., 14672., 14874., 14983., 14937., 14891., 14998., 15156., 15050., 15083., 15087., 15066., 15038., 15028., 15040., 14959., 14935., 14858., 14877., 14945., 15037., 15133., 15092., 15063., 15023., 14943., 14919., 14864., 14934., 14824., 14906., 14821.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",13,13,0,50,"contract_3/conv_1","contract_3/conv_1","contract_3/conv_1","Convolution","Convolution","Convolution",63416.,63867.4,112550.,"{112550., 64345., 64075., 65996., 64417., 64119., 63746., 63753., 64237., 63626., 63698., 63695., 63441., 63425., 63433., 63679., 63464., 63547., 63450., 63464., 63416., 63445., 63879., 63904., 63795., 64062., 64184., 63972., 63995., 64315., 64048., 63939., 63895., 63995., 63961., 64036., 63784., 63741., 63668., 63801., 63939., 63884., 63967., 63934., 63738., 63777., 63871., 63791., 64092., 64157.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",14,14,0,50,"contract_3/relu_1","contract_3/relu_1","contract_3/relu_1","Elementwise","Elementwise","Elementwise",2478.,2622.0667000000003,3967.,"{3967., 3909., 3792., 3720., 3657., 3659., 3221., 2759., 2730., 2703., 2718., 2672., 2703., 2662., 2631., 2666., 2678., 2659., 2693., 2640., 2585., 2602., 2612., 2608., 2693., 2668., 2610., 2619., 2606., 2553., 2583., 2575., 2529., 2562., 2536., 2615., 2588., 2513., 2599., 2595., 2523., 2541., 2559., 2544., 2560., 2535., 2563., 2540., 2478., 2500.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",15,15,0,50,"contract_3/conv_2","contract_3/conv_2","contract_3/conv_2","Convolution","Convolution","Convolution",120688.,121400.33330000001,123719.,"{121298., 121433., 121854., 122367., 122124., 121662., 120967., 122053., 122620., 122362., 122468., 121004., 120916., 122119., 122243., 121776., 121544., 121438., 122387., 121237., 121004., 123719., 121465., 121055., 121872., 122425., 121234., 120830., 120765., 120688., 120809., 120847., 120875., 120876., 121250., 121252., 121337., 121558., 121370., 121583., 121492., 120949., 120893., 121601., 120774., 120943., 121405., 121160., 121095., 122211.}"
"U-Net Trained on Glioblastoma-Astrocytoma U373 Cells on a Polyacrylamide Substrate Data","c5n.xlarge",16,16,0,50,"contract_3/relu_2","contract_3/relu_2","contract_3/relu_2","Elementwise","Elementwise","Elementwise",2481.,2618.4,3941.,"{3941., 3835., 3767., 3721., 3726., 3648., 3033., 2821., 2694., 2703., 2688., 2675., 2683., 2657., 2644., 2645., 2633., 2565., 2618., 2599., 2562., 2590., 2605., 2571., 2609., 2618., 2576., 2583., 2609., 2626., 2691., 2647., 2541., 2607., 2614., 2603., 2600., 2608., 2589., 2583., 2530., 2614., 2602., 2534., 2520., 2545., 2481., 2529., 2523., 2516.}"
