"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
1,"Convolution","conv_conv2d",0,0,0,0,19181664,3,299,299,32,149,149,"",3,3,2,2,1,1,3171.,8274.,6421.715433545363,1156.8333
2,"BatchNormalization","conv_batchnorm",710432,710432,0,0,0,32,149,149,32,149,149,"","","","","","","",8254.,8260.,0.,293.1667
3,"Elementwise","conv_relu",0,0,710432,0,710432,32,149,149,32,149,149,"Ramp","","","","","","",8258.,8244.,286.1184051550544,269.86670000000004
4,"Convolution","conv_1_conv2d",0,0,0,0,199148544,32,149,149,32,147,147,"",3,3,1,1,1,1,8229.,8015.,21870.035580935648,6067.3333
5,"BatchNormalization","conv_1_batchnorm",691488,691488,0,0,0,32,147,147,32,147,147,"","","","","","","",8011.,8011.,0.,279.6667
6,"Elementwise","conv_1_relu",0,0,691488,0,691488,32,147,147,32,147,147,"Ramp","","","","","","",8020.,8016.,282.9328968903437,254.8333
7,"Convolution","conv_2_conv2d",0,0,0,0,398297088,32,147,147,64,147,147,"",3,3,1,1,1,1,8021.,16522.,34883.26221755124,6217.
8,"BatchNormalization","conv_2_batchnorm",1382976,1382976,0,0,0,64,147,147,64,147,147,"","","","","","","",16485.,16532.,0.,519.3000000000001
9,"Elementwise","conv_2_relu",0,0,1382976,0,1382976,64,147,147,64,147,147,"Ramp","","","","","","",16483.,16517.,231.07368421052632,476.0333
10,"Pooling","pool",0,0,3069504,0,0,64,147,147,64,73,73,"Max",3,3,2,2,"","",16494.,3985.,0.,2585.4
11,"Convolution","conv_3_conv2d",0,0,0,0,27284480,64,73,73,80,73,73,"",1,1,1,1,1,1,3988.,4966.,19728.474331164136,142.8333
12,"BatchNormalization","conv_3_batchnorm",426320,426320,0,0,0,80,73,73,80,73,73,"","","","","","","",4955.,4965.,0.,186.8
13,"Elementwise","conv_3_relu",0,0,426320,0,426320,80,73,73,80,73,73,"Ramp","","","","","","",4957.,4957.,290.60668029993184,170.
14,"Convolution","conv_4_conv2d",0,0,0,0,696867840,80,73,73,192,71,71,"",3,3,1,1,1,1,4964.,11312.,81552.70216500878,4938.5667
15,"BatchNormalization","conv_4_batchnorm",967872,967872,0,0,0,192,71,71,192,71,71,"","","","","","","",11294.,11293.,0.,384.5
16,"Elementwise","conv_4_relu",0,0,967872,0,967872,192,71,71,192,71,71,"Ramp","","","","","","",11292.,11301.,255.7125495376486,346.5333
17,"Pooling","pool1",0,0,2116800,0,0,192,71,71,192,35,35,"Max",3,3,2,2,"","",11307.,2764.,0.,1821.8667
18,"Convolution","Inception1/mixed_conv_conv2d",0,0,0,0,15052800,192,35,35,64,35,35,"",1,1,1,1,1,1,2767.,973.,26408.42105263158,95.1333
19,"BatchNormalization","Inception1/mixed_conv_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",974.,973.,0.,59.6
20,"Elementwise","Inception1/mixed_conv_relu",0,0,78400,0,78400,64,35,35,64,35,35,"Ramp","","","","","","",972.,971.,179.4050343249428,52.900000000000006
21,"Convolution","Inception1/mixed_tower_conv_conv2d",0,0,0,0,11289600,192,35,35,48,35,35,"",1,1,1,1,1,1,2766.,741.,21794.594594594597,85.2333
22,"BatchNormalization","Inception1/mixed_tower_conv_batchnorm",58800,58800,0,0,0,48,35,35,48,35,35,"","","","","","","",742.,747.,0.,56.033300000000004
23,"Elementwise","Inception1/mixed_tower_conv_relu",0,0,58800,0,58800,48,35,35,48,35,35,"Ramp","","","","","","",744.,746.,157.6407506702413,50.2667
24,"Convolution","Inception1/mixed_tower_conv_1_conv2d",0,0,0,0,94080000,48,35,35,64,35,35,"",5,5,1,1,1,1,742.,974.,49282.346778418025,1580.2333
25,"BatchNormalization","Inception1/mixed_tower_conv_1_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",976.,975.,0.,55.400000000000006
26,"Elementwise","Inception1/mixed_tower_conv_1_relu",0,0,78400,0,78400,64,35,35,64,35,35,"Ramp","","","","","","",972.,979.,181.0623556581986,47.133300000000006
27,"Convolution","Inception1/mixed_tower_1_conv_conv2d",0,0,0,0,15052800,192,35,35,64,35,35,"",1,1,1,1,1,1,2765.,977.,26548.148148148146,88.8
28,"BatchNormalization","Inception1/mixed_tower_1_conv_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",976.,972.,0.,60.7667
29,"Elementwise","Inception1/mixed_tower_1_conv_relu",0,0,78400,0,78400,64,35,35,64,35,35,"Ramp","","","","","","",973.,972.,182.32558139534885,53.7667
30,"Convolution","Inception1/mixed_tower_1_conv_1_conv2d",0,0,0,0,67737600,64,35,35,96,35,35,"",3,3,1,1,1,1,974.,1432.,51161.32930513595,871.2333
31,"BatchNormalization","Inception1/mixed_tower_1_conv_1_batchnorm",117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1425.,1427.,0.,76.
32,"Elementwise","Inception1/mixed_tower_1_conv_1_relu",0,0,117600,0,117600,96,35,35,96,35,35,"Ramp","","","","","","",1423.,1428.,213.43012704174228,68.6667
33,"Convolution","Inception1/mixed_tower_1_conv_2_conv2d",0,0,0,0,101606400,96,35,35,96,35,35,"",3,3,1,1,1,1,1429.,1427.,59488.524590163935,1281.4333000000001
34,"BatchNormalization","Inception1/mixed_tower_1_conv_2_batchnorm",117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1426.,1426.,0.,74.7
35,"Elementwise","Inception1/mixed_tower_1_conv_2_relu",0,0,117600,0,117600,96,35,35,96,35,35,"Ramp","","","","","","",1423.,1430.,214.9908592321755,65.2667
36,"Pooling","Inception1/avg_pool_mixed_pool",2116800,0,0,0,0,192,35,35,192,35,35,"Mean",3,3,1,1,"","",2772.,2770.,0.,2195.5
37,"Convolution","Inception1/mixed_tower_2_conv_conv2d",0,0,0,0,7526400,192,35,35,32,35,35,"",1,1,1,1,1,1,2768.,513.,16013.617021276596,77.5
38,"BatchNormalization","Inception1/mixed_tower_2_conv_batchnorm",39200,39200,0,0,0,32,35,35,32,35,35,"","","","","","","",517.,513.,0.,65.0667
39,"Elementwise","Inception1/mixed_tower_2_conv_relu",0,0,39200,0,39200,32,35,35,32,35,35,"Ramp","","","","","","",516.,514.,128.94736842105263,57.
40,"Catenate","Inception1/ch_concat_mixed_chconcat",0,0,0,0,0,64,35,35,256,35,35,"","","","","","","",975.,3666.,0.,167.3333
41,"Convolution","Inception2/mixed_1_conv_conv2d",0,0,0,0,20070400,256,35,35,64,35,35,"",1,1,1,1,1,1,3667.,973.,30548.55403348554,207.5667
42,"BatchNormalization","Inception2/mixed_1_conv_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",971.,971.,0.,75.33330000000001
43,"Elementwise","Inception2/mixed_1_conv_relu",0,0,78400,0,78400,64,35,35,64,35,35,"Ramp","","","","","","",974.,972.,181.90255220417632,62.400000000000006
44,"Convolution","Inception2/mixed_1_tower_conv_conv2d",0,0,0,0,15052800,256,35,35,48,35,35,"",1,1,1,1,1,1,3670.,742.,24676.72131147541,146.9
45,"BatchNormalization","Inception2/mixed_1_tower_conv_batchnorm",58800,58800,0,0,0,48,35,35,48,35,35,"","","","","","","",740.,741.,0.,63.8333
46,"Elementwise","Inception2/mixed_1_tower_conv_relu",0,0,58800,0,58800,48,35,35,48,35,35,"Ramp","","","","","","",742.,744.,161.0958904109589,68.10000000000001
47,"Convolution","Inception2/mixed_1_tower_conv_1_conv2d",0,0,0,0,94080000,48,35,35,64,35,35,"",5,5,1,1,1,1,741.,972.,48949.01144641,1592.8000000000002
48,"BatchNormalization","Inception2/mixed_1_tower_conv_1_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",971.,976.,0.,60.9667
49,"Elementwise","Inception2/mixed_1_tower_conv_1_relu",0,0,78400,0,78400,64,35,35,64,35,35,"Ramp","","","","","","",971.,968.,178.99543378995432,46.133300000000006
50,"Convolution","Inception2/mixed_1_tower_1_conv_conv2d",0,0,0,0,20070400,256,35,35,64,35,35,"",1,1,1,1,1,1,3663.,973.,30000.597907324365,115.10000000000001
51,"BatchNormalization","Inception2/mixed_1_tower_1_conv_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",969.,971.,0.,55.3667
52,"Elementwise","Inception2/mixed_1_tower_1_conv_relu",0,0,78400,0,78400,64,35,35,64,35,35,"Ramp","","","","","","",973.,971.,179.8165137614679,48.533300000000004
53,"Convolution","Inception2/mixed_1_tower_1_conv_1_conv2d",0,0,0,0,67737600,64,35,35,96,35,35,"",3,3,1,1,1,1,971.,1429.,51316.36363636364,832.
54,"BatchNormalization","Inception2/mixed_1_tower_1_conv_1_batchnorm",117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1425.,1428.,0.,74.1667
55,"Elementwise","Inception2/mixed_1_tower_1_conv_1_relu",0,0,117600,0,117600,96,35,35,96,35,35,"Ramp","","","","","","",1424.,1423.,215.3846153846154,65.1333
56,"Convolution","Inception2/mixed_1_tower_1_conv_2_conv2d",0,0,0,0,101606400,96,35,35,96,35,35,"",3,3,1,1,1,1,1424.,1427.,59211.18881118881,1268.2667000000001
57,"BatchNormalization","Inception2/mixed_1_tower_1_conv_2_batchnorm",117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1427.,1428.,0.,74.0333
58,"Elementwise","Inception2/mixed_1_tower_1_conv_2_relu",0,0,117600,0,117600,96,35,35,96,35,35,"Ramp","","","","","","",1423.,1428.,212.65822784810126,65.2667
59,"Pooling","Inception2/avg_pool_mixed_1_pool",2822400,0,0,0,0,256,35,35,256,35,35,"Mean",3,3,1,1,"","",3667.,3672.,0.,2926.9333
60,"Convolution","Inception2/mixed_1_tower_2_conv_conv2d",0,0,0,0,20070400,256,35,35,64,35,35,"",1,1,1,1,1,1,3667.,972.,30181.05263157895,120.83330000000001
61,"BatchNormalization","Inception2/mixed_1_tower_2_conv_batchnorm",78400,78400,0,0,0,64,35,35,64,35,35,"","","","","","","",974.,971.,0.,55.5
