"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",1,3,2,50,"Conv/conv32/1","Conv/conv32/3","Conv/conv32/1-Conv/conv32/2-Conv/conv32/3","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise",26415.,26815.6667,59105.,"{59105., 26639., 26687., 26607., 26912., 26645., 26668., 26750., 26544., 26645., 26592., 26419., 26663., 27314., 26916., 27039., 26778., 26730., 27171., 27387., 27441., 26919., 26796., 26781., 26904., 26770., 26415., 26948., 26769., 26573., 26614., 26670., 26418., 26887., 26721., 26650., 26931., 26955., 26714., 26748., 26885., 26824., 26879., 26943., 26988., 27632., 28996., 28612., 28546., 28509.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",4,6,2,50,"Conv/conv64/1","Conv/conv64/3","Conv/conv64/1-Conv/conv64/2-Conv/conv64/3","Padding","Convolution","Padding-Pooling-Convolution",33385.,33544.3,78783.,"{78783., 33660., 33628., 33574., 33449., 33529., 33750., 33496., 33764., 33580., 33442., 33523., 33427., 33482., 33550., 33438., 33463., 33457., 33634., 33402., 33465., 33680., 33559., 33608., 33546., 33605., 33791., 33523., 33588., 33494., 33453., 33560., 33385., 33426., 33430., 33800., 33750., 33580., 33551., 33529., 33445., 33614., 33411., 33469., 33405., 33567., 33593., 33762., 33811., 33696.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",7,9,2,50,"Conv/conv64/4","Conv/conv128/1","Conv/conv64/4-Conv/conv64/5-Conv/conv128/1","BatchNormalization","Padding","BatchNormalization-Elementwise-Padding",9195.,9513.3667,28015.,"{28015., 11301., 11178., 11347., 11212., 11278., 11153., 10846., 10839., 10158., 10154., 9923., 9424., 9431., 9690., 9565., 9455., 9556., 9579., 9538., 9508., 9496., 9363., 9506., 9447., 9801., 9351., 9320., 9413., 9422., 9387., 9672., 9711., 9366., 9368., 9379., 9208., 9201., 9380., 9316., 9308., 9356., 9345., 9195., 9458., 9231., 9302., 9357., 9206., 9278.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",10,12,2,50,"Conv/conv128/2","Conv/conv128/4","Conv/conv128/2-Conv/conv128/3-Conv/conv128/4","Pooling","BatchNormalization","Pooling-Convolution-BatchNormalization",16983.,17054.9333,28108.,"{28108., 17124., 17087., 17027., 17062., 17104., 17070., 17058., 17080., 17145., 17049., 17046., 17070., 17003., 17035., 17119., 17127., 17062., 17025., 17053., 17055., 17084., 17047., 17065., 17043., 16992., 17024., 17085., 17035., 17008., 17093., 17002., 16989., 17060., 17067., 16983., 17013., 17028., 17053., 17059., 17013., 17123., 17051., 17032., 17041., 17125., 17056., 17021., 17063., 17100.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",13,15,2,50,"Conv/conv128/5","Conv/conv128/7","Conv/conv128/5-Conv/conv128/6-Conv/conv128/7","Elementwise","BatchNormalization","Elementwise-Convolution-BatchNormalization",4014.,4068.9333,4562.,"{4562., 4098., 4069., 4073., 4078., 4155., 4096., 4069., 4059., 4014., 4052., 4068., 4063., 4068., 4014., 4065., 4043., 4065., 4017., 4041., 4087., 4089., 4057., 4045., 4050., 4043., 4028., 4038., 4068., 4065., 4064., 4066., 4067., 4051., 4032., 4041., 4091., 4103., 4081., 4099., 4146., 4149., 4142., 4098., 4156., 4097., 4075., 4057., 4072., 4061.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",16,18,2,50,"Conv/conv128/8","Conv/conv128/10","Conv/conv128/8-Conv/conv128/9-Conv/conv128/10","Elementwise","BatchNormalization","Elementwise-Convolution-BatchNormalization",14044.,14418.5,14966.,"{14191., 14171., 14172., 14130., 14154., 14102., 14166., 14123., 14143., 14067., 14129., 14123., 14063., 14169., 14061., 14143., 14044., 14142., 14117., 14291., 14831., 14804., 14784., 14559., 14647., 14743., 14615., 14694., 14666., 14723., 14589., 14704., 14684., 14615., 14662., 14636., 14502., 14421., 14500., 14648., 14966., 14870., 14798., 14622., 14578., 14506., 14346., 14409., 14222., 14386.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",19,21,2,50,"Conv/conv128/11","Conv/conv256/2","Conv/conv128/11-Conv/conv256/1-Conv/conv256/2","Elementwise","Pooling","Elementwise-Padding-Pooling",5454.,5554.6,8375.,"{8375., 5543., 5514., 5505., 5534., 5553., 5514., 5506., 5519., 5491., 5517., 5591., 5696., 5755., 5854., 5706., 5703., 5928., 5875., 5878., 5803., 5739., 5769., 5728., 5602., 5588., 5567., 5553., 5519., 5528., 5489., 5532., 5537., 5583., 5477., 5498., 5543., 5454., 5517., 5491., 5501., 5562., 5484., 5470., 5511., 5511., 5499., 5579., 5469., 5504.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",22,24,2,50,"Conv/conv256/3","Conv/conv256/5","Conv/conv256/3-Conv/conv256/4-Conv/conv256/5","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise",10155.,10396.300000000001,10581.,"{10581., 10397., 10339., 10302., 10413., 10479., 10448., 10406., 10433., 10400., 10271., 10351., 10233., 10225., 10386., 10352., 10427., 10426., 10408., 10384., 10355., 10406., 10512., 10314., 10468., 10281., 10275., 10569., 10486., 10540., 10458., 10396., 10518., 10401., 10426., 10406., 10340., 10382., 10260., 10461., 10458., 10405., 10451., 10399., 10295., 10155., 10196., 10271., 10420., 10487.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",25,27,2,50,"Conv/conv256/6","Conv/conv256/8","Conv/conv256/6-Conv/conv256/7-Conv/conv256/8","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise",1582.,1625.6333000000002,1750.,"{1750., 1627., 1657., 1631., 1612., 1630., 1586., 1611., 1633., 1649., 1620., 1624., 1589., 1637., 1605., 1589., 1652., 1641., 1638., 1654., 1616., 1614., 1639., 1628., 1631., 1623., 1616., 1638., 1681., 1630., 1646., 1614., 1630., 1620., 1604., 1587., 1629., 1611., 1613., 1631., 1655., 1631., 1582., 1650., 1583., 1663., 1590., 1583., 1657., 1587.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",28,30,2,50,"Conv/conv256/9","Conv/conv256/11","Conv/conv256/9-Conv/conv256/10-Conv/conv256/11","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise",9491.,9609.2333,10028.,"{10028., 9842., 9659., 9726., 9658., 9611., 9649., 9689., 9643., 9633., 9491., 9512., 9513., 9523., 9529., 9496., 9516., 9508., 9494., 9596., 9517., 9605., 9551., 9617., 9748., 9702., 9670., 9600., 9601., 9672., 9591., 9682., 9634., 9587., 9651., 9603., 9615., 9580., 9568., 9592., 9616., 9633., 9599., 9643., 9620., 9606., 9664., 9502., 9511., 9699.}"
