"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",1,3,2,50,"1","3","1-2-3","Elementwise","Convolution","Elementwise-Padding-Convolution",15090.,15169.3667,42534.,"{42534., 26301., 15198., 15167., 15195., 15200., 15253., 15123., 15172., 15152., 15143., 15287., 15333., 15146., 15181., 15161., 15100., 15108., 15181., 15173., 15325., 15139., 15219., 15141., 15191., 15161., 15201., 15200., 15132., 15133., 15184., 15133., 15220., 15091., 15123., 15146., 15107., 15118., 15090., 15159., 15167., 15170., 15167., 15215., 15169., 15176., 15160., 15218., 15122., 15566.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",4,6,2,50,"4","6","4-5-6","Normalization","Convolution","Normalization-Elementwise-Convolution",120939.,121344.33330000001,139355.,"{139355., 121099., 121144., 121519., 121049., 120988., 121276., 121130., 121294., 121225., 121144., 121049., 121517., 121468., 121493., 122762., 122966., 121645., 121568., 121479., 121429., 121595., 121459., 121541., 121598., 121726., 121448., 120994., 120939., 120991., 121037., 121070., 122337., 121803., 121365., 121405., 121209., 121209., 121031., 121223., 121117., 121201., 121236., 121277., 121615., 121295., 121277., 121189., 122024., 121636.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",7,9,2,50,"7","9","7-8-9","Normalization","Convolution","Normalization-Elementwise-Convolution",60181.,60316.0667,77483.,"{77483., 60512., 60429., 60571., 60554., 60596., 60583., 60581., 60481., 60477., 60280., 60284., 60287., 60343., 60312., 60294., 60225., 60183., 60207., 60709., 60197., 60216., 60192., 60188., 60322., 60287., 60280., 60387., 60395., 60981., 61325., 61142., 60667., 60409., 60257., 60275., 60229., 60211., 60212., 60262., 60212., 60247., 60205., 60218., 60195., 60233., 60181., 60217., 60313., 60245.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",10,12,2,50,"10","12/1/1","10-11-12/1/1","Normalization","Padding","Normalization-Elementwise-Padding",28411.,28483.4,28859.,"{28572., 28475., 28491., 28494., 28536., 28505., 28450., 28456., 28420., 28452., 28443., 28447., 28468., 28449., 28464., 28411., 28421., 28491., 28490., 28467., 28426., 28452., 28451., 28462., 28469., 28471., 28685., 28721., 28756., 28846., 28859., 28715., 28737., 28713., 28716., 28657., 28629., 28551., 28496., 28464., 28457., 28461., 28458., 28436., 28449., 28449., 28439., 28471., 28457., 28493.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",13,15,2,50,"12/1/2","12/1/4","12/1/2-12/1/3-12/1/4","Convolution","Elementwise","Convolution-Normalization-Elementwise",36748.,36894.933300000004,45525.,"{45525., 37051., 37057., 37006., 36982., 36934., 36922., 36888., 36928., 36862., 36748., 36917., 36897., 36799., 36805., 36798., 36844., 36897., 36852., 36827., 36863., 36862., 36874., 36848., 36845., 36878., 36891., 36847., 36934., 36937., 36870., 36872., 37432., 36868., 36938., 37332., 37389., 37431., 37268., 36997., 36918., 36851., 36870., 36916., 36885., 36911., 36827., 36841., 36881., 36902.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",16,18,2,50,"12/1/5","12/1/7","12/1/5-12/1/6-12/1/7","Padding","Normalization","Padding-Convolution-Normalization",37433.,37509.8333,67358.,"{67358., 39505., 37519., 37524., 37532., 37514., 37513., 37513., 37450., 37529., 37512., 37487., 37508., 37558., 37498., 37448., 37456., 37466., 37433., 37437., 37492., 37456., 37456., 37463., 37481., 37579., 37441., 37464., 37472., 37459., 37498., 37474., 37452., 37495., 37457., 37461., 37508., 38219., 38152., 38172., 38217., 38184., 38063., 37819., 37821., 37600., 37571., 37495., 37523., 37587.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",19,21,2,50,"12/2","13/1/2","12/2-13/1/1-13/1/2","Total","Convolution","Total-Padding-Convolution",10334.,10388.7667,10623.,"{10570., 10623., 10510., 10405., 10412., 10374., 10367., 10386., 10334., 10395., 10383., 10374., 10405., 10356., 10380., 10344., 10360., 10371., 10375., 10389., 10383., 10365., 10365., 10378., 10413., 10385., 10420., 10401., 10385., 10395., 10420., 10384., 10375., 10379., 10337., 10386., 10346., 10401., 10402., 10367., 10434., 10417., 10359., 10379., 10372., 10413., 10419., 10434., 10416., 10439.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",22,24,2,50,"13/1/3","13/1/5","13/1/3-13/1/4-13/1/5","Normalization","Padding","Normalization-Elementwise-Padding",28484.,28556.,50534.,"{50534., 28684., 28597., 28681., 28997., 28820., 28630., 28580., 28553., 28494., 28517., 28507., 28552., 28570., 28544., 28531., 28490., 28512., 28559., 28522., 28500., 28533., 28584., 28592., 28710., 28548., 28513., 28531., 28540., 28525., 28534., 28713., 28850., 28839., 28864., 28799., 28652., 28538., 28517., 28553., 28539., 28550., 28484., 28504., 28493., 28517., 28527., 28530., 28534., 28489.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",25,25,0,50,"13/1/6","13/1/6","13/1/6","Convolution","Convolution","Convolution",9451.,9527.033300000001,18219.,"{18219., 9579., 9515., 9518., 9547., 9517., 9496., 9455., 9539., 9507., 9515., 9528., 9498., 9594., 9663., 9580., 9507., 9512., 9540., 9518., 9496., 9499., 9524., 9537., 9515., 9561., 9512., 9573., 9652., 9639., 9574., 9525., 9568., 9522., 9520., 9559., 9543., 9519., 9518., 9488., 9529., 9506., 9541., 9530., 9492., 9547., 9503., 9540., 9468., 9451.}"
"CycleGAN Monet-to-Photo Translation","c4.2xlarge",26,26,0,50,"13/1/7","13/1/7","13/1/7","Normalization","Normalization","Normalization",27405.,27449.800000000003,27737.,"{27530., 27478., 27508., 27539., 27617., 27565., 27473., 27434., 27422., 27434., 27418., 27455., 27421., 27425., 27418., 27444., 27445., 27437., 27446., 27420., 27417., 27438., 27430., 27437., 27415., 27434., 27425., 27419., 27435., 27432., 27405., 27418., 27455., 27441., 27554., 27737., 27708., 27643., 27696., 27629., 27530., 27488., 27445., 27461., 27460., 27457., 27455., 27415., 27449., 27421.}"
